f_idx,power
1,1788.479289179248
2,1807.2650816122314
3,1507.6974773794486
4,1842.5324151975883
5,1597.1255982071089
6,1974.2698357354013
7,1856.409213692473
8,1646.2201498768186
9,1755.242752122217
10,2020.281365474465
11,2063.939211112229
12,1682.673829009434
13,1661.804210709545
14,1957.5772474942555
15,2078.560732380635
16,2198.521547757359
17,2007.8708952277002
18,1834.185054847596
19,1825.9986914387907
20,2108.221238141533
21,1900.5840273605043
22,1844.1481541306491
23,1912.4167503485837
24,1703.3129112732151
25,1906.1966686358169
26,2175.415069315645
27,1834.2737563174671
28,1650.2779672707668
29,1951.6269481642237
30,1810.6477785579827
31,1833.4325516190777
32,1869.342448323624
33,1950.4898943902028
34,1913.7027708958883
35,1760.639849501594
36,1740.8745757758843
37,1706.0517438082118
38,2167.2701413860327
39,2205.8549424022067
40,2311.1954270562355
41,2278.965239345814
42,2427.7145016276186
43,2052.857408061624
44,1875.766128426465
45,2590.5144704382687
46,2017.3497953562226
47,2370.2958540560408
48,2150.2805068483945
49,1911.975133562354
50,1928.0885632190186
51,1795.689684338127
52,1831.6588556445183
53,2239.2964839529473
54,1768.4388135630977
55,1820.1919745999362
56,2508.604221244057
57,1779.2840885901937
58,1716.6792834787204
59,2183.044407998934
60,1705.1890990213553
61,1663.5920026820709
62,1901.8504131256336
63,1963.8494084941774
64,1707.2524310413742
65,1971.5624307752666
66,1961.8878635481744
67,1718.467570287935
68,1794.4146343973155
69,1933.639960608342
70,1768.313698174493
71,2075.972380103813
72,2303.494873439458
73,2073.661440629319
74,1928.9373718764834
75,1845.845257380315
76,2191.6762741524913
77,2003.5916377493477
78,2059.6107745253157
79,1742.449587933444
80,1934.6498679671313
81,1783.0524263449486
82,2451.389152030339
83,1909.1846915194835
84,2038.503472518705
85,1948.7111639900504
86,2093.5045795402307
87,2138.9257317737174
88,1651.075884786357
89,1940.0207275330406
90,2261.3331405758654
91,1701.9137514630047
92,2075.615486462431
93,1957.5440415269425
94,2089.607382358962
95,2400.298151629499
96,2199.3140728366393
97,1768.6350886892055
98,2083.99814494507
99,2010.9567584635668
100,1876.9291207890442
101,2413.6199982649136
102,1892.5738439645895
103,1718.606760295095
104,1963.0659414090078
105,1906.9803838308737
106,1892.253536531777
107,2024.1085062697737
108,1868.87778702192
109,1789.3622048349503
110,1668.1216825358583
111,2094.726700417123
112,1490.4473540759795
113,2444.3032892098317
114,2118.9186689233743
115,2411.4423793898172
116,1892.0624231912775
117,1510.3393385626919
118,1784.6264450793428
119,2245.8371435102417
120,1890.9036385672227
121,2344.8440614057326
122,2700.7475963186816
123,1720.3463079063074
124,2078.8133764223935
125,2185.350015425032
126,1996.1157569322133
127,1728.2222279779992
128,1704.650360787561
129,1581.8375814652065
130,2516.352455507364
131,1809.1927735710644
132,2512.063094073086
133,1919.6890995292804
134,2084.408305702996
135,1916.334678528672
136,2069.383479587137
137,1922.3275865998417
138,1979.1704324165316
139,1630.037459667486
140,1705.5165405371831
141,2016.0802958482566
142,2670.764736935329
143,1895.7690185288666
144,2329.939696131427
145,2525.396553629193
146,1598.1302820487974
147,2943.9451454624073
148,1926.6521583188385
149,1815.2001860957464
150,2199.2819457042883
151,2453.660599293033
