run_id,n_start,q0,H,W,weights,dt,smooth,frames,conf_min,sanity,runtime_s,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,wave_strength,visibility_score,notes
n1e6_q36_H512_W1024_invq_dt5_sm9_none,1000000,36,512,1024,invq,5,9,300,0.15,none,0.13230395317077637,0.14576271186440679,0.0,34.302325581395344,0.027588882552510147,0.9846824602430637,1.0,9.716780726523625,9.642074957863379,
n1e6_q37_H512_W1024_invq_dt5_sm9_none,1000000,37,512,1024,invq,5,9,300,0.15,none,0.12992501258850098,0.13220338983050847,0.0,37.820512820512825,0.0268737087138513,0.9844185740416911,1.0,9.716780531203263,9.640782682039436,
n1e6_q38_H512_W1024_invq_dt5_sm9_none,1000000,38,512,1024,invq,5,9,300,0.15,none,0.11013388633728027,0.13559322033898305,0.0,36.875,0.026297830171841785,0.9836674855632161,1.0,10.184675334834006,10.101162257917908,
n1e6_q39_H512_W1024_invq_dt5_sm9_none,1000000,39,512,1024,invq,5,9,300,0.15,none,0.11001896858215332,0.11864406779661017,0.0,42.14285714285714,0.025620051043775856,0.9835539639588345,1.0,10.184679095038534,10.100583100454033,
n1e6_q40_H512_W1024_invq_dt5_sm9_none,1000000,40,512,1024,invq,5,9,300,0.15,none,0.16342687606811523,0.12203389830508475,0.0,40.97222222222222,0.02500490805568705,0.9822752957380445,1.0,10.18467636250701,10.094012631120568,
n50e6_q6_H512_W1024_invq_dt5_sm9_none,50000000,6,512,1024,invq,5,9,300,0.15,none,0.18768525123596191,0.8338983050847457,1.0,5.995934959349594,0.16662849289418571,0.9995962944076365,1.0,3.6955007312652204,3.6947547088083628,
n50e6_q7_H512_W1024_invq_dt5_sm9_none,50000000,7,512,1024,invq,5,9,300,0.15,none,0.14777278900146484,0.711864406779661,1.0,7.023809523809524,0.14285714285236661,0.9994487384143781,1.0,3.974221907613553,3.973126338671269,
n50e6_q8_H512_W1024_invq_dt5_sm9_none,50000000,8,512,1024,invq,5,9,300,0.15,none,0.16042590141296387,0.6237288135593221,1.0,8.016304347826086,0.12504323763893638,0.9992748729364767,1.0,4.237126910588338,4.2355904043000265,
n50e6_q9_H512_W1024_invq_dt5_sm9_none,50000000,9,512,1024,invq,5,9,300,0.15,none,0.1622767448425293,0.559322033898305,1.0,8.93939393939394,0.1110622902248289,0.9990864694200726,1.0,4.486875035436833,4.484825118387794,
n50e6_q10_H512_W1024_invq_dt5_sm9_none,50000000,10,512,1024,invq,5,9,300,0.15,none,0.1415557861328125,0.49491525423728816,0.0,10.102739726027396,0.09999953256064432,0.9988730814508301,1.0,4.744151798201075,4.7414779083439695,
n50e6_q11_H512_W1024_invq_dt5_sm9_none,50000000,11,512,1024,invq,5,9,300,0.15,none,0.1491851806640625,0.4576271186440678,0.0,10.925925925925926,0.09089018107783499,0.9986248489589564,1.0,4.944787326774201,4.941386242400695,
n50e6_q12_H512_W1024_invq_dt5_sm9_none,50000000,12,512,1024,invq,5,9,300,0.15,none,0.15308499336242676,0.423728813559322,0.0,11.8,0.08329671768004838,0.9983641476704022,1.0,5.1753536595484295,5.171118869796675,
n50e6_q13_H512_W1024_invq_dt5_sm9_none,50000000,13,512,1024,invq,5,9,300,0.15,none,0.1683812141418457,0.38305084745762713,0.0,13.053097345132743,0.07689006889817938,0.9981025089643318,1.0,5.443965419756553,5.438798029532238,
n50e6_q14_H512_W1024_invq_dt5_sm9_none,50000000,14,512,1024,invq,5,9,300,0.15,none,0.19114017486572266,0.3559322033898305,0.0,14.047619047619047,0.07135985864032045,0.9977543940948893,1.0,5.595969252996379,5.589682550849221,
n50e6_q15_H512_W1024_invq_dt5_sm9_none,50000000,15,512,1024,invq,5,9,300,0.15,none,0.1487123966217041,0.33559322033898303,0.0,14.8989898989899,0.06672151223643456,0.9974011587211843,1.0,5.851340194712673,5.843731896089514,
n50e6_q16_H512_W1024_invq_dt5_sm9_none,50000000,16,512,1024,invq,5,9,300,0.15,none,0.1417999267578125,0.30847457627118646,0.0,16.208791208791208,0.06253704413061045,0.9971373913734237,1.0,6.043435444988546,6.034779250505109,
n50e6_q17_H512_W1024_invq_dt5_sm9_none,50000000,17,512,1024,invq,5,9,300,0.15,none,0.11568737030029297,0.29152542372881357,0.0,17.151162790697672,0.05878448492734496,0.9966471727306201,1.0,6.256717691026679,6.246220037588413,
n50e6_q18_H512_W1024_invq_dt5_sm9_none,50000000,18,512,1024,invq,5,9,300,0.15,none,0.13724493980407715,0.288135593220339,0.0,17.352941176470587,0.055497489876771576,0.9962739478783913,1.0,6.495347543745929,6.4832352487076275,
n50e6_q19_H512_W1024_invq_dt5_sm9_none,50000000,19,512,1024,invq,5,9,300,0.15,none,0.11220121383666992,0.26101694915254237,0.0,19.155844155844157,0.05264006656381828,0.9959723343701301,1.0,6.62579384767716,6.612437143948136,
n50e6_q20_H512_W1024_invq_dt5_sm9_none,50000000,20,512,1024,invq,5,9,300,0.15,none,0.11135625839233398,0.24067796610169492,0.0,20.774647887323944,0.0499116549940029,0.9955097852433735,1.0,6.764725194284615,6.749520572631649,
n50e6_q21_H512_W1024_invq_dt5_sm9_none,50000000,21,512,1024,invq,5,9,300,0.15,none,0.12602972984313965,0.23728813559322035,0.0,21.07142857142857,0.047725934161198386,0.9950117756240004,1.0,7.072009837702024,7.054349400683226,
n50e6_q22_H512_W1024_invq_dt5_sm9_none,50000000,22,512,1024,invq,5,9,300,0.15,none,0.14104843139648438,0.22033898305084745,0.0,22.692307692307693,0.04547757719190088,0.9945764856894896,1.0,7.242777354812907,7.223109998695254,
n50e6_q23_H512_W1024_invq_dt5_sm9_none,50000000,23,512,1024,invq,5,9,300,0.15,none,0.14522147178649902,0.20677966101694914,0.0,24.180327868852462,0.04338113623798742,0.9940039366296823,1.0,7.426934825333926,7.404635161595519,
n50e6_q24_H512_W1024_invq_dt5_sm9_none,50000000,24,512,1024,invq,5,9,300,0.15,none,0.11731672286987305,0.2033898305084746,0.0,24.583333333333332,0.04173249693499914,0.9935618982970149,1.0,7.626318988451033,7.601729839050502,
n50e6_q25_H512_W1024_invq_dt5_sm9_none,50000000,25,512,1024,invq,5,9,300,0.15,none,0.12888216972351074,0.18983050847457628,0.0,26.339285714285715,0.03985902194268391,0.9929974261536847,1.0,7.843133826459248,7.815624520964591,
n50e6_q26_H512_W1024_invq_dt5_sm9_none,50000000,26,512,1024,invq,5,9,300,0.15,none,0.11844158172607422,0.19661016949152543,0.0,25.43103448275862,0.03844503444642272,0.9923325901841179,1.0,7.843133287145546,7.813007170128143,
n50e6_q27_H512_W1024_invq_dt5_sm9_none,50000000,27,512,1024,invq,5,9,300,0.15,none,0.13351821899414062,0.1864406779661017,0.0,26.818181818181817,0.03678938363580061,0.9917276090305842,1.0,8.080059654151357,8.04656954323722,
n50e6_q28_H512_W1024_invq_dt5_sm9_none,50000000,28,512,1024,invq,5,9,300,0.15,none,0.11395859718322754,0.1694915254237288,0.0,29.5,0.03566053081632197,0.9911817455219327,1.0,8.340396059762659,8.303540762549204,
n50e6_q29_H512_W1024_invq_dt5_sm9_none,50000000,29,512,1024,invq,5,9,300,0.15,none,0.11827588081359863,0.17966101694915254,0.0,27.830188679245282,0.03439845933679325,0.9903293862342144,1.0,8.340395294753526,8.299968949642935,
n50e6_q30_H512_W1024_invq_dt5_sm9_none,50000000,30,512,1024,invq,5,9,300,0.15,none,0.12320399284362793,0.1694915254237288,0.0,29.5,0.033395813661194464,0.9897480877347776,1.0,8.628245678629405,8.583903729557864,
n50e6_q31_H512_W1024_invq_dt5_sm9_none,50000000,31,512,1024,invq,5,9,300,0.15,none,0.13080811500549316,0.15254237288135594,0.0,32.77777777777778,0.032261351630018344,0.9894362704451151,1.0,8.628245460629573,8.58255123910039,
n50e6_q32_H512_W1024_invq_dt5_sm9_none,50000000,32,512,1024,invq,5,9,300,0.15,none,0.26499319076538086,0.15593220338983052,0.0,32.065217391304344,0.03125169444693314,0.9884166991886549,1.0,8.948801703034507,8.896822410644841,
n50e6_q33_H512_W1024_invq_dt5_sm9_none,50000000,33,512,1024,invq,5,9,300,0.15,none,0.14775609970092773,0.15254237288135594,0.0,32.77777777777778,0.030466405523172684,0.9877401375452846,1.0,8.94880078023032,8.89377607796393,
n50e6_q34_H512_W1024_invq_dt5_sm9_none,50000000,34,512,1024,invq,5,9,300,0.15,none,0.12667059898376465,0.13898305084745763,0.0,35.97560975609756,0.02932072508271165,0.9869722936169572,1.0,9.308732009776364,9.247897513030868,
n50e6_q35_H512_W1024_invq_dt5_sm9_none,50000000,35,512,1024,invq,5,9,300,0.15,none,0.10408639907836914,0.13559322033898305,0.0,36.875,0.02850224835735136,0.9861134553761536,1.0,9.308732222917717,9.243873206134836,
n50e6_q36_H512_W1024_invq_dt5_sm9_none,50000000,36,512,1024,invq,5,9,300,0.15,none,0.11793947219848633,0.15254237288135594,0.0,32.77777777777778,0.02756364111991097,0.9848437612412257,1.0,9.716780726523625,9.64286466047846,
n50e6_q37_H512_W1024_invq_dt5_sm9_none,50000000,37,512,1024,invq,5,9,300,0.15,none,0.14191293716430664,0.13559322033898305,0.0,36.875,0.027232697932455953,0.9847590274391502,1.0,9.716780531203263,9.64244963224228,
n50e6_q38_H512_W1024_invq_dt5_sm9_none,50000000,38,512,1024,invq,5,9,300,0.15,none,0.1266016960144043,0.13559322033898305,0.0,36.875,0.026499761607537035,0.9835108454006537,1.0,10.184675334834006,10.100357966469804,
n50e6_q39_H512_W1024_invq_dt5_sm9_none,50000000,39,512,1024,invq,5,9,300,0.15,none,0.11321377754211426,0.11864406779661017,0.0,42.14285714285714,0.025570970485611723,0.9832208318029549,1.0,10.184679095038534,10.098872409371264,
n50e6_q40_H512_W1024_invq_dt5_sm9_none,50000000,40,512,1024,invq,5,9,300,0.15,none,0.10718870162963867,0.12203389830508475,0.0,40.97222222222222,0.02500490805632115,0.9822752957377678,1.0,10.18467636250701,10.094012631119147,
n200e6_q6_H512_W1024_invq_dt5_sm9_none,200000000,6,512,1024,invq,5,9,300,0.15,none,0.11739754676818848,0.8338983050847457,1.0,5.995934959349594,0.16662849295473572,0.9995962944076603,1.0,3.6955007312652204,3.6947547088084067,
n200e6_q7_H512_W1024_invq_dt5_sm9_none,200000000,7,512,1024,invq,5,9,300,0.15,none,0.12661290168762207,0.7152542372881356,1.0,6.990521327014218,0.1428571428755468,0.9994487384128258,1.0,3.974221907613553,3.9731263386681834,
n200e6_q8_H512_W1024_invq_dt5_sm9_none,200000000,8,512,1024,invq,5,9,300,0.15,none,0.12671351432800293,0.6237288135593221,1.0,8.016304347826086,0.12504323761684932,0.9992748729365254,1.0,4.237126910588338,4.2355904043001305,
n200e6_q9_H512_W1024_invq_dt5_sm9_none,200000000,9,512,1024,invq,5,9,300,0.15,none,0.11440205574035645,0.5559322033898305,1.0,8.99390243902439,0.11115484212295093,0.9990766857444869,1.0,4.486875035436833,4.484803159236719,
n200e6_q10_H512_W1024_invq_dt5_sm9_none,200000000,10,512,1024,invq,5,9,300,0.15,none,0.13498592376708984,0.49491525423728816,0.0,10.102739726027396,0.09999953260638109,0.9988730814508832,1.0,4.744151798201075,4.741477908344095,
n200e6_q11_H512_W1024_invq_dt5_sm9_none,200000000,11,512,1024,invq,5,9,300,0.15,none,0.1264641284942627,0.4542372881355932,0.0,11.007462686567164,0.09096590533422974,0.9986162309705069,1.0,4.944787326774201,4.94136492062932,
n200e6_q12_H512_W1024_invq_dt5_sm9_none,200000000,12,512,1024,invq,5,9,300,0.15,none,0.15628623962402344,0.423728813559322,0.0,11.8,0.08329671764558974,0.9983641476709272,1.0,5.1753536595484295,5.171118869798034,
n200e6_q13_H512_W1024_invq_dt5_sm9_none,200000000,13,512,1024,invq,5,9,300,0.15,none,0.16302990913391113,0.3898305084745763,0.0,12.826086956521738,0.07697701156655866,0.9980531582556792,1.0,5.443965419756553,5.438663568466125,
n200e6_q14_H512_W1024_invq_dt5_sm9_none,200000000,14,512,1024,invq,5,9,300,0.15,none,0.17072176933288574,0.3559322033898305,0.0,14.047619047619047,0.07149728417687148,0.9977759598144654,1.0,5.595969252996379,5.589742958939507,
n200e6_q15_H512_W1024_invq_dt5_sm9_none,200000000,15,512,1024,invq,5,9,300,0.15,none,0.17644357681274414,0.33559322033898303,0.0,14.8989898989899,0.06672151220442148,0.9974011587209294,1.0,5.851340194712673,5.843731896088768,
n200e6_q16_H512_W1024_invq_dt5_sm9_none,200000000,16,512,1024,invq,5,9,300,0.15,none,0.24830961227416992,0.30847457627118646,0.0,16.208791208791208,0.06253704410784738,0.9971373913731567,1.0,6.043435444988546,6.034779250504301,
n200e6_q17_H512_W1024_invq_dt5_sm9_none,200000000,17,512,1024,invq,5,9,300,0.15,none,0.23532676696777344,0.2983050847457627,0.0,16.761363636363637,0.05883496778647894,0.996728095959486,1.0,6.256717691026679,6.24647361480588,
n200e6_q18_H512_W1024_invq_dt5_sm9_none,200000000,18,512,1024,invq,5,9,300,0.15,none,0.13730192184448242,0.2711864406779661,0.0,18.4375,0.055609673992894314,0.9963837142190484,1.0,6.495347543745929,6.483592390139394,
n200e6_q19_H512_W1024_invq_dt5_sm9_none,200000000,19,512,1024,invq,5,9,300,0.15,none,0.1194906234741211,0.2711864406779661,0.0,18.4375,0.05257696298012902,0.9958829518785169,1.0,6.62579384767716,6.612140424175789,
n200e6_q20_H512_W1024_invq_dt5_sm9_none,200000000,20,512,1024,invq,5,9,300,0.15,none,0.1454319953918457,0.24067796610169492,0.0,20.774647887323944,0.04991165497570182,0.9955097852399206,1.0,6.764725194284615,6.749520572619944,
n200e6_q21_H512_W1024_invq_dt5_sm9_none,200000000,21,512,1024,invq,5,9,300,0.15,none,0.12029647827148438,0.23728813559322035,0.0,21.07142857142857,0.04765722137649663,0.9949834387707959,1.0,7.072009837702024,7.054248949868694,
n200e6_q22_H512_W1024_invq_dt5_sm9_none,200000000,22,512,1024,invq,5,9,300,0.15,none,0.13727831840515137,0.22033898305084745,0.0,22.692307692307693,0.045514037039564526,0.9946348512540847,1.0,7.242777354812907,7.223321935491698,
n200e6_q23_H512_W1024_invq_dt5_sm9_none,200000000,23,512,1024,invq,5,9,300,0.15,none,0.19364237785339355,0.21694915254237288,0.0,23.046875,0.04350874568702745,0.9939558787957968,1.0,7.426934825333926,7.404456160781381,
n200e6_q24_H512_W1024_invq_dt5_sm9_none,200000000,24,512,1024,invq,5,9,300,0.15,none,0.16404342651367188,0.2033898305084746,0.0,24.583333333333332,0.04173249691397262,0.9935618982972263,1.0,7.626318988451033,7.601729839051311,
n200e6_q25_H512_W1024_invq_dt5_sm9_none,200000000,25,512,1024,invq,5,9,300,0.15,none,0.12445378303527832,0.18983050847457628,0.0,26.339285714285715,0.03985902192987132,0.9929974261530131,1.0,7.843133826459248,7.815624520961948,
n200e6_q26_H512_W1024_invq_dt5_sm9_none,200000000,26,512,1024,invq,5,9,300,0.15,none,0.11613249778747559,0.2033898305084746,0.0,24.583333333333332,0.03842399992911192,0.9920385377458434,1.0,7.843133287145546,7.811849491718178,
n200e6_q27_H512_W1024_invq_dt5_sm9_none,200000000,27,512,1024,invq,5,9,300,0.15,none,0.10424280166625977,0.1864406779661017,0.0,26.818181818181817,0.03719044189346837,0.9917334979643893,1.0,8.080059654151357,8.046593433690921,
n200e6_q28_H512_W1024_invq_dt5_sm9_none,200000000,28,512,1024,invq,5,9,300,0.15,none,0.10905766487121582,0.1694915254237288,0.0,29.5,0.035725971534498656,0.9913946115660979,1.0,8.340396059762659,8.304432348271806,
n200e6_q29_H512_W1024_invq_dt5_sm9_none,200000000,29,512,1024,invq,5,9,300,0.15,none,0.11812496185302734,0.17288135593220338,0.0,28.92156862745098,0.034305907430091896,0.9901495621141233,1.0,8.340395294753526,8.29921536078972,
n200e6_q30_H512_W1024_invq_dt5_sm9_none,200000000,30,512,1024,invq,5,9,300,0.15,none,0.1466813087463379,0.1694915254237288,0.0,29.5,0.03339581366257198,0.9897480877353211,1.0,8.628245678629405,8.583903729560221,
n200e6_q31_H512_W1024_invq_dt5_sm9_none,200000000,31,512,1024,invq,5,9,300,0.15,none,0.1279737949371338,0.16610169491525423,0.0,30.102040816326532,0.03219824804160469,0.9891901787408023,1.0,8.788523922714866,8.740893667962107,
n200e6_q32_H512_W1024_invq_dt5_sm9_none,200000000,32,512,1024,invq,5,9,300,0.15,none,0.12646055221557617,0.15593220338983052,0.0,32.065217391304344,0.031251694432546204,0.9884166991883933,1.0,8.948801703034507,8.896822410643663,
n200e6_q33_H512_W1024_invq_dt5_sm9_none,200000000,33,512,1024,invq,5,9,300,0.15,none,0.12279462814331055,0.14915254237288136,0.0,33.52272727272727,0.030213991235211658,0.9876277629154546,1.0,8.94880078023032,8.893270143667824,
n200e6_q34_H512_W1024_invq_dt5_sm9_none,200000000,34,512,1024,invq,5,9,300,0.15,none,0.1333634853363037,0.14576271186440679,0.0,34.302325581395344,0.029308104358217832,0.9872542368815348,1.0,9.308732009776364,9.24921831820919,
n200e6_q35_H512_W1024_invq_dt5_sm9_none,200000000,35,512,1024,invq,5,9,300,0.15,none,0.11019325256347656,0.15254237288135594,0.0,32.77777777777778,0.02858030980740371,0.9855361487921506,1.0,9.308732222917717,9.241166960664032,
n200e6_q36_H512_W1024_invq_dt5_sm9_none,200000000,36,512,1024,invq,5,9,300,0.15,none,0.1150665283203125,0.13559322033898305,0.0,36.875,0.027788009387771494,0.9853981985138706,1.0,9.716780726523625,9.645578599249598,
n200e6_q37_H512_W1024_invq_dt5_sm9_none,200000000,37,512,1024,invq,5,9,300,0.15,none,0.12310004234313965,0.13559322033898305,0.0,36.875,0.027240176867577133,0.9847695705212434,1.0,9.716780531203263,9.642501249370492,
n200e6_q38_H512_W1024_invq_dt5_sm9_none,200000000,38,512,1024,invq,5,9,300,0.15,none,0.1403801441192627,0.13559322033898305,0.0,36.875,0.026110856606894696,0.9839218780820587,1.0,10.184675334834006,10.102468336460795,
n200e6_q39_H512_W1024_invq_dt5_sm9_none,200000000,39,512,1024,invq,5,9,300,0.15,none,0.1177988052368164,0.11864406779661017,0.0,42.14285714285714,0.025639683272021225,0.9836885851630044,1.0,10.184679095038534,10.101274321365503,
n200e6_q40_H512_W1024_invq_dt5_sm9_none,200000000,40,512,1024,invq,5,9,300,0.15,none,0.11866116523742676,0.12203389830508475,0.0,40.97222222222222,0.02500490804178225,0.9822752957385189,1.0,10.18467636250701,10.094012631123006,
