Q,budget_fraction,prp_cost_hours,base_survival_rate,predicted_survival_topk,predicted_dead_topk,random_dead_topk,saved_compute_seconds
20000000,0.001,1.0,0.7327312046813382,1.0,0.0,0.26726879531866177,15394.682610354917
20000000,0.001,24.0,0.7327312046813382,1.0,0.0,0.26726879531866177,369472.382648518
20000000,0.001,168.0,0.7327312046813382,1.0,0.0,0.26726879531866177,2586306.6785396263
20000000,0.01,1.0,0.7327312046813382,0.9970077304957049,0.0029922695042950975,0.26726879531866177,149369.09239028004
20000000,0.01,24.0,0.7327312046813382,0.9970077304957049,0.0029922695042950975,0.26726879531866177,3584858.217366721
20000000,0.01,168.0,0.7327312046813382,0.9970077304957049,0.0029922695042950975,0.26726879531866177,25094007.521567047
20000000,0.05,1.0,0.7327312046813382,0.9870597757714406,0.01294022422855945,0.26726879531866177,719648.1247565534
20000000,0.05,24.0,0.7327312046813382,0.9870597757714406,0.01294022422855945,0.26726879531866177,17271554.994157284
20000000,0.05,168.0,0.7327312046813382,0.9870597757714406,0.01294022422855945,0.26726879531866177,120900884.95910099
