n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
1000000,6,5,nan,80.02301587357549,5.684634083892909,nan,nan,nan,0.008000905787370782,2.9999999940000004,permute_cols
1000000,7,6,nan,86.41456693026788,15.959291273356655,nan,nan,nan,2.3322997867447626e-06,5.71428564445661,permute_cols
1000000,8,6,nan,84.62142857004461,10.621292107178466,nan,nan,nan,0.013745043407683344,2.7500000532172892,permute_cols
1000000,9,7,nan,79.17580645161961,5.230184054033986,nan,nan,nan,5.766395550943493e-06,2.5714285615102037,permute_cols
1000000,10,8,nan,82.56803279023566,7.66608324605281,nan,nan,nan,0.0006306917524205868,3.999999868241301,permute_cols
1000000,11,9,1.0147229755908562,78.86573604060241,5.080957167897044,45.41869247426075,-33.44704356634166,-4.066234192306188,0.0021859002614000866,5.199999965680001,permute_cols
1000000,12,10,nan,80.39109589059089,5.906772380791166,nan,nan,nan,9.629215322970452e-05,3.3333333245092045,permute_cols
1000000,13,10,nan,83.25810810642248,8.45921301460001,nan,nan,nan,0.003522087776053451,4.166666514475674,permute_cols
1000000,14,11,1.766111111111111,83.6620000004865,9.003137841954599,60.480775717923606,-23.181224282562894,-7.237026730843488,0.00017663502359233085,3.5714285500000007,permute_cols
1000000,15,12,nan,86.43249999757923,16.039724546076673,nan,nan,nan,0.0022543134195857073,3.166666554441029,permute_cols
1000000,16,13,9.189655172413794,82.3500000014225,7.4450855026130265,83.78962339233827,1.43962339091577,1.744569669800767,4.161934176993842e-05,2.833333295765507,permute_cols
1000000,17,14,1.7446623093681917,81.40617977624251,6.617018806230573,60.17966472614022,-21.226515050102293,-4.872356496862381,0.0011285201839343895,5.399999925921023,permute_cols
1000000,18,14,nan,83.75294117647051,9.135268037110817,nan,nan,nan,0.006900989276455771,4.199999954640001,permute_cols
1000000,19,15,6.627906976744186,79.10323741002856,5.194507038881181,81.42008722461989,2.316849814591336,1.4333999378630056,0.0003716860190404736,4.333333410134194,permute_cols
1000000,20,16,nan,88.77666666808216,46.82866984096874,nan,nan,nan,1.5463759835632196e-05,4.2499999362500045,permute_cols
1000000,21,17,7.212893553223389,86.1861344535413,15.000825569388864,82.10679359066894,-4.079340862872357,-7.787932016165475,0.0003698562346968748,4.749999895850847,permute_cols
1000000,22,18,13.287958115183246,79.02391304350634,5.156042111800091,85.6962551689709,6.672342125464553,8.131916003383154,0.0023788509626957444,4.599999939280003,permute_cols
1000000,23,18,nan,87.81428571429254,26.201038128756913,nan,nan,nan,0.003660515049480839,3.3999999530800014,permute_cols
1000000,24,19,nan,80.46724137931186,5.9548471776316285,nan,nan,nan,0.00288856669574189,3.599999948160001,permute_cols
1000000,25,20,4.774083546462063,82.22297297297642,7.3220107740884774,78.16962177216828,-4.053351200808137,-2.547927227626414,0.002582302133969816,2.999999891363104,permute_cols
1000000,26,21,nan,80.27857142856993,5.837095479533209,nan,nan,nan,0.004395904125263583,3.5999999438400017,permute_cols
1000000,27,22,3.275843599357257,84.45517241379409,10.300915408030765,73.02441032565157,-11.430762088142515,-7.025071808673507,0.0034657741691086486,3.999999919000002,permute_cols
1000000,28,22,nan,86.93265306155506,18.661414272361185,nan,nan,nan,0.0013862290329316185,3.3999999960771454,permute_cols
1000000,29,23,2.666806195060695,79.41363636365675,5.350495175547406,69.44494034469808,-9.968696018958667,-2.6836889804867115,0.0014096317293451621,3.199999944320001,permute_cols
1000000,30,24,nan,79.2500000007654,5.267151723819242,nan,nan,nan,0.002901435790035767,3.1999999792803746,permute_cols
1000000,31,25,3.046078865750997,78.82000000000106,5.059637806657435,71.82546198202263,-6.994538017978428,-2.0135589409064374,0.0008135957382484627,4.333333199000004,permute_cols
1000000,32,26,nan,79.41170212765961,5.349495157643531,nan,nan,nan,0.033530537703100105,2.7499999340000034,permute_cols
1000000,33,26,nan,82.71736842105669,7.825041113956133,nan,nan,nan,0.005853469463676153,3.249999919562502,permute_cols
1000000,34,27,4.581106277190801,87.87413793103478,26.939417084041963,77.68618328052612,-10.187954650508658,-22.35831080685116,0.018570071023985335,5.999999796000014,permute_cols
1000000,35,28,16.962138084632517,89.75864864880282,237.39432301063624,86.62604225568133,-3.132606393121492,-220.4321849260037,0.0020864685249072368,5.9999997900000155,permute_cols
1000000,36,29,nan,84.07678571427802,9.638604653584833,nan,nan,nan,0.0022739284589302633,2.9999999352000017,permute_cols
1000000,37,30,nan,87.89302325581696,27.18110213854276,nan,nan,nan,0.005174854560411779,3.999999852000009,permute_cols
1000000,38,30,11.344537815126051,86.46590909025066,16.19174487440059,84.96250349159786,-1.5034055986528045,-4.84720705927454,0.005496816504097279,3.6666664565528273,permute_cols
1000000,39,31,nan,83.03529411764724,8.186030977013184,nan,nan,nan,0.003003099761988093,2.666666562666676,permute_cols
1000000,40,32,6.0098107918710575,81.4819999999995,6.676806838184449,80.55284601038946,-0.9291539896100431,-0.6669960463133915,0.00042411462844671455,4.999999800000019,permute_cols
