f_idx,power
1,282558.4178629353
2,177802.37085384197
3,226088.1694889738
4,206191.21527222716
5,266640.38398360094
6,166792.0933436126
7,211904.04754924204
8,199752.96280964834
9,253978.8332760853
10,174950.642131358
11,239248.0977475115
12,190362.16448026852
13,243261.92516075433
14,198087.21539464314
15,125056.41637507117
16,251281.93931255795
17,200566.13825296433
18,273962.50562754966
19,195749.20048630552
20,175822.5921470809
21,223290.82574595846
22,197362.61799090714
23,183268.39519431227
24,157847.66891460412
25,219362.96939660617
26,185751.82827476846
27,145971.3297534026
28,171399.61153480632
29,194535.77321334687
30,379701.57295529946
31,175804.1100254941
32,221553.24865086834
33,117064.2349445116
34,146118.7759733918
35,409911.353118706
36,180722.28062512696
37,231865.4696548406
38,236350.81006958202
39,271562.90678966086
40,246250.90983712015
41,264889.0888592441
42,130368.15150658049
43,323134.44816718897
44,290241.23824900395
45,174154.78610518528
46,263811.26965057687
47,135330.1791284949
48,163541.6141859909
49,287080.46320939925
50,266900.1593591723
51,192389.8393518316
52,288063.4203435185
53,270759.2080172575
54,232486.55864925927
55,218951.5212992655
56,163989.4271583385
57,196012.04807620053
58,196571.8288514769
59,258570.9190427963
60,170869.908795784
61,294964.97152579064
62,317325.25723353436
63,258020.15237049924
64,309036.9084490741
65,155859.1271473569
66,155624.87532393
67,271737.6439537182
68,93947.74348571809
69,119401.8637777678
70,127525.37942199685
71,289186.35214693076
72,216110.8437262303
73,182870.86780014506
74,250295.5828711271
75,148307.80723669866
76,290347.15584319556
77,272156.9619671506
78,236001.54506657267
79,196565.37243659105
80,176956.0222499341
81,298038.7842416124
82,140034.1826702009
83,204898.06705374274
84,192661.87857425335
85,202963.25200678487
86,133469.97131700264
87,296098.27069852187
88,230781.28574176837
89,179516.82413077462
90,206491.07173071336
91,284904.80303314107
92,214537.7879469392
93,126505.76700588226
94,223974.51528779918
95,165218.6367911912
96,192243.48167486713
97,360001.44696053886
98,249690.75754411644
99,305740.72050250263
100,183953.0422445777
101,218001.48363546707
102,303138.85248246905
103,310226.76560538757
104,241405.57863313038
105,313205.5293702964
106,199058.74983173297
107,229768.02561338653
108,218673.02775121806
109,164885.7795586314
110,193971.80866225145
111,200265.81382212657
112,139926.3346959121
113,162343.51851790393
114,182344.6718590235
115,315578.25889783865
116,184355.4553573321
117,137461.1413799829
118,164587.77593792017
119,225273.36229681585
120,241429.48487548798
121,182911.17266515252
122,290660.782628454
123,214908.2928330255
124,251020.94997685548
125,227455.44869348127
126,310842.7570189976
127,361878.5771906412
128,154379.53461895135
129,304505.26776699553
130,137056.3803525372
131,354133.68487284746
132,364950.78670180996
133,236612.8938766664
134,130891.90769082804
135,139492.8165047185
136,301499.94889778394
137,307881.91956355603
138,206342.31900799193
139,338067.0539751724
140,149723.34357286218
141,114966.78167583255
142,96084.58706836335
143,356230.1988843751
144,349812.53627055406
145,308678.86216165335
146,197296.67827351752
147,221403.92315511184
148,120295.04813518461
149,257068.5016111913
150,189857.61741006712
151,224973.68449040988
152,193964.898822096
153,252182.07549806824
154,308973.3525228606
155,253142.88219404215
156,243683.90272647727
157,345833.7029220141
158,209586.93396675106
159,183070.4134554641
160,160551.59829217024
161,252131.64009156963
162,134604.5689238857
163,394438.95801121864
164,228455.01027950447
165,164514.6515594298
166,101102.09913148973
167,193290.75128924573
168,155938.27566527575
169,147456.16069246051
170,364833.01439894276
171,140970.14847538987
172,273440.7018664531
173,135950.34611293356
174,162455.72516256105
175,182692.85230741897
176,204197.9866659211
177,161965.9845570157
178,235060.67422674078
179,261485.79975586632
180,330937.2183370495
181,95509.93972950458
182,258014.1331050602
183,254972.38682794943
184,429111.69567475625
185,155833.94355737066
186,229663.41774592927
187,228044.61538742017
188,116049.90197050256
189,253941.42223373055
190,125293.48329474195
191,144033.12859301068
192,232911.63147000078
193,195117.58497596893
194,160213.48369988965
195,146331.14432873172
196,208144.70475071375
197,273821.89855986804
198,263669.68994810147
199,178960.5586695154
200,238828.67179967897
201,240863.10413271468
202,121366.03793782156
203,124819.0907890935
204,189968.50019549683
205,232539.24356084774
206,85890.56598840398
207,231953.72774195098
208,149020.77170370653
209,190271.6236883634
210,258087.00201558095
211,184402.12996076778
212,177112.28559145576
213,209000.60161357714
214,121364.37092583383
215,262685.7990947064
216,203823.60360624763
217,189063.94109887793
218,243121.98570140393
219,170665.35500876245
220,259092.13395559194
221,109348.38152828111
222,429984.1851703671
223,174943.09779667176
224,242521.7281944712
225,243859.39428571783
226,227203.2145232084
227,277204.53162567306
228,272646.6780065648
229,153758.5828026085
230,190493.37371664622
231,197509.8862528127
232,270532.6723721004
233,159050.96232915422
234,219949.21541863796
235,203104.98589080424
236,152556.07694605048
237,176500.20756115727
238,241941.9592611574
239,262174.515297274
240,392992.59905797255
241,158317.56052697412
242,158897.34432153142
243,292184.4267516554
244,244608.55062720526
245,295578.11464036437
246,153003.80889287277
247,271895.67675267486
248,171699.90188680997
249,234948.98029875875
250,283255.9381279619
251,255147.0367792793
252,207238.3490918769
253,192156.38262858184
254,186402.80213382762
255,194574.74977549477
256,175586.25920693183
257,234864.74100626752
258,128216.49049607322
259,137713.5953652787
260,140689.01243004197
261,273600.4387604163
262,88553.01108767831
263,243843.96934201554
264,254845.71233394567
265,129332.7830276251
266,224863.83557130446
267,205113.76092246198
268,289501.3166453253
269,259128.69197756812
270,339799.7010054558
271,292601.51190463593
272,159987.4593669344
273,136276.14934614734
274,154153.0320829785
275,196748.41177674106
276,426222.8029456328
277,136922.10833405663
278,352490.4326683978
279,244904.57628808037
280,179191.69157354554
281,183003.29253091745
282,209737.19651280332
283,161410.50464171526
284,116487.33716628091
285,122920.57140144483
286,255840.68993858848
287,209232.81245656929
288,138093.06459932646
289,293883.0213792449
290,113975.61799742276
291,163634.786841586
292,212964.6248087171
293,145518.69245032038
294,117046.7487924731
295,139704.60160132748
296,171291.20964962145
297,288177.5152161025
298,146194.7795625728
299,259762.5687397316
300,219013.5553874158
301,159583.17860785432
302,196132.51762202464
303,295861.564856419
304,283420.3269161227
305,187988.65046511852
306,288486.86912266235
307,189896.32269996233
308,294741.09816436726
309,120804.56493346
310,186924.0472052233
311,170535.24318637373
312,149910.9865923397
313,329568.90678064007
314,167203.9824538251
315,136536.20278271654
316,317718.3380380507
317,251592.33380804802
318,178681.73778245185
319,345351.765814263
320,201093.4213783299
321,232758.2377446312
322,275849.9539260943
323,280629.21735359065
324,247512.80460752838
325,229792.0360126412
326,299299.00587646384
327,415312.02604976634
328,261141.0758356903
329,91359.58150030738
330,197262.32361763399
331,104236.48123411211
332,259227.7327940315
333,221238.90174974673
334,270654.6511378901
335,51257.704986932426
336,178683.44114632776
337,285884.18830248277
338,105510.32974020044
339,131647.26913837728
340,389275.35602906835
341,168396.34038497633
342,296240.5876624769
343,45943.75698288191
344,150859.56611960757
345,202910.6585376492
346,176226.0139237399
347,263125.33301792125
348,225580.84569985146
349,207402.39546850644
350,230413.4318423862
351,201492.82186769237
352,189395.03590620137
353,141519.85200600338
354,252081.23818796253
355,187363.7018957001
356,188203.57772390262
357,106584.92818875778
358,164052.5059257429
359,135594.03963635495
360,127064.23148691481
361,100549.15030230721
362,108061.13146019379
363,113680.50118222163
364,291126.53474909323
365,172120.66971332763
366,188988.74740264047
367,335831.3790156446
368,187397.53076640755
369,140764.76428734057
370,154696.65931485448
371,188143.67526422243
372,195861.80297222786
373,199012.44238214422
374,212849.31921011856
375,259725.6709178329
376,249584.60140821006
377,287741.2546190793
378,208426.10232159612
379,248144.1856392596
380,121277.55920301468
381,153401.67244256422
382,104286.85076468965
383,166232.36634632017
384,153724.44331986204
385,242447.03413384414
386,205851.69703830458
387,138082.49125260423
388,262802.00133072515
389,164328.69601463556
390,331091.65556946985
391,152140.15129044233
392,266805.19388153846
393,215737.53417494128
394,213082.04753668347
395,186856.4637640277
396,158960.65998270694
397,155801.2198605436
398,282615.6694531225
399,244200.84349771962
400,87794.25663967997
401,307227.92697361676
402,197167.3916796344
403,339421.5252398711
404,201136.84873712953
405,273210.05728089146
406,211680.40104053455
407,188490.75091648594
408,157203.58530070877
409,218097.8705027025
410,243014.0410405233
