n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
200000000,6,5,5.995934959349594,80.8271653541689,6.192788961556728,80.53137878369797,-0.2957865704709235,-0.19685400220713412,0.9995962944076603,17.624998586856343,none
200000000,7,6,7.0,81.56489666790483,6.743395827212855,81.86989764584403,0.30500097793920133,0.25660417278714487,0.9994451508663476,15.196892899807017,none
200000000,8,6,8.018181818181818,82.5602688983161,7.6579926463667105,82.89097465808268,0.33070575976658745,0.3601891718151071,0.9992675038909187,16.559998777113858,none
200000000,9,7,8.99561403508772,83.34130199550826,8.565878401265735,83.65674217716717,0.3154401816589143,0.4297356338219842,0.9990631102151968,18.50643705017148,none
200000000,10,8,10.025751072961373,83.95356164646462,9.440752394987841,84.30397790771154,0.35041626124692016,0.5849986779735321,0.9988390982514159,17.99999926301426,none
200000000,11,9,11.004201680672269,84.4647649133865,10.318878627495595,84.80754361195709,0.34277869857058363,0.6853230531766741,0.9985707806367844,15.766055043484954,none
200000000,12,10,11.983471074380166,85.56845929883792,12.903296010883965,85.22981806850397,-0.33864123033394833,-0.9198249365037992,0.9983172333235314,15.624999494273347,none
200000000,13,10,12.946428571428571,85.9457163432645,14.108563823766266,85.58316498222601,-0.3625513610384843,-1.1621352523376949,0.9980070992699898,18.282210081339755,none
200000000,14,11,13.882096069868995,85.5596890591264,12.877708156153302,85.8798021121899,0.32011305306350835,1.0043879137156928,0.9976835513402963,15.271676070491969,none
200000000,15,12,14.96103896103896,86.54383477098422,16.557735296267282,86.1760221100648,-0.36781266091941234,-1.5966963352283212,0.9972936523061002,15.375000740879365,none
200000000,16,13,16.01287553648069,86.76655988744385,17.700943605778896,86.42653380799244,-0.3400260794514054,-1.6880680692982075,0.9969136532204641,15.711410384879198,none
200000000,17,14,17.038297872340426,86.97550173105198,18.926296533804663,86.64108896122261,-0.3344127698293704,-1.8879986614642377,0.996470619056146,15.027972575319314,none
200000000,18,14,17.955156950672645,86.4555591312798,16.1443437913148,86.81224460464678,0.35668547336698,1.8108131593578456,0.996065802176358,15.603053880153766,none
200000000,19,15,19.0,86.6354630421666,17.009742309653777,86.98721249581666,0.35174945365005783,1.9902576903462226,0.9956116237541802,15.456693469260992,none
200000000,20,16,20.195555555555554,86.76855421692345,17.71189119919666,87.16526629688443,0.39671207996097735,2.4836643563588936,0.995031390213236,15.250000495289191,none
200000000,21,17,20.826839826839826,87.64362901971306,24.30155238944341,87.2510563199793,-0.39257269973376197,-3.4747125626035817,0.9946927109012447,17.329999649950317,none
200000000,22,18,21.974025974025974,87.04153204643627,19.34949142181896,87.39436572010506,0.3528336736687834,2.624534552207013,0.9939581819896304,17.191918986742824,none
200000000,23,18,23.07272727272727,87.86510127200147,26.825282222996687,87.51828454180712,-0.3468167301943481,-3.752554950269417,0.9932102495307898,20.062500692782976,none
200000000,24,19,23.623893805309734,87.9664875956446,28.163939354556963,87.57611529755273,-0.3903722980918616,-4.540045549247228,0.9929430322741251,21.106666464908123,none
200000000,25,20,25.339366515837106,87.34551886698326,21.569104182408644,87.7400357454652,0.3945168784819515,3.7702623334284624,0.9919890575955845,20.333333102605188,none
200000000,26,21,26.15625,88.16016142126804,31.13103815448091,87.81054668968594,-0.34961473158210765,-4.974788154480908,0.9913197340418891,22.343751245442697,none
200000000,27,22,26.82456140350877,87.52491305637066,23.134595445350925,87.8650439568955,0.34013090052484074,3.6899659581578454,0.9908613785220539,23.413793643031365,none
200000000,28,22,27.8,88.33361555449784,34.373594744657055,87.93988897627688,-0.3937265782209636,-6.573594744657054,0.9899615895359388,24.509435499570948,none
200000000,29,23,29.359447004608295,88.37949775309218,35.34737529595347,88.04922626146221,-0.33027149162997205,-5.987928291345174,0.9891047797032724,25.17999943762639,none
200000000,30,24,29.83783783783784,87.73227544926266,25.2525634486811,88.08047947962159,0.34820403035892866,4.585274389156737,0.9887102106343393,24.800000877369328,none
200000000,31,25,31.108597285067876,88.53162119907553,39.01121089135479,88.15883512647827,-0.3727860725972647,-7.902613606286916,0.9874692777798982,24.062498807561102,none
200000000,32,26,32.38181818181818,88.56715434047683,39.979068570920134,88.2311809708979,-0.3359733695789373,-7.597250389101951,0.9861284193078437,24.10203818583719,none
200000000,33,26,33.60377358490566,88.63892773720112,42.088141212041144,88.29546300301347,-0.34346473418764845,-8.484367627135484,0.9850395930970421,19.7454557068485,none
200000000,34,27,33.96774193548387,87.94730045541034,27.900461116222353,88.31371671524361,0.3664162598332723,6.067280819261519,0.9848677331705081,19.74073835144957,none
200000000,35,28,35.25925925925926,88.01227364382349,28.813217261073653,88.37545014075953,0.3631764969360347,6.446041998185606,0.9835834662921489,25.024389533455032,none
200000000,36,29,35.722727272727276,88.77069460308032,46.60110305342508,88.39651603621004,-0.3741785668702704,-10.878375780697802,0.9834114331580205,24.550000416512617,none
200000000,37,30,36.65158371040724,88.82970886546848,48.951760549005265,88.43713251102541,-0.39257635444306516,-12.300176838598027,0.9821729974321708,22.18181850177515,none
200000000,38,30,37.850467289719624,88.1345696072104,30.703656094679513,88.48661170355525,0.35204209634486006,7.146811195040112,0.9808980522842392,18.351852653154392,none
200000000,39,31,38.42857142857142,88.15797647775236,31.09408620054963,88.5093681647377,0.3513916869853375,7.334485228021794,0.9793898775587995,18.365384280695906,none
200000000,40,32,40.45283018867925,88.17838896439088,31.442757097377022,88.58392817895586,0.4055392145649819,9.010073091302228,0.9778586725891284,19.866666449776126,none
