n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
50000000,6,5,1.9459102902374672,89.33607594906795,86.29483292176334,62.80144525456947,-26.534630694498475,-84.34892263152588,0.021190522587857696,4.9999998626117295,permute_cols
50000000,7,6,nan,87.73255033683867,25.255628068096478,nan,nan,nan,0.008008042927114767,4.5000000419713775,permute_cols
50000000,8,6,24.5,89.11962616812316,65.07607139437452,87.66269414087618,-1.4569320272469781,-40.57607139437452,0.0015106711169126097,3.857142880411006,permute_cols
50000000,9,7,nan,84.9635922330094,11.347002894014295,nan,nan,nan,0.005610245734136932,2.9999999909999997,permute_cols
50000000,10,8,nan,81.49563758174284,6.687673031193163,nan,nan,nan,0.007614403015520521,6.333333264413768,permute_cols
50000000,11,9,nan,84.50957446808916,10.403619273088289,nan,nan,nan,0.004700774858617418,4.166666643750001,permute_cols
50000000,12,10,nan,86.72999999985383,17.502616889048824,nan,nan,nan,0.0012639526891521369,4.000000020703483,permute_cols
50000000,13,10,nan,82.36447368436093,7.459367160952915,nan,nan,nan,0.002313284212512423,5.500000030839564,permute_cols
50000000,14,11,nan,88.79423076888061,47.51101575418742,nan,nan,nan,0.005356437585276819,3.999999903815127,permute_cols
50000000,15,12,nan,82.10642857143188,7.2125557524282335,nan,nan,nan,0.00025540906139109865,3.599999967600001,permute_cols
50000000,16,13,2.2736136502132847,82.93500000275645,8.06866179276119,66.2587401734816,-16.676259829274855,-5.7950481425479055,0.0045261687117235105,3.7999998776893187,permute_cols
50000000,17,14,2.0470347648261757,84.29878048757324,10.016550739918136,63.963959453976734,-20.334821033596505,-7.96951597509196,6.833360192026738e-06,3.0000000219974505,permute_cols
50000000,18,14,1.7439024390243902,87.18282442748648,20.321629957896217,60.168894871213354,-27.013929556273126,-18.57772751887183,0.027364912544147857,5.249999929125002,permute_cols
50000000,19,15,nan,78.04999999576326,4.724901162949795,nan,nan,nan,0.0011012478188601182,3.2499999006021154,permute_cols
50000000,20,16,1.9620034542314337,83.75632911392407,9.14026450521902,62.992829520610066,-20.763499593314002,-7.178261050987587,0.007470483915742343,4.999999925000005,permute_cols
50000000,21,17,7.5883280757097795,81.43729281792012,6.641425849864508,82.49274407750987,1.055451259589745,0.946902225845272,0.004003537003195667,2.8000000069647917,permute_cols
50000000,22,18,nan,82.47909090909181,7.5743934349626905,nan,nan,nan,5.397540488005781e-06,4.2499999298750035,permute_cols
50000000,23,18,27.890109890109887,88.34684210525963,34.64876480620723,87.94653926191934,-0.40030284334028465,-6.7586549160973455,0.0012624948859146778,3.1999999558400014,permute_cols
50000000,24,19,nan,87.6269230770989,24.130281032398397,nan,nan,nan,0.006588441192870609,4.2499999779823705,permute_cols
50000000,25,20,nan,79.00128205128075,5.145168676139492,nan,nan,nan,8.256864628797267e-06,3.749999929687498,permute_cols
50000000,26,21,nan,82.8821428571492,8.008129988522747,nan,nan,nan,0.0008111742161232005,4.4999999122500025,permute_cols
50000000,27,22,4.53037037037037,85.6489130434791,13.142829837731098,77.55255573574237,-8.096357307736724,-8.612459467360727,0.0026227322012828402,2.7499999443125014,permute_cols
50000000,28,22,10.824778761061948,84.91875000087562,11.246345143534548,84.72195973415803,-0.19679026671758493,-0.4215663824725997,0.00014249947993538736,4.199999929440002,permute_cols
50000000,29,23,nan,86.33235294117266,15.600601358034012,nan,nan,nan,0.004967120081172394,3.999999884000003,permute_cols
50000000,30,24,29.309734513274336,79.77315789473879,5.542865780804917,88.04592010039394,8.272762205655155,23.76686873246942,0.0017022068840024662,4.666666526666674,permute_cols
50000000,31,25,2.065184740162211,86.08970588236113,14.629793620590881,64.16289045730113,-21.92681542506,-12.56460888042867,0.02106082308999635,4.00000001526625,permute_cols
50000000,32,26,2.759101471727343,81.3326086962484,6.5599968307351055,70.07761824761305,-11.254990448635354,-3.8008953590077623,0.008866251359338384,4.499999869648265,permute_cols
50000000,33,26,nan,82.25714285714143,7.354722866637275,nan,nan,nan,0.0035938430150787015,4.499999888625003,permute_cols
50000000,34,27,4.287958115183246,88.34374999999557,34.584041987749394,76.87261247716685,-11.471137522828712,-30.29608387256615,0.010934901539504494,2.9999999235000048,permute_cols
50000000,35,28,56.0,84.65758620690697,10.693600000838636,88.97696981133217,4.319383604425198,45.306399999161364,0.0006324524667207232,5.249999862187509,permute_cols
50000000,36,29,nan,87.76126760563217,25.579930189264893,nan,nan,nan,0.01433466692643559,4.666666498666674,permute_cols
50000000,37,30,nan,85.23241758241983,11.990035318787196,nan,nan,nan,0.00013407888457939166,4.666666494000011,permute_cols
50000000,38,30,9.0,86.87950819671657,18.34297976634162,83.6598082540901,-3.2196999426264767,-9.342979766341621,0.0040307993084445215,3.66666652733334,permute_cols
50000000,39,31,3.65906099166301,83.08658536586431,8.24736406951656,74.71465403542945,-8.371931330434862,-4.588303077853551,0.00892992541070492,3.2499999049375075,permute_cols
50000000,40,32,3.427657873701039,82.93648648649013,8.070377138279449,73.73569060520101,-9.20079588128911,-4.64271926457841,0.003389915013692124,2.749999917500007,permute_cols
