n_start,mean_dx,median_dx,std_dx,slope_kpeak,valid_frac,notes
1000000,-0.41729600320255894,3.6971211528107233,136.36033960374672,-0.03329833506536159,1.0,
10000000,-0.09642667772681186,-2.5583684186904065,133.37744508599215,-0.09423172448094912,1.0,
50000000,-0.8162701730932872,11.302911391893389,135.33476505279145,0.032844430081153494,1.0,
