center,is_twin_center,center_set,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,core_gc_zero_count_all,K0,K_used,k_bumps,hit_kmax,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,twin_edges_inc_minus1,twin_edges_inc_plus1
897,0,all,401,5599,125,125.0,111,0.27680798004987534,264,0.6583541147132169,5586,0.3140497192360968,5.557683742721943,61,123,20,19,42,0.6885245901639344,0.021757345973594043,3.6039433680902326,1.0,200,200,0,0,,,,,,,,,,
832,0,all,401,6237,119,119.0,105,0.26184538653366585,270,0.6733167082294265,6224,0.3227826218509205,5.581362943624079,61,119,24,22,37,0.6065573770491803,0.06176019328304604,3.4800889250135203,1.0,200,200,0,0,,,,,,,,,,
513,0,all,401,9393,89,89.0,75,0.18703241895261846,300,0.7481296758104738,9380,0.3600590943980533,5.691053328704634,61,221,17,16,45,0.7377049180327869,0.2185575555224598,3.726477730870173,1.0,200,200,0,0,,,,,,,,,,
550,0,all,401,8939,95,95.0,82,0.20448877805486285,295,0.7356608478802993,8927,0.3561568427609438,5.673878533879093,61,220,18,17,44,0.7213114754098361,0.0934777186088297,3.7031851071483843,1.0,200,200,0,0,,,,,,,,,,
562,0,all,401,8757,98,98.0,86,0.2144638403990025,293,0.7306733167082294,8746,0.35183196514907156,5.666829169642888,61,229,16,15,46,0.7540983606557377,0.20733281887146013,3.7481384591149634,1.0,200,200,0,0,,,,,,,,,,
1231,0,all,401,4436,139,139.0,124,0.3092269326683292,249,0.6209476309226932,4422,0.3060749797045944,5.495713217681255,61,78,29,25,29,0.47540983606557374,0.06503142315866467,3.224917325898859,1.0,200,200,0,0,,,,,,,,,,
957,0,all,401,5289,128,128.0,113,0.2817955112219451,260,0.6483790523690773,5275,0.3206628526049315,5.541296700372676,61,118,24,22,37,0.6065573770491803,0.06636628400306413,3.4883893549844407,1.0,200,200,0,0,,,,,,,,,,
580,0,all,401,8614,101,101.0,89,0.22194513715710723,290,0.7231920199501247,8603,0.35386539101619374,5.656071165359716,61,206,16,15,46,0.7540983606557377,0.15206032732622893,3.742326443716868,1.0,200,200,0,0,,,,,,,,,,
899,0,all,401,5653,125,125.0,112,0.2793017456359102,265,0.6608478802992519,5641,0.31197531479015433,5.561518103318663,61,117,20,19,42,0.6885245901639344,0.02213847947755745,3.5979628381472972,1.0,200,200,0,0,,,,,,,,,,
1321,0,all,401,3944,145,145.0,132,0.32917705735660846,245,0.6109725685785536,3932,0.2987948361852195,5.477506849731721,61,72,29,27,32,0.5245901639344263,0.060773117211463515,3.299661767418099,1.0,200,200,0,0,,,,,,,,,,
1441,0,all,401,3580,149,149.0,135,0.33665835411471323,240,0.5985037406483791,3567,0.2957302539633887,5.455997875942124,61,48,33,28,18,0.29508196721311475,0.07557514902951033,2.6675162641203913,1.0,200,200,0,0,,,,,,,,,,
1310,0,all,401,3987,145,145.0,131,0.3266832917705736,244,0.6084788029925187,3974,0.3002988219105045,5.473950529110825,61,78,32,29,28,0.45901639344262296,0.15180424706687926,3.2071781053032553,1.0,200,200,0,0,,,,,,,,,,
511,0,all,401,9445,89,89.0,74,0.18453865336658354,299,0.7456359102244389,9431,0.3643425624970014,5.687802235894871,61,212,17,16,45,0.7377049180327869,0.22867271617582496,3.7242220489466806,1.0,200,200,0,0,,,,,,,,,,
1293,0,all,401,3967,146,146.0,131,0.3266832917705736,242,0.6034912718204489,3953,0.2915286852551478,5.465798264022023,61,76,29,26,31,0.5081967213114754,0.11008610093217769,3.2639100067186915,1.0,200,200,0,0,,,,,,,,,,
1232,0,all,401,4463,138,138.0,123,0.30673316708229426,250,0.6234413965087282,4449,0.3047066281772904,5.499785501353145,61,78,29,25,29,0.47540983606557374,0.06493256599777406,3.224941394469261,1.0,200,200,0,0,,,,,,,,,,
878,0,all,401,5900,121,121.0,105,0.26184538653366585,266,0.6633416458852868,5885,0.3284660540149445,5.5658804997913345,61,109,22,20,39,0.639344262295082,0.04591512127630742,3.526545478092265,1.0,200,200,0,0,,,,,,,,,,
721,0,all,401,7004,111,111.0,97,0.24189526184538654,278,0.6932668329177057,6991,0.34268203668235986,5.612068894753172,61,140,21,20,41,0.6721311475409836,0.11730668947599279,3.596165668976516,1.0,200,200,0,0,,,,,,,,,,
1197,0,all,401,4490,140,140.0,125,0.3117206982543641,248,0.6184538653366584,4476,0.29975364907317126,5.491630691275319,61,75,28,24,28,0.45901639344262296,0.11415597874305937,3.186285872939143,1.0,200,200,0,0,,,,,,,,,,
1027,0,all,401,4845,132,132.0,118,0.2942643391521197,257,0.6408977556109726,4832,0.3019428300429397,5.529121191825248,61,85,27,24,31,0.5081967213114754,0.05241564423552586,3.2838975264449153,1.0,200,200,0,0,,,,,,,,,,
1282,0,all,401,4068,144,144.0,128,0.3192019950124688,243,0.6059850374064838,4053,0.2925012142078159,5.4702531964543,61,86,30,26,28,0.45901639344262296,0.17982593990173062,3.1946142810679907,1.0,200,200,0,0,,,,,,,,,,
625,0,all,401,8080,105,105.0,93,0.23192019950124687,286,0.713216957605985,8069,0.3443684914893491,5.642257351105814,61,151,19,17,40,0.6557377049180327,0.08036188617285475,3.5815801629272572,1.0,200,200,0,0,,,,,,,,,,
994,0,all,401,5048,129,129.0,115,0.286783042394015,260,0.6483790523690773,5035,0.30637816466039125,5.5411451411370125,61,94,24,22,35,0.5737704918032787,0.10258400585982101,3.4240391258724387,1.0,200,200,0,0,,,,,,,,,,
1139,0,all,401,4517,139,139.0,127,0.3167082294264339,252,0.628428927680798,4506,0.2882864395991239,5.507502081927495,61,83,26,23,34,0.5573770491803278,0.040382903202942466,3.371340599342278,1.0,200,200,0,0,,,,,,,,,,
563,0,all,401,8798,98,98.0,86,0.2144638403990025,293,0.7306733167082294,8787,0.35274085827236396,5.666926261506809,61,213,17,16,45,0.7377049180327869,0.20539522021834078,3.721332110402241,1.0,200,200,0,0,,,,,,,,,,
514,0,all,401,9479,89,89.0,76,0.18952618453865336,301,0.7506234413965087,9467,0.36305683447612336,5.6944601488511974,61,205,17,16,45,0.7377049180327869,0.2119643220779322,3.722043998133827,1.0,200,200,0,0,,,,,,,,,,
1144,0,all,401,4612,138,138.0,127,0.3167082294264339,254,0.6334164588528678,4602,0.29470381055749145,5.515460405085021,61,73,27,25,34,0.5573770491803278,0.04554065938700511,3.3603995717458943,1.0,200,200,0,0,,,,,,,,,,
1006,0,all,401,4974,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4960,0.29615326479415455,5.529464318612691,61,87,22,20,38,0.6229508196721312,0.04044600696317985,3.481194017261443,1.0,200,200,0,0,,,,,,,,,,
834,0,all,401,6247,120,120.0,107,0.26683291770573564,270,0.6733167082294265,6235,0.3228654686625514,5.581378557050146,61,116,24,22,37,0.6065573770491803,0.0612707304051858,3.4684026663303844,1.0,200,200,0,0,,,,,,,,,,
1380,0,all,401,3653,151,151.0,140,0.3491271820448878,241,0.600997506234414,3643,0.27704242699398673,5.459748863814705,61,78,26,25,36,0.5901639344262295,0.0843323643333498,3.420203251660726,1.0,200,200,0,0,,,,,,,,,,
1127,0,all,401,4537,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4525,0.2980630839966797,5.50002442207016,61,88,25,24,37,0.6065573770491803,0.02731420825819931,3.4537247135798297,1.0,200,200,0,0,,,,,,,,,,
932,0,all,401,5405,127,127.0,114,0.28428927680798005,263,0.655860349127182,5393,0.324294732591521,5.55352023487162,61,127,23,22,39,0.639344262295082,0.0460220411766893,3.5375862036379377,1.0,200,200,0,0,,,,,,,,,,
1066,0,all,401,4799,132,132.0,117,0.29177057356608477,256,0.6384039900249376,4785,0.2962417325835221,5.524929818139219,61,77,28,25,32,0.5245901639344263,0.06961807136288352,3.3116048249448737,1.0,200,200,0,0,,,,,,,,,,
707,0,all,401,7142,110,110.0,98,0.24438902743142144,281,0.7007481296758105,7131,0.3382632145567212,5.623063798843246,61,136,22,21,40,0.6557377049180327,0.10882917515804187,3.584080565361471,1.0,200,200,0,0,,,,,,,,,,
875,0,all,401,5898,122,122.0,108,0.26932668329177056,267,0.6658354114713217,5885,0.325420898996552,5.569594875851934,61,127,20,18,41,0.6721311475409836,0.044291938955986376,3.582965417190808,1.0,200,200,0,0,,,,,,,,,,
1290,1,all,401,4047,146,146.0,132,0.32917705735660846,243,0.6059850374064838,4034,0.29536503405073294,5.470299478088953,61,89,28,25,32,0.5245901639344263,0.10984885697404512,3.3141206989690972,1.0,200,200,0,0,,,,,,,,,,
1181,0,all,401,4501,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4489,0.2875653068124152,5.499248381992133,61,80,28,24,26,0.4262295081967213,0.1367007742230786,3.1278149769141295,1.0,200,200,0,0,,,,,,,,,,
1218,0,all,401,4365,140,140.0,123,0.30673316708229426,246,0.6134663341645885,4349,0.3013775475740338,5.483459083793911,61,86,26,24,35,0.5737704918032787,0.09034181703475545,3.4045830733008673,1.0,200,200,0,0,,,,,,,,,,
1420,0,all,401,3670,150,150.0,137,0.341645885286783,240,0.5985037406483791,3658,0.2872524212611737,5.456516544839937,61,60,28,24,23,0.3770491803278688,0.02172280002851346,2.941515991378471,1.0,200,200,0,0,,,,,,,,,,
1072,0,all,401,4740,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4726,0.28648529496543673,5.528418346264117,61,79,29,26,31,0.5081967213114754,0.13563895598443174,3.2880425041040793,1.0,200,200,0,0,,,,,,,,,,
1399,0,all,401,3703,150,150.0,138,0.34413965087281795,241,0.600997506234414,3692,0.28617474929567643,5.460967804937674,61,56,27,24,30,0.4918032786885246,0.02034060553469801,3.196909968003163,1.0,200,200,0,0,,,,,,,,,,
581,0,all,401,8531,101,101.0,89,0.22194513715710723,290,0.7231920199501247,8520,0.3518222844339616,5.655995418415115,61,205,16,15,46,0.7540983606557377,0.16162107183337326,3.7437113503248662,1.0,200,200,0,0,,,,,,,,,,
1009,0,all,401,4998,131,131.0,117,0.29177057356608477,258,0.6433915211970075,4985,0.29826271160530976,5.5334002032045175,61,89,22,20,38,0.6229508196721312,0.039901776103366995,3.482064723371454,1.0,200,200,0,0,,,,,,,,,,
1404,0,all,401,3693,149,149.0,136,0.33915211970074816,241,0.600997506234414,3681,0.2828414950920556,5.460885626990999,61,70,24,22,36,0.5901639344262295,0.03545417101148639,3.4092127309633713,1.0,200,200,0,0,,,,,,,,,,
845,0,all,401,6214,120,120.0,107,0.26683291770573564,270,0.6733167082294265,6202,0.32253617161653975,5.581317488680531,61,125,22,21,40,0.6557377049180327,0.06692299855023362,3.552662543189321,1.0,200,200,0,0,,,,,,,,,,
737,0,all,401,6889,113,113.0,98,0.24438902743142144,275,0.685785536159601,6875,0.34517736849905434,5.601083312645183,61,152,20,19,42,0.6885245901639344,0.14651707685043502,3.63164421816673,1.0,200,200,0,0,,,,,,,,,,
709,0,all,401,7113,110,110.0,97,0.24189526184538654,280,0.6982543640897756,7101,0.33988529273239204,5.61948977527758,61,138,22,21,40,0.6557377049180327,0.11578962690928965,3.58582594241347,1.0,200,200,0,0,,,,,,,,,,
1444,0,all,401,3523,150,150.0,136,0.33915211970074816,239,0.5960099750623441,3510,0.29413265100231883,5.451579426506859,61,48,33,28,18,0.29508196721311475,0.110500318695653,2.6689159462299283,1.0,200,200,0,0,,,,,,,,,,
667,0,all,401,7446,109,109.0,96,0.23940149625935161,281,0.7007481296758105,7434,0.3443363198228788,5.623683757479158,61,150,18,17,44,0.7213114754098361,0.09104816856671302,3.6673652660732774,1.0,200,200,0,0,,,,,,,,,,
796,0,all,401,6625,117,117.0,104,0.2593516209476309,273,0.6807980049875312,6613,0.3198989153667997,5.592968587146236,61,127,19,18,43,0.7049180327868853,0.08313665206318635,3.6302974437453805,1.0,200,200,0,0,,,,,,,,,,
1354,0,all,401,3845,148,148.0,138,0.34413965087281795,245,0.6109725685785536,3836,0.2805987849834074,5.476656510163615,61,69,25,23,32,0.5245901639344263,0.05100771891198481,3.2894260667488875,1.0,200,200,0,0,,,,,,,,,,
1053,0,all,401,4869,133,133.0,120,0.29925187032418954,257,0.6408977556109726,4857,0.3011601746636615,5.529059117409677,61,74,28,26,33,0.5409836065573771,0.031085809815184454,3.335916609917972,1.0,200,200,0,0,,,,,,,,,,
592,0,all,401,8444,102,102.0,91,0.22693266832917705,290,0.7231920199501247,8434,0.3505115817875957,5.655858557913206,61,170,20,19,42,0.6885245901639344,0.1997915638559169,3.644599214437357,1.0,200,200,0,0,,,,,,,,,,
1035,0,all,401,4880,133,133.0,119,0.2967581047381546,256,0.6384039900249376,4867,0.30897722202586525,5.525364359236937,61,80,27,25,34,0.5573770491803278,0.05686057734297708,3.362489396040696,1.0,200,200,0,0,,,,,,,,,,
1215,0,all,401,4422,139,139.0,122,0.30423940149625933,247,0.6159600997506235,4406,0.30471101447879273,5.487636656189253,61,74,28,26,33,0.5409836065573771,0.10815756065977905,3.3359272079442936,1.0,200,200,0,0,,,,,,,,,,
1448,0,all,401,3497,151,151.0,138,0.34413965087281795,239,0.5960099750623441,3485,0.2911623644313942,5.451368166138726,61,47,33,29,18,0.29508196721311475,0.10535344767492741,2.660207031711207,1.0,200,200,0,0,,,,,,,,,,
651,0,all,401,7665,106,106.0,91,0.22693266832917705,282,0.7032418952618454,7651,0.349840514023375,5.627645665863742,61,132,20,18,40,0.6557377049180327,0.10831011647574956,3.569297419494304,1.0,200,200,0,0,,,,,,,,,,
1339,0,all,401,3884,147,147.0,136,0.33915211970074816,245,0.6109725685785536,3874,0.2680123696331778,5.476743378710889,61,86,26,24,34,0.5573770491803278,0.11000604672734429,3.389732783227948,1.0,200,200,0,0,,,,,,,,,,
1176,0,all,401,4433,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4421,0.27969618797846574,5.49892116203036,61,79,26,24,33,0.5409836065573771,0.0629302346105826,3.3171357315505143,1.0,200,200,0,0,,,,,,,,,,
1010,0,all,401,5017,130,130.0,116,0.2892768079800499,259,0.6458852867830424,5004,0.2989505104780908,5.5372832661815465,61,88,22,20,38,0.6229508196721312,0.03947808960333238,3.4811763525708206,1.0,200,200,0,0,,,,,,,,,,
690,0,all,401,7317,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7306,0.33689432511304696,5.619863689266058,61,161,21,20,41,0.6721311475409836,0.21235777764711752,3.6210512470564407,1.0,200,200,0,0,,,,,,,,,,
1125,0,all,401,4511,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4499,0.29832288829318665,5.499946343104546,61,90,24,23,38,0.6229508196721312,0.027609164274734553,3.482337834188989,1.0,200,200,0,0,,,,,,,,,,
1320,1,all,401,3955,145,145.0,132,0.32917705735660846,245,0.6109725685785536,3943,0.3044826938132624,5.47757548149216,61,70,29,27,32,0.5245901639344263,0.060274292074305805,3.2979500946799734,1.0,200,200,0,0,,,,,,,,,,
598,0,all,401,8429,103,103.0,92,0.22942643391521197,289,0.7206982543640897,8419,0.3444091151432615,5.653044519470635,61,165,18,17,44,0.7213114754098361,0.2077453991926631,3.6870759703312173,1.0,200,200,0,0,,,,,,,,,,
771,0,all,401,6737,115,115.0,101,0.2518703241895262,274,0.683291770573566,6724,0.33655964842402264,5.596594009894017,61,147,18,17,44,0.7213114754098361,0.15237037077283558,3.663694043624975,1.0,200,200,0,0,,,,,,,,,,
1020,1,all,401,4867,131,131.0,117,0.29177057356608477,258,0.6433915211970075,4854,0.2983317664802843,5.532971634231706,61,87,26,23,29,0.47540983606557374,0.14216315402640944,3.2367212062969064,1.0,200,200,0,0,,,,,,,,,,
1271,0,all,401,4125,141,141.0,124,0.3092269326683292,245,0.6109725685785536,4109,0.29843534255938586,5.478528334217412,61,75,29,27,32,0.5245901639344263,0.07351949584221398,3.303995351387609,1.0,200,200,0,0,,,,,,,,,,
917,0,all,401,5440,127,127.0,113,0.2817955112219451,262,0.6533665835411472,5427,0.3085065214581594,5.549661433742893,61,129,21,20,41,0.6721311475409836,0.08825587424053094,3.5782479590210805,1.0,200,200,0,0,,,,,,,,,,
567,0,all,401,8677,98,98.0,85,0.2119700748129676,292,0.7281795511221946,8665,0.35426591746988134,5.663383807511271,61,225,17,16,45,0.7377049180327869,0.22925597314034282,3.7258997625730093,1.0,200,200,0,0,,,,,,,,,,
1312,0,all,401,3946,146,146.0,132,0.32917705735660846,243,0.6059850374064838,3933,0.30155237048227795,5.469354167460481,61,79,31,28,29,0.47540983606557374,0.1579980759938747,3.2384652635652738,1.0,200,200,0,0,,,,,,,,,,
1272,0,all,401,4061,141,141.0,124,0.3092269326683292,245,0.6109725685785536,4045,0.29367878253025503,5.478319636659322,61,80,28,26,33,0.5409836065573771,0.06861594884773065,3.338055015175188,1.0,200,200,0,0,,,,,,,,,,
973,0,all,401,5228,126,126.0,111,0.27680798004987534,262,0.6533665835411472,5214,0.3137040708782365,5.549113951469124,61,120,21,19,40,0.6557377049180327,0.10519966035963188,3.5586022567469815,1.0,200,200,0,0,,,,,,,,,,
1500,0,all,401,3346,149,149.0,133,0.3316708229426434,238,0.5935162094763092,3331,0.28592395411896937,5.446162770777425,61,63,30,26,29,0.47540983606557374,0.09174478649269727,3.2024810160119164,1.0,200,200,0,0,,,,,,,,,,
1432,0,all,401,3619,149,149.0,135,0.33665835411471323,240,0.5985037406483791,3606,0.28137892497472006,5.456197756697819,61,46,30,26,28,0.45901639344262296,0.021628507938201993,3.1033466183529534,1.0,200,200,0,0,,,,,,,,,,
750,0,all,401,6882,113,113.0,99,0.24688279301745636,276,0.6882793017456359,6869,0.3447047706781807,5.604533619374344,61,148,22,20,38,0.6229508196721312,0.2114328771041374,3.5357303867044623,1.0,200,200,0,0,,,,,,,,,,
689,0,all,401,7276,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7265,0.335579173304841,5.619825000682804,61,146,23,22,39,0.639344262295082,0.194155321768878,3.5664716111527186,1.0,200,200,0,0,,,,,,,,,,
1453,0,all,401,3578,149,149.0,137,0.341645885286783,242,0.6034912718204489,3567,0.2921745727933899,5.4641530068476944,61,48,33,31,22,0.36065573770491804,0.04481410130527189,2.88031016052414,1.0,200,200,0,0,,,,,,,,,,
883,0,all,401,5778,122,122.0,106,0.26433915211970077,265,0.6608478802992519,5763,0.32172064862150007,5.561938990998211,61,133,23,21,36,0.5901639344262295,0.14352452168666371,3.478359401121261,1.0,200,200,0,0,,,,,,,,,,
839,0,all,401,6228,121,121.0,109,0.2718204488778055,270,0.6733167082294265,6217,0.3219794280076112,5.581321891777256,61,112,25,24,37,0.6065573770491803,0.05630355388116417,3.465584294911086,1.0,200,200,0,0,,,,,,,,,,
681,0,all,401,7302,110,110.0,97,0.24189526184538654,280,0.6982543640897756,7290,0.3342039316540492,5.619907120944627,61,145,20,19,42,0.6885245901639344,0.10861324238208352,3.6145527726123947,1.0,200,200,0,0,,,,,,,,,,
906,0,all,401,5628,125,125.0,112,0.2793017456359102,265,0.6608478802992519,5616,0.3122896475930171,5.56138856052487,61,120,23,22,39,0.639344262295082,0.11506943793602807,3.5355052391929638,1.0,200,200,0,0,,,,,,,,,,
683,0,all,401,7300,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7289,0.3346205209902201,5.619887799841578,61,136,20,19,42,0.6885245901639344,0.11096901032627157,3.6113748929279703,1.0,200,200,0,0,,,,,,,,,,
1313,0,all,401,3944,146,146.0,132,0.32917705735660846,243,0.6059850374064838,3931,0.3026572167354574,5.469360984807591,61,82,30,27,30,0.4918032786885246,0.16366790326246397,3.2737205191071514,1.0,200,200,0,0,,,,,,,,,,
1088,0,all,401,4809,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4795,0.2864916425384152,5.528556447990244,61,77,24,22,36,0.5901639344262295,0.017836921475859076,3.410363241602533,1.0,200,200,0,0,,,,,,,,,,
1199,0,all,401,4491,139,139.0,123,0.30673316708229426,248,0.6184538653366584,4476,0.29975364907317126,5.491630691275319,61,74,29,25,27,0.4426229508196721,0.1341470729239086,3.153640840134934,1.0,200,200,0,0,,,,,,,,,,
1407,0,all,401,3675,150,150.0,138,0.34413965087281795,241,0.600997506234414,3664,0.2833496614171375,5.460780524695114,61,65,25,23,35,0.5737704918032787,0.03196193870723969,3.3765365413590565,1.0,200,200,0,0,,,,,,,,,,
755,0,all,401,6891,114,114.0,100,0.24937655860349128,275,0.685785536159601,6878,0.34350955671533817,5.600857348757151,61,144,20,18,40,0.6557377049180327,0.19089438798056962,3.575677678187616,1.0,200,200,0,0,,,,,,,,,,
925,0,all,401,5517,127,127.0,115,0.286783042394015,264,0.6583541147132169,5506,0.3203021262578735,5.5575570451854075,61,134,21,20,41,0.6721311475409836,0.058977852891335815,3.586503078329067,1.0,200,200,0,0,,,,,,,,,,
1028,0,all,401,4846,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4832,0.3019428300429397,5.529121191825248,61,85,27,24,31,0.5081967213114754,0.05241564423552586,3.2838975264449153,1.0,200,200,0,0,,,,,,,,,,
1211,0,all,401,4435,140,140.0,124,0.3092269326683292,247,0.6159600997506235,4420,0.2977929499355074,5.487643520813876,61,74,28,25,32,0.5245901639344263,0.09256175761546957,3.3031967357108707,1.0,200,200,0,0,,,,,,,,,,
929,0,all,401,5431,128,128.0,116,0.2892768079800499,263,0.655860349127182,5420,0.3208945646568296,5.553594614781485,61,126,22,21,40,0.6557377049180327,0.05720376335064904,3.5659887532093304,1.0,200,200,0,0,,,,,,,,,,
