center,is_twin_center,center_set,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,core_gc_zero_count_all,K0,K_used,k_bumps,hit_kmax,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,twin_edges_inc_minus1,twin_edges_inc_plus1
47592,0,six,,,,,,,,,,,,61,21,44,35,6,0.09836065573770492,0.6240393134633426,1.5602243727604543,1.0,284,3239,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
123996,0,six,,,,,,,,,,,,61,8,53,47,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,458,5223,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
156270,0,six,,,,,,,,,,,,61,7,54,50,4,0.06557377049180328,0.5,0.9743147528693494,1.0,514,5859,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
104064,0,six,,,,,,,,,,,,61,8,53,48,5,0.08196721311475409,0.4226497308103742,1.2612028625715659,1.0,420,4787,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
84462,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,378,4311,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
147396,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,500,5697,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
154068,0,six,,,,,,,,,,,,61,2,59,57,2,0.03278688524590164,2.0,-0.0,1.0,511,5831,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
122310,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,455,5192,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
2574,0,six,,,,,,,,,,,,61,36,37,35,24,0.39344262295081966,0.014138269203725105,2.9395735045155353,1.0,66,224,3,0,0.0,3.0,1.0,2.0,0,0,1,1,1.0,2.0
115200,0,six,,,,,,,,,,,,61,12,51,45,5,0.08196721311475409,0.3459426679966252,1.2639167128155817,1.0,442,5040,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
170886,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,538,6134,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
177816,0,six,,,,,,,,,,,,61,1,60,59,2,0.03278688524590164,2.0,-0.0,1.0,549,6258,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165060,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,529,6033,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
191376,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,569,6488,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
41856,0,six,,,,,,,,,,,,61,18,46,36,5,0.08196721311475409,0.5000000000000001,1.313834033192747,1.0,266,3036,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
187074,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,563,6420,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
187116,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,563,6420,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
87072,0,six,,,,,,,,,,,,61,16,47,41,7,0.11475409836065574,0.18350341907227408,1.6000431826922854,1.0,384,4374,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
18618,0,six,,,,,,,,,,,,61,36,38,30,13,0.21311475409836064,0.12250555150024385,2.341125963559411,1.0,178,2033,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
138246,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,484,5516,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
69186,0,six,,,,,,,,,,,,61,12,51,46,5,0.08196721311475409,0.3459426679966248,1.2639167128155815,1.0,342,3900,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
199962,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,582,6633,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
75096,0,six,,,,,,,,,,,,61,11,51,44,3,0.04918032786885246,1.5,0.6931471805599453,1.0,357,4071,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
86550,0,six,,,,,,,,,,,,61,16,47,39,4,0.06557377049180328,1.0,1.0397207708399179,1.0,383,4373,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
30798,0,six,,,,,,,,,,,,61,38,36,32,20,0.32786885245901637,0.036609101959931924,2.7613354589920074,1.0,229,2613,6,0,0.0,8.0,6.0,2.0,0,0,1,1,6.0,2.0
82560,1,six,,,,,,,,,,,,61,9,52,45,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,374,4265,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
70284,0,six,,,,,,,,,,,,61,12,51,47,6,0.09836065573770492,0.486771750007226,1.519888197058844,1.0,345,3936,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
52422,0,six,,,,,,,,,,,,61,25,42,38,13,0.21311475409836064,0.11325547857106179,2.311171740949007,1.0,298,3401,6,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
69468,0,six,,,,,,,,,,,,61,13,49,41,5,0.08196721311475409,0.5657414540893348,1.3022435533711254,1.0,343,3915,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
2346,0,six,,,,,,,,,,,,61,53,31,23,10,0.16393442622950818,0.2855528881557899,2.138624266754828,1.0,63,323,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
40614,0,six,,,,,,,,,,,,61,28,39,32,8,0.13114754098360656,0.42549413076497866,1.8709248560863463,1.0,262,2988,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
51234,0,six,,,,,,,,,,,,61,23,42,34,8,0.13114754098360656,0.25964861446886667,1.8089760889120852,1.0,295,3369,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
6168,0,six,,,,,,,,,,,,61,28,39,34,16,0.26229508196721313,0.045864330246910515,2.5088438726549973,1.0,103,525,4,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
23592,0,six,,,,,,,,,,,,61,23,43,38,15,0.2459016393442623,0.07033604896230386,2.4505367079833844,1.0,200,1520,5,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
103314,0,six,,,,,,,,,,,,61,12,50,44,5,0.08196721311475409,0.29289321881345254,1.2215183802660192,1.0,418,4766,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
48498,0,six,,,,,,,,,,,,61,20,45,38,10,0.16393442622950818,0.13018436332234112,2.068482934820225,1.0,287,3279,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
117924,0,six,,,,,,,,,,,,61,6,56,53,3,0.04918032786885246,1.0,0.6365141682948128,1.0,447,5102,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
5616,0,six,,,,,,,,,,,,61,39,37,32,16,0.26229508196721313,0.047720919247431395,2.5689540055161943,1.0,98,498,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
189858,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,567,6467,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
88890,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,388,4422,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
133602,0,six,,,,,,,,,,,,61,9,53,49,6,0.09836065573770492,0.33999413327683886,1.485220049270411,1.0,476,5426,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
37140,0,six,,,,,,,,,,,,61,36,37,33,21,0.3442622950819672,0.08100581872430904,2.8229028231406854,1.0,251,2867,6,0,1.0,4.0,0.0,4.0,1,0,0,1,0.0,4.0
10368,0,six,,,,,,,,,,,,61,22,42,36,13,0.21311475409836064,0.06130447774936508,2.2823399883926117,1.0,133,675,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
5646,0,six,,,,,,,,,,,,61,30,39,34,16,0.26229508196721313,0.05024802643136155,2.567707171805289,1.0,98,498,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
162498,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,525,5985,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
39750,0,six,,,,,,,,,,,,61,27,39,34,19,0.3114754098360656,0.038716253601450985,2.7001233351231018,1.0,260,2964,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
122070,0,six,,,,,,,,,,,,61,8,54,49,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,455,5192,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
174954,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,544,6197,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
28026,0,six,,,,,,,,,,,,61,24,43,37,9,0.14754098360655737,0.19225990270971594,1.9382052196932118,1.0,218,2489,6,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
29400,1,six,,,,,,,,,,,,61,27,40,32,11,0.18032786885245902,0.2417254830715349,2.171313229687828,1.0,223,2550,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
151350,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,506,5769,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
61854,0,six,,,,,,,,,,,,61,21,45,41,12,0.19672131147540983,0.12084713039410429,2.239254548200557,1.0,324,3693,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
177924,0,six,,,,,,,,,,,,61,7,54,49,4,0.06557377049180328,1.0,1.0397207708399179,1.0,549,6258,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
129474,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,468,5333,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
185154,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,560,6380,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
57030,0,six,,,,,,,,,,,,61,21,44,36,8,0.13114754098360656,0.12485524891044172,1.8225787979278563,1.0,311,3551,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
148080,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,501,5711,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
98238,0,six,,,,,,,,,,,,61,8,54,48,3,0.04918032786885246,1.5,0.6931471805599453,1.0,408,4649,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
162054,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,524,5972,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
57198,0,six,,,,,,,,,,,,61,19,48,43,6,0.09836065573770492,0.46065533708336803,1.5469555829538708,1.0,311,3551,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
170604,0,six,,,,,,,,,,,,61,3,58,56,3,0.04918032786885246,1.0,0.6365141682948128,1.0,537,6123,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
140958,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,489,5576,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
89082,0,six,,,,,,,,,,,,61,10,52,46,4,0.06557377049180328,0.5,0.9743147528693494,1.0,389,4436,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
153942,0,six,,,,,,,,,,,,61,9,52,45,3,0.04918032786885246,1.0,0.6365141682948128,1.0,511,5831,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
5958,0,six,,,,,,,,,,,,61,37,38,31,16,0.26229508196721313,0.16780495164623413,2.5868346955626302,1.0,101,513,4,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
182070,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,555,6330,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
135720,1,six,,,,,,,,,,,,61,7,55,51,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,479,5466,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
47106,0,six,,,,,,,,,,,,61,11,51,46,6,0.09836065573770492,0.2928932188134523,1.4720659977752126,1.0,283,3231,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
188466,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,565,6440,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
145200,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,496,5651,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
47616,0,six,,,,,,,,,,,,61,15,48,42,5,0.08196721311475409,0.5657414540893351,1.3022435533711252,1.0,284,3239,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
107976,0,six,,,,,,,,,,,,61,9,52,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,428,4878,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
30366,0,six,,,,,,,,,,,,61,34,38,34,17,0.2786885245901639,0.11006051219712255,2.6006688757584477,1.0,227,2592,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
80130,0,six,,,,,,,,,,,,61,10,52,46,5,0.08196721311475409,0.5657414540893354,1.3022435533711254,1.0,368,4193,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
10860,1,six,,,,,,,,,,,,61,33,40,35,17,0.2786885245901639,0.17556064769159202,2.6509030154283684,1.0,136,1034,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
41418,0,six,,,,,,,,,,,,61,23,43,35,10,0.16393442622950818,0.2551466155432128,2.091670404105873,1.0,265,3024,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
158784,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,519,5921,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
127692,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,465,5304,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
194946,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,574,6542,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
72186,0,six,,,,,,,,,,,,61,10,51,43,3,0.04918032786885246,1.0,0.6365141682948128,1.0,350,3990,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
94860,0,six,,,,,,,,,,,,61,9,53,47,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,401,4575,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
105954,0,six,,,,,,,,,,,,61,12,51,45,3,0.04918032786885246,1.0,0.6365141682948128,1.0,424,4832,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
168642,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,534,6087,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
10182,0,six,,,,,,,,,,,,61,41,38,35,21,0.3442622950819672,0.07339074899922585,2.8344093030803252,1.0,132,1004,5,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
58434,0,six,,,,,,,,,,,,61,27,41,37,14,0.22950819672131148,0.13272036336516652,2.416009520663048,1.0,315,3596,6,0,1.0,3.0,0.0,3.0,1,0,0,1,0.0,3.0
48354,0,six,,,,,,,,,,,,61,20,44,34,5,0.08196721311475409,0.29289321881345254,1.2215183802660192,1.0,286,3261,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
67686,0,six,,,,,,,,,,,,61,17,48,43,6,0.09836065573770492,0.3876275643042056,1.4935633396973285,1.0,339,3869,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
150504,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,505,5759,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
92340,0,six,,,,,,,,,,,,61,12,50,42,3,0.04918032786885246,1.0,0.6365141682948128,1.0,396,4514,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
43356,0,six,,,,,,,,,,,,61,17,47,38,6,0.09836065573770492,0.37408976942981303,1.5099389659125095,1.0,271,3096,6,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
74544,0,six,,,,,,,,,,,,61,15,48,42,8,0.13114754098360656,0.16953017933562042,1.757057368837715,1.0,355,4050,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
160866,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,522,5952,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
5556,0,six,,,,,,,,,,,,61,47,31,22,17,0.2786885245901639,0.13266800647972996,2.6405940337018734,1.0,97,741,5,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
74406,0,six,,,,,,,,,,,,61,13,50,45,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,355,4050,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
176220,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,546,6224,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165984,0,six,,,,,,,,,,,,61,7,54,50,4,0.06557377049180328,1.0,1.0397207708399179,1.0,530,6042,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
198066,0,six,,,,,,,,,,,,61,1,60,59,2,0.03278688524590164,2.0,-0.0,1.0,579,6602,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
130746,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,471,5373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
153804,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,510,5813,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165732,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,530,6042,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
107754,0,six,,,,,,,,,,,,61,11,51,44,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,427,4872,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
160980,0,six,,,,,,,,,,,,61,7,55,51,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,522,5952,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
21714,0,six,,,,,,,,,,,,61,45,35,32,24,0.39344262295081966,0.14274691726566668,2.994565843241277,1.0,192,2187,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
73170,0,six,,,,,,,,,,,,61,18,46,41,7,0.11475409836065574,0.40692966918274665,1.6972866033015575,1.0,352,4010,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
38670,1,six,,,,,,,,,,,,61,27,41,36,9,0.14754098360655737,0.11679624725138951,1.9262308806642063,1.0,256,2916,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
144594,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,495,5648,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
174726,0,six,,,,,,,,,,,,61,9,53,46,3,0.04918032786885246,1.5,0.6931471805599453,1.0,544,6197,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
5088,0,six,,,,,,,,,,,,61,20,46,42,12,0.19672131147540983,0.1475830657786032,2.2201540473871137,1.0,93,315,3,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
121446,0,six,,,,,,,,,,,,61,9,53,48,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,454,5175,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
19716,0,six,,,,,,,,,,,,61,40,36,33,24,0.39344262295081966,0.029216992707447945,2.982969725062965,1.0,183,2093,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
181998,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,555,6330,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
41388,1,six,,,,,,,,,,,,61,26,40,35,13,0.21311475409836064,0.0736980421629242,2.3212800943642846,1.0,265,3024,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
176274,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,546,6224,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
171336,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,539,6147,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
52206,0,six,,,,,,,,,,,,61,18,46,38,6,0.09836065573770492,0.2625951831836579,1.4806164153026529,1.0,298,3401,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
16974,0,six,,,,,,,,,,,,61,51,33,24,17,0.2786885245901639,0.08986294759656564,2.673552187682737,1.0,170,1943,6,0,0.0,5.0,4.0,1.0,0,0,1,0,4.0,1.0
34134,0,six,,,,,,,,,,,,61,18,48,45,10,0.16393442622950818,0.1752293380836538,2.064691069600079,1.0,241,1835,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
65556,0,six,,,,,,,,,,,,61,15,48,43,10,0.16393442622950818,0.18529975914456664,2.0163187965036347,1.0,333,3798,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
61332,1,six,,,,,,,,,,,,61,19,46,38,6,0.09836065573770492,0.2362373841740266,1.450714609605269,1.0,322,3672,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
173052,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,541,6168,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
172884,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,541,6168,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
11298,0,six,,,,,,,,,,,,61,39,35,32,25,0.4098360655737705,0.07548463567769577,3.0076533187455814,1.0,139,1061,5,0,1.0,7.0,7.0,0.0,0,1,1,0,7.0,0.0
125646,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,461,5256,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
162510,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,525,5985,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
128994,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,467,5327,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
135582,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,479,5466,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
163020,1,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,525,5985,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
192618,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,571,6512,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
104340,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,420,4787,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
127578,0,six,,,,,,,,,,,,61,9,53,47,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,465,5304,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
167232,0,six,,,,,,,,,,,,61,2,59,57,2,0.03278688524590164,2.0,-0.0,1.0,532,6062,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
31872,0,six,,,,,,,,,,,,61,20,47,43,11,0.18032786885245902,0.1542101557754187,2.165382781048592,1.0,233,1773,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
98268,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,408,4649,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
192786,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,571,6512,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
190020,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,567,6467,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
35508,1,six,,,,,,,,,,,,61,27,41,36,15,0.2459016393442623,0.05238675035889324,2.483631213304417,1.0,245,2795,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
133608,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,476,5426,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
106224,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,424,4832,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
126408,0,six,,,,,,,,,,,,61,9,52,45,3,0.04918032786885246,1.0,0.6365141682948128,1.0,463,5283,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
190284,0,six,,,,,,,,,,,,61,3,58,56,3,0.04918032786885246,1.0,0.6365141682948128,1.0,568,6471,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
136758,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,481,5486,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
122352,0,six,,,,,,,,,,,,61,10,52,45,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,455,5192,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
