center,is_twin_center,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy
1290,1,401,4047,146,146.0,132,0.32917705735660846,243,0.6059850374064838,4034,0.27300722961574825,5.471322364758811,41,36,21,18,0.43902439024390244,0.1326363561793222,2.7071091541175445
1181,0,401,4501,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4489,0.26404758931256467,5.5003475245245195,41,29,24,10,0.24390243902439024,0.391958022983006,2.120499431453332
1218,0,401,4365,140,140.0,123,0.30673316708229426,246,0.6134663341645885,4349,0.26984559103651923,5.4844442968239004,41,22,25,8,0.1951219512195122,0.3007755497322976,1.823700473417971
1420,0,401,3670,150,150.0,137,0.341645885286783,240,0.5985037406483791,3658,0.2613771745043465,5.457555147425071,41,19,26,7,0.17073170731707318,0.3675444679663241,1.6907215400954043
1072,0,401,4740,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4726,0.26143279955559895,5.529354087244822,41,30,24,14,0.34146341463414637,0.20404826004277246,2.4639465880118956
1399,0,401,3703,150,150.0,138,0.34413965087281795,241,0.600997506234414,3692,0.2643429173867032,5.461937511018293,41,27,23,12,0.2926829268292683,0.20600562747904705,2.28933267365728
581,0,401,8531,101,101.0,89,0.22194513715710723,290,0.7231920199501247,8520,0.3413764368714082,5.656847166587447,41,92,14,28,0.6829268292682927,0.17453579240378067,3.2198642572695544
1009,0,401,4998,131,131.0,117,0.29177057356608477,258,0.6433915211970075,4985,0.2734129203329158,5.534335888285238,41,31,21,14,0.34146341463414637,0.27853495849096593,2.4734099435374053
1404,0,401,3693,149,149.0,136,0.33915211970074816,241,0.600997506234414,3681,0.2593729740382536,5.461858282906276,41,27,23,12,0.2926829268292683,0.1741120184092497,2.2885552775045075
845,0,401,6214,120,120.0,107,0.26683291770573564,270,0.6733167082294265,6202,0.2869354884841298,5.582279726056064,41,45,19,22,0.5365853658536586,0.04566784620655717,2.9059907343559734
737,0,401,6889,113,113.0,98,0.24438902743142144,275,0.685785536159601,6875,0.3169065605720933,5.601994624577689,41,47,18,23,0.5609756097560976,0.06939528740490232,2.974171443766928
709,0,401,7113,110,110.0,97,0.24189526184538654,280,0.6982543640897756,7101,0.3054560014747604,5.620341386357623,41,62,16,26,0.6341463414634146,0.11515595093589544,3.128362598052878
1444,0,401,3523,150,150.0,136,0.33915211970074816,239,0.5960099750623441,3510,0.2752515632961707,5.452602226219776,41,17,27,8,0.1951219512195122,0.19537406380344502,1.7920418651888321
667,0,401,7446,109,109.0,96,0.23940149625935161,281,0.7007481296758105,7434,0.31579837454434717,5.624535714334215,41,53,17,24,0.5853658536585366,0.11497921513925424,3.0028730316647407
796,0,401,6625,117,117.0,104,0.2593516209476309,273,0.6807980049875312,6613,0.28361662723054776,5.593931739562784,41,57,12,30,0.7317073170731707,0.034411049922693025,3.227150053351401
1354,0,401,3845,148,148.0,138,0.34413965087281795,245,0.6109725685785536,3836,0.2632786003923505,5.477741776957094,41,25,25,7,0.17073170731707318,0.6615518386889868,1.7583315325374371
1053,0,401,4869,133,133.0,120,0.29925187032418954,257,0.6408977556109726,4857,0.2666894512483767,5.530027178268836,41,39,21,18,0.43902439024390244,0.06874130110388085,2.7169365713999074
592,0,401,8444,102,102.0,91,0.22693266832917705,290,0.7231920199501247,8434,0.33974027533248813,5.656798060560069,41,83,11,30,0.7317073170731707,0.0812968881271495,3.27283701874378
1035,0,401,4880,133,133.0,119,0.2967581047381546,256,0.6384039900249376,4867,0.2797295164214146,5.526329211946246,41,30,22,10,0.24390243902439024,0.129784743532562,2.0911333178216074
1215,0,401,4422,139,139.0,122,0.30423940149625933,247,0.6159600997506235,4406,0.27190389035015694,5.488628828028707,41,34,21,20,0.4878048780487805,0.08315734492145578,2.7991737904015075
1448,0,401,3497,151,151.0,138,0.34413965087281795,239,0.5960099750623441,3485,0.2733521779954759,5.452406096286572,41,14,31,5,0.12195121951219512,0.5,1.313834033192747
651,0,401,7665,106,106.0,91,0.22693266832917705,282,0.7032418952618454,7651,0.3306100579047454,5.628478098993975,41,57,16,21,0.5121951219512195,0.06326070163366034,2.8865699620811043
1339,0,401,3884,147,147.0,136,0.33915211970074816,245,0.6109725685785536,3874,0.2614027598057725,5.477788400923538,41,26,24,6,0.14634146341463414,0.5339546385016264,1.5398979392880032
1176,0,401,4433,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4421,0.26178262874099023,5.499978353857557,41,25,24,9,0.21951219512195122,0.1942663808520675,1.96908964361719
1010,0,401,5017,130,130.0,116,0.2892768079800499,259,0.6458852867830424,5004,0.27411550426532627,5.5382186164776055,41,32,21,14,0.34146341463414637,0.2510865232927073,2.4716989991374847
690,0,401,7317,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7306,0.312368821948822,5.620742056087936,41,55,17,16,0.3902439024390244,0.13169817048321636,2.5816226627782832
1125,0,401,4511,140,140.0,127,0.3167082294264339,250,0.6234413965087282,4499,0.27288611702402765,5.5009494164547865,41,35,22,14,0.34146341463414637,0.11378696970772124,2.4230630990726105
1320,1,401,3955,145,145.0,132,0.32917705735660846,245,0.6109725685785536,3943,0.27937212022207214,5.478616746868802,41,31,21,21,0.5121951219512195,0.038793647479294514,2.8217055222181853
598,0,401,8429,103,103.0,92,0.22942643391521197,289,0.7206982543640897,8419,0.32841938233222895,5.653904434639461,41,74,13,28,0.6829268292682927,0.10066840357245288,3.1940993536511018
771,0,401,6737,115,115.0,101,0.2518703241895262,274,0.683291770573566,6724,0.3032893237978912,5.5975679429713265,41,56,17,23,0.5609756097560976,0.2358947288319729,3.003527293463266
1020,1,401,4867,131,131.0,117,0.29177057356608477,258,0.6433915211970075,4854,0.27242075595368753,5.533887338601266,41,36,21,12,0.2926829268292683,0.3527094532190157,2.31683404104306
1271,0,401,4125,141,141.0,124,0.3092269326683292,245,0.6109725685785536,4109,0.27654882161319255,5.479512221963579,41,32,24,16,0.3902439024390244,0.16261730089168525,2.5942554753477345
917,0,401,5440,127,127.0,113,0.2817955112219451,262,0.6533665835411472,5427,0.28494843969967426,5.550709567237996,41,51,17,24,0.5853658536585366,0.12752645916508898,3.016592574695802
567,0,401,8677,98,98.0,85,0.2119700748129676,292,0.7281795511221946,8665,0.3389745408038643,5.664265209347013,41,84,13,29,0.7073170731707317,0.12751892063369497,3.2423633910101275
1312,0,401,3946,146,146.0,132,0.32917705735660846,243,0.6059850374064838,3933,0.2756141201612807,5.470388969906167,41,30,23,18,0.43902439024390244,0.10321815869164913,2.683904458769998
1272,0,401,4061,141,141.0,124,0.3092269326683292,245,0.6109725685785536,4045,0.2708979775357484,5.4792761925691895,41,33,23,18,0.43902439024390244,0.08381729647444788,2.698461190685588
973,0,401,5228,126,126.0,111,0.27680798004987534,262,0.6533665835411472,5214,0.28401615648259027,5.550080534066857,41,45,19,17,0.4146341463414634,0.03530525533491912,2.641304855585595
1500,0,401,3346,149,149.0,133,0.3316708229426434,238,0.5935162094763092,3331,0.259132393178856,5.447227412506992,41,23,25,15,0.36585365853658536,0.05004743458308422,2.4734209590527323
1432,0,401,3619,149,149.0,135,0.33665835411471323,240,0.5985037406483791,3606,0.2510348921202027,5.457230559762102,41,20,27,5,0.12195121951219512,0.7257081148225679,1.3498943414398354
750,0,401,6882,113,113.0,99,0.24688279301745636,276,0.6882793017456359,6869,0.3178356621388131,5.605449989490711,41,67,16,25,0.6097560975609756,0.11066936445756247,3.0789600257972163
689,0,401,7276,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7265,0.3141900285714061,5.620700360636872,41,49,18,16,0.3902439024390244,0.13169817048321636,2.5816226627782832
1453,0,401,3578,149,149.0,137,0.341645885286783,242,0.6034912718204489,3567,0.27540866909828754,5.465194842362976,41,10,33,4,0.0975609756097561,0.7712864461218307,1.047755105464942
883,0,401,5778,122,122.0,106,0.26433915211970077,265,0.6608478802992519,5763,0.2833968819713769,5.5629504936151655,41,44,18,16,0.3902439024390244,0.029791546738015366,2.5999589251279396
839,0,401,6228,121,121.0,109,0.2718204488778055,270,0.6733167082294265,6217,0.28551771916437313,5.58228546313209,41,47,19,23,0.5609756097560976,0.10201450954702808,2.9608198578207596
681,0,401,7302,110,110.0,97,0.24189526184538654,280,0.6982543640897756,7290,0.3142081406735686,5.620775562749996,41,53,17,25,0.6097560975609756,0.08708247702482116,3.065898424315407
906,0,401,5628,125,125.0,112,0.2793017456359102,265,0.6608478802992519,5616,0.2784811691258014,5.562445282947281,41,49,18,21,0.5121951219512195,0.076595919694879,2.866466108925476
683,0,401,7300,111,111.0,99,0.24688279301745636,280,0.6982543640897756,7289,0.3146587381891609,5.620757117249154,41,59,15,27,0.6585365853658537,0.10458029913951872,3.14448968986167
1313,0,401,3944,146,146.0,132,0.32917705735660846,243,0.6059850374064838,3931,0.2757869794712105,5.470397225423236,41,27,23,18,0.43902439024390244,0.08430013153591627,2.675722572591572
1088,0,401,4809,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4795,0.26511699990061804,5.529514888863221,41,29,22,11,0.2682926829268293,0.38700757898612387,2.2252413177139445
1199,0,401,4491,139,139.0,123,0.30673316708229426,248,0.6184538653366584,4476,0.27460357213921777,5.492622449381932,41,27,25,12,0.2926829268292683,0.35002643170297676,2.3295361175086082
1407,0,401,3675,150,150.0,138,0.34413965087281795,241,0.600997506234414,3664,0.26201624549893643,5.461777934933321,41,21,24,6,0.14634146341463414,0.26259518318365804,1.480616415302653
755,0,401,6891,114,114.0,100,0.24937655860349128,275,0.685785536159601,6878,0.3158476247031013,5.601800925495634,41,62,16,25,0.6097560975609756,0.10780164584410795,3.05203270434301
925,0,401,5517,127,127.0,115,0.286783042394015,264,0.6583541147132169,5506,0.288901489231941,5.558577473207972,41,55,20,20,0.4878048780487805,0.2040225690674134,2.863980312810253
1028,0,401,4846,131,131.0,116,0.2892768079800499,257,0.6408977556109726,4832,0.27487822496589526,5.53006572835009,41,33,22,15,0.36585365853658536,0.057741662955515596,2.5022939993608118
1211,0,401,4435,140,140.0,124,0.3092269326683292,247,0.6159600997506235,4420,0.2682096452690173,5.488620465913187,41,21,26,10,0.24390243902439024,0.1764265110298097,2.088963161492435
929,0,401,5431,128,128.0,116,0.2892768079800499,263,0.655860349127182,5420,0.2906973708321997,5.554601126961673,41,53,19,21,0.5121951219512195,0.2014551158782084,2.91517412150967
