n_start,q0,dt,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,theta_star,theta_subdeg,angle_score_peak,angle_score_median,peakiness,sanity
200000000,6,5,-4.667796610169492,-14.0,nan,0.39704955733661534,0.01381634278749444,1.0,87.2,87.21275303543645,11.555555678904057,9.944444544613361,3.6249999562206625,permute_cols
200000000,7,6,1.6870748299319729,13.5,3.5564516129032255,0.16074223524543016,0.002363098272825992,1.0,88.6,88.5312499996978,8.80952399596572,7.000000145286322,5.428571191961417,permute_cols
200000000,8,6,-0.6598639455782312,-1.0,nan,0.06504734586883774,0.00034979883447983084,1.0,80.9,80.83265306152988,6.583333507180214,5.625000163912773,3.2857140846872674,permute_cols
200000000,9,7,0.051194539249146756,-3.0,136.73333333333335,0.182578590350953,0.0029886801886759295,1.0,81.3,81.5671874999984,5.444444485008717,4.296296328306198,6.19999996652,permute_cols
200000000,10,8,4.613013698630137,4.0,1.7342242019302152,0.37242792206069064,0.012910019389335226,1.0,86.0,85.99857142934998,4.133333537727594,3.3666668348014355,3.285714308125292,permute_cols
200000000,11,9,4.0756013745704465,-12.0,2.2082630691399663,0.09581736459792252,0.00084290999234371,1.0,80.1,80.06111111111306,3.7575758695602417,3.000000089406967,4.166666643750001,permute_cols
200000000,12,10,4.275862068965517,-6.0,2.338709677419355,0.31239536657662575,0.007291522467819944,1.0,78.8,78.79761904773402,2.8888889122754335,2.388888906687498,3.6000000357708073,permute_cols
200000000,13,10,4.031034482758621,-0.5,2.4807527801539777,-0.058751938867748175,0.00030209444199191804,1.0,83.5,83.47123287689305,2.4102564435452223,2.051282078027725,2.7999999926886323,permute_cols
200000000,14,11,3.2318339100346023,7.0,3.4036402569593145,-0.18459362447847272,0.0028005775161888957,1.0,85.6,85.55204081659174,2.285714330151677,1.8571428935974836,3.5999999697600007,permute_cols
200000000,15,12,0.0625,10.0,192.0,0.18076897186924118,0.002756250206400579,1.0,82.5,82.5050561828905,2.000000050291419,1.53333337046206,3.500000036614273,permute_cols
200000000,16,13,3.264808362369338,-2.0,3.9818569903948773,-0.04955664254391895,0.00024168062477969432,1.0,87.3,87.334090908916,1.7291667181998491,1.333333371207118,3.7999999134521034,permute_cols
