n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
1000000,6,5,5.995934959349594,80.8271653541689,6.192788961556728,80.53137878369797,-0.2957865704709235,-0.19685400220713412,0.9995993999831521,17.624998586856343,none
1000000,7,6,7.0,81.56615060514186,6.744413062913035,81.86989764584403,0.3037470407021772,0.25558693708696456,0.9994448428271413,15.257144563171034,none
1000000,8,6,8.018181818181818,82.5602688983161,7.6579926463667105,82.89097465808268,0.33070575976658745,0.3601891718151071,0.9992675038907866,16.559998777113858,none
1000000,9,7,9.035242290748899,83.34149682968847,8.566131318194168,83.68433818067146,0.34284135098299373,0.46911097255473067,0.9990595495124618,18.540770755744347,none
1000000,10,8,10.025751072961373,83.95356164646462,9.440752394987841,84.30397790771154,0.35041626124692016,0.5849986779735321,0.9988390982509938,17.99999926301426,none
1000000,11,9,11.050632911392405,84.46501228594346,10.319342686160914,84.82924214215294,0.36422985620947657,0.7312902252314917,0.9985652496909305,15.712328760264915,none
1000000,12,10,11.983471074380166,85.56845929883792,12.903296010883965,85.22981806850397,-0.33864123033394833,-0.9198249365037992,0.9982973200824037,15.624999494273347,none
1000000,13,10,13.122171945701359,85.9463118002113,14.110643201495654,85.64208960783343,-0.3042221923778783,-0.9884712557942947,0.9979768156437738,18.128050245791,none
1000000,14,11,14.004405286343612,85.56210056350545,12.884733846404242,85.9156640592155,0.3535634957100484,1.1196714399393706,0.9977017889581142,15.441860223140594,none
1000000,15,12,14.96103896103896,86.54383477098422,16.557735296267282,86.1760221100648,-0.36781266091941234,-1.5966963352283212,0.9973413449366059,15.375000740879365,none
1000000,16,13,16.01287553648069,86.76655988744385,17.700943605778896,86.42653380799244,-0.3400260794514054,-1.6880680692982075,0.9969136532204586,15.711410384879198,none
1000000,17,14,17.038297872340426,86.97743006943514,18.93839358030619,86.64108896122261,-0.3363411082125367,-1.9000957079657645,0.9964928055780673,15.085107428902589,none
1000000,18,14,18.036036036036034,86.45846500162007,16.157624254185983,86.82651018824203,0.3680451866219556,1.8784117818500512,0.9960658021763688,15.458647068559642,none
1000000,19,15,19.0,86.6371577459045,17.018334098985054,86.98721249581666,0.3500547499121609,1.9816659010149458,0.9956007775412704,15.606300949298944,none
1000000,20,16,20.195555555555554,86.76855421692345,17.71189119919666,87.16526629688443,0.39671207996097735,2.4836643563588936,0.9950313902132759,15.250000495289191,none
1000000,21,17,21.19383259911894,87.6419392339221,24.28411824376824,87.29858594401374,-0.34335328990836445,-3.090285644649299,0.9943942687140552,16.52830208271207,none
1000000,22,18,22.069565217391304,87.04048067704319,19.34260527857047,87.40563007704804,0.36514940000485296,2.7269599388208334,0.9939581819895399,18.010526085876805,none
1000000,23,18,22.864864864864863,87.86511299455682,26.82542965567323,87.49575208485984,-0.36936090969697943,-3.960564790808366,0.9932812071834453,20.062500692782976,none
1000000,24,19,24.15837104072398,87.24838516287602,20.80659089292976,87.62967920974035,0.3812940468643262,3.351780147794223,0.992729094099152,19.74683584010421,none
1000000,25,20,25.339366515837106,87.34551886698326,21.569104182408644,87.7400357454652,0.3945168784819515,3.7702623334284624,0.9919890575962814,20.333333102605188,none
1000000,26,21,26.15625,88.16052577697135,31.137208706588652,87.81054668968594,-0.34997908728541915,-4.980958706588652,0.9914534003113735,23.573773153908032,none
1000000,27,22,27.426008968609864,87.52558647934134,23.140899470089398,87.91182125599414,0.38623477665279893,4.285109498520466,0.9903224686690917,24.854546048870194,none
1000000,28,22,27.926940639269407,88.33166706147628,34.3334261942799,87.94924510352678,-0.3824219579495036,-6.406485555010494,0.9900027366260703,22.396554581531543,none
1000000,29,23,29.359447004608295,88.37977443806719,35.35341476662803,88.04922626146221,-0.33054817660497804,-5.993967762019732,0.9890276241379753,25.11999943773079,none
1000000,30,24,29.83783783783784,87.73227544926266,25.2525634486811,88.08047947962159,0.34820403035892866,4.585274389156737,0.9882862881444419,24.800000877369328,none
1000000,31,25,30.96846846846847,87.77024499353108,25.683024199150445,88.15050983667173,0.380264843140651,5.285444269318024,0.9874606302817344,25.533328692385773,none
1000000,32,26,32.38181818181818,88.56715434047683,39.979068570920134,88.2311809708979,-0.3359733695789373,-7.597250389101951,0.9861284193089087,24.10203818583719,none
1000000,33,26,33.76303317535545,88.63885436721226,42.08587167640761,88.30349856216644,-0.33535580504582185,-8.32283850105216,0.985076155091679,20.11111229334199,none
1000000,34,27,33.96774193548387,87.94662074460074,27.891217580323875,88.31371671524361,0.3670959706428789,6.076524355159997,0.9850704427848284,21.37999943961255,none
1000000,35,28,35.096774193548384,88.73323707455512,45.222702969906486,88.36793313492508,-0.3653039396300386,-10.125928776358101,0.984063336199189,21.891303855681063,none
1000000,36,29,36.55348837209302,88.76528617558597,46.39691304836363,88.43294047134034,-0.3323457042456255,-9.843424676270608,0.9822755874217468,23.325581804590804,none
1000000,37,30,37.850467289719624,88.8293726653295,48.93769786043904,88.48661170355525,-0.3427609617742462,-11.087230570719413,0.9805922460505367,20.208333635498274,none
1000000,38,30,37.850467289719624,88.1344295727449,30.701349770545967,88.48661170355525,0.3521821308103483,7.149117519173657,0.981197402942681,17.571428171644087,none
1000000,39,31,39.15023474178404,88.15719141870687,31.080830604774636,88.53683319276128,0.3796417740544058,8.069404137009403,0.9794642020927851,17.574073759549343,none
1000000,40,32,40.45283018867925,88.17838896439088,31.442757097377022,88.58392817895586,0.4055392145649819,9.010073091302228,0.9778586725896572,19.866666449776126,none
