f_idx,power
1,100279.87096529132
2,40626.960236942316
3,60973.73646212818
4,22380.51984517657
5,34937.39049922547
6,17471.104314795193
7,26289.528755598025
8,2165.790964925283
9,9028.843738132335
10,16723.561332436388
11,25951.4976946555
12,14545.559065515752
13,11285.221394320513
14,14109.173492651014
15,208.38543825167756
16,51574.950259758334
17,7447.044254056542
18,584.5766388175872
19,7575.835868387494
20,8802.597221950327
21,1241.7810666424373
22,9349.635925251874
23,1383.2207695984969
24,1973.4172792021147
25,4458.842426165265
26,778.6015053175486
27,35359.519907464884
28,514.3262378022841
29,6241.581598320891
30,27629.20739301374
31,18542.283459815415
32,11407.804056142924
33,2718.546062225201
34,21244.94550346836
35,1670.5056079858814
36,784.1317497823051
37,6628.737893202702
38,5649.249751934516
39,14541.000826353955
40,11596.384914855425
41,22736.707623182378
42,17511.08939579663
43,5519.715354222625
44,23057.490982503125
45,1887.0485573452495
46,8699.81621432717
47,1141.0079293699812
48,17248.45558606369
49,7301.953032727577
50,2136.681008898833
51,3753.824237076813
52,12117.788886117867
53,13803.281243433323
54,3661.1212520943004
55,8903.981429734406
56,22147.353695431313
57,3212.466513968389
58,10418.740782001265
59,455.0285427031429
60,16865.057581962705
61,10769.107884488976
62,11960.254965228582
63,5173.517728766366
64,1965.3941845407735
65,631.4472075870306
66,11816.888977996587
67,4178.26170105956
68,1877.4035443234625
69,3438.924540917971
70,5269.927618245987
71,1817.3709731345093
72,3334.3412529614156
73,16976.248873835997
74,1745.9288878212255
75,11690.415983869305
76,13580.340976335388
77,1138.3706520930207
78,1976.2194912363527
79,1773.6730900523644
80,8820.978150863968
81,4368.729560718431
82,5645.237053333229
83,4308.647178239518
84,3483.9089832170785
85,3733.1635918419834
86,5053.106911094114
87,31861.90580745889
88,2122.3109517724793
89,8379.3619332194
90,9564.178241471142
91,25604.893246932927
92,3620.9961888726693
93,22170.612622478122
94,6313.166686324323
95,5588.98498546486
96,942.5339720998526
97,8624.063271873172
98,6396.009607191532
99,7118.700089511959
100,1297.6560135313377
101,20377.34656238444
102,11898.004186297805
103,75.26759880139709
104,4101.975394988989
105,4544.917198947263
106,7144.11033170386
107,4739.869541807901
108,1637.9374338594532
109,3655.7332102488044
110,7204.550505117732
111,2869.595628920046
112,600.961783448149
113,1474.3647931411476
114,27997.964108840166
115,9164.05073410265
116,10015.444612816744
117,22333.8128642562
118,49.20563339365432
119,1503.1287672532228
120,3904.429345780936
121,12459.370832846656
122,16522.712524572475
123,16195.78201242999
124,11568.63248012357
125,402.1351294998892
126,13685.421058238935
127,5019.140234317775
128,29964.17450904794
129,3001.991500334964
130,222.9491291575579
131,7195.716170928965
132,6167.38206943441
133,7939.582303075217
134,9988.416535609349
135,494.59340387529124
136,317.24372430067456
137,17212.204674083143
138,7869.631667766875
139,11289.598354381076
140,10559.038242344002
141,2695.6915044717894
142,524.3649235527604
143,11346.14239465078
144,1099.8725598190372
145,7059.383927689952
146,17779.435908378666
147,6390.511279044435
148,1022.6077826633033
149,10386.742212680023
150,5228.907842551962
151,6663.185181565174
152,9385.875354713884
153,2424.64792548466
154,103.6161214638198
155,5639.016597307846
156,2528.3466603965944
157,5661.067138440523
158,7337.471017226032
159,1412.450246107403
160,4657.012189680156
161,17240.367211085646
162,6830.69346163435
163,7198.1616937155595
164,2010.2929947056896
165,7361.208955423317
166,5129.62284127644
167,12135.122343742152
168,3646.0952486834094
169,21478.948006130075
170,3393.646420671912
171,5650.8359143158505
172,17411.62838873317
173,7860.191205989284
174,8164.083233875633
175,5231.348335270165
176,5642.205195692707
177,13391.892803926343
178,9256.896888995683
179,2432.626544092304
180,971.3358556853424
181,1736.4432784203168
182,21585.355676881954
183,1075.7478128512062
184,6494.356773967766
185,5116.893920631933
186,791.662290571387
187,658.9672173549358
188,14176.764985997266
189,6400.7953227506205
190,19327.34779828653
191,15871.296433218728
192,3304.607006894914
193,19921.450627524617
194,2866.487991796917
195,3286.2052446838443
196,2682.409795491209
197,24605.25123578942
198,15949.871778407913
199,8293.65453277381
200,13012.575913720426
201,4820.714552962069
202,5253.706832062602
203,6672.4357300262645
204,4521.821941462865
205,17710.424943699174
206,2485.322950597753
207,29079.15003911872
208,10695.451898375644
209,1156.1759697359905
210,4471.253270237244
211,29187.23875312624
212,8081.003056129465
213,19215.388525451355
214,7168.567672278111
215,1528.24853590093
216,13642.740314615661
217,2324.291201510459
218,7994.972805678731
219,11616.82137255683
220,9608.052785601189
221,5590.6692246722905
222,2258.4292059890913
223,6821.261304904253
224,107.70707824797417
225,3592.2017791009685
226,2836.5280197276743
227,5306.7107422942145
228,5558.046495515302
229,10692.641323239543
230,41241.058964496064
231,7903.564995937772
232,9071.003471720707
233,9191.072142490399
234,7779.236432397985
235,644.3330232825556
236,447.6488346007025
