run_id,n_start,q0,H,W,weights,dt,smooth,frames,conf_min,sanity,runtime_s,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,wave_strength,visibility_score,notes
n1e6_q8_H512_W1024_invq_dt5_sm9_none,1000000,8,512,1024,invq,5,9,300,0.15,none,0.10153484344482422,0.6237288135593221,1.0,8.016304347826086,0.12504323763378605,0.9992748729364502,1.0,4.237126910588338,4.235590404299971,
n1e6_q10_H512_W1024_invq_dt5_sm9_none,1000000,10,512,1024,invq,5,9,300,0.15,none,0.09981060028076172,0.49491525423728816,0.0,10.102739726027396,0.09999953256605144,0.9988730814508703,1.0,4.744151798201075,4.741477908344065,
n1e6_q12_H512_W1024_invq_dt5_sm9_none,1000000,12,512,1024,invq,5,9,300,0.15,none,0.09682631492614746,0.41694915254237286,0.0,11.991869918699187,0.08336683276148753,0.9983384576736766,1.0,5.1753536595484295,5.1710523375189705,
n50e6_q8_H512_W1024_invq_dt5_sm9_none,50000000,8,512,1024,invq,5,9,300,0.15,none,0.09977555274963379,0.6237288135593221,1.0,8.016304347826086,0.12504323763893638,0.9992748729364767,1.0,4.237126910588338,4.2355904043000265,
n50e6_q10_H512_W1024_invq_dt5_sm9_none,50000000,10,512,1024,invq,5,9,300,0.15,none,0.12148475646972656,0.49491525423728816,0.0,10.102739726027396,0.09999953256064432,0.9988730814508301,1.0,4.744151798201075,4.7414779083439695,
n50e6_q12_H512_W1024_invq_dt5_sm9_none,50000000,12,512,1024,invq,5,9,300,0.15,none,0.11215901374816895,0.423728813559322,0.0,11.8,0.08329671768004838,0.9983641476704022,1.0,5.1753536595484295,5.171118869796675,
n200e6_q8_H512_W1024_invq_dt5_sm9_none,200000000,8,512,1024,invq,5,9,300,0.15,none,0.1150970458984375,0.6237288135593221,1.0,8.016304347826086,0.12504323761684932,0.9992748729365254,1.0,4.237126910588338,4.2355904043001305,
n200e6_q10_H512_W1024_invq_dt5_sm9_none,200000000,10,512,1024,invq,5,9,300,0.15,none,0.1189119815826416,0.49491525423728816,0.0,10.102739726027396,0.09999953260638109,0.9988730814508832,1.0,4.744151798201075,4.741477908344095,
n200e6_q12_H512_W1024_invq_dt5_sm9_none,200000000,12,512,1024,invq,5,9,300,0.15,none,0.10484576225280762,0.423728813559322,0.0,11.8,0.08329671764558974,0.9983641476709272,1.0,5.1753536595484295,5.171118869798034,
