t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,t_mod_19,is_forbidden_19,dist_to_forbid_19,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
5113,141732360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,13,0,1,2,0,1,0,0,0,1,1,1
39542,1096104240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,0,0,5,3,0,2,0,0,0,1,1,1
79015,2190295800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,16,0,4,13,0,5,0,0,0,1,1,1
101940,2825776800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,3,5,0,4,0,0,0,1,1,1
35031,971059320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,11,0,1,14,0,4,0,0,0,1,1,1
138982,3852581040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,7,0,2,16,0,2,0,0,0,1,1,1
148992,4130058240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,4,0,1,13,0,5,0,0,0,1,1,1
91177,2527426440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,6,0,1,15,0,3,0,0,0,1,1,1
31686,878335920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,15,0,3,13,0,5,0,0,0,1,1,1
158335,4389046200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,14,0,2,8,0,7,0,0,0,1,1,1
153087,4243571640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,2,0,3,4,0,3,0,0,0,1,1,1
108044,2994979680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,9,0,3,10,0,8,0,0,0,1,1,1
115737,3208229640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,1,0,4,8,0,7,0,0,0,1,1,1
34173,947275560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,3,0,2,11,0,7,0,0,0,1,1,1
67946,1883463120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,14,0,2,2,0,1,0,0,0,1,1,1
110480,3062505600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,14,0,2,14,0,4,0,0,0,1,1,1
75899,2103920280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,11,0,1,13,0,5,0,0,0,1,1,1
184151,5104665720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,7,0,2,3,0,2,0,0,0,1,1,1
199145,5520299400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,7,0,2,6,0,5,0,0,0,1,1,1
24355,675120600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,11,0,1,16,0,2,0,0,0,1,1,1
27928,774164160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,14,0,2,17,0,1,0,0,0,1,1,1
1699,47096280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,16,0,4,8,0,7,0,0,0,1,1,1
106600,2954952000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,10,0,2,10,0,8,0,0,0,1,1,1
116079,3217709880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,2,8,0,7,0,0,0,1,1,1
142279,3943973880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,6,0,1,7,0,6,0,0,0,1,1,1
141314,3917224080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,10,0,2,11,0,7,0,0,0,1,1,1
187711,5203348920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,14,0,2,10,0,8,0,0,0,1,1,1
42562,1179818640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,11,0,1,2,0,1,0,0,0,1,1,1
51630,1431183600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,1,0,4,7,0,6,0,0,0,1,1,1
71189,1973359080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,10,0,2,15,0,3,0,0,0,1,1,1
51844,1437115680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,11,0,1,12,0,6,0,0,0,1,1,1
101310,2808313200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,7,0,2,2,0,1,0,0,0,1,1,1
60756,1684156320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,15,0,3,13,0,5,0,0,0,1,1,1
143292,3972054240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,16,0,4,13,0,5,0,0,0,1,1,1
40365,1118917800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,7,0,2,9,0,8,0,0,0,1,1,1
72352,2005597440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,0,0,5,0,0,1,0,0,0,1,1,1
134624,3731777280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,4,9,0,8,0,0,0,1,1,1
115421,3199470120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,3,15,0,3,0,0,0,1,1,1
199610,5533189200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,13,0,1,15,0,3,0,0,0,1,1,1
46208,1280885760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,2,0,3,0,0,1,0,0,0,1,1,1
76929,2132471880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,1,17,0,1,0,0,0,1,1,1
113398,3143392560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,8,0,3,6,0,5,0,0,0,1,1,1
123405,3420786600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,2,0,3,0,0,1,0,0,0,1,1,1
173062,4797278640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,2,0,3,10,0,8,0,0,0,1,1,1
136034,3770862480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,0,0,5,13,0,5,0,0,0,1,1,1
1040,28828800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,3,0,2,14,0,4,0,0,0,1,1,1
68015,1885375800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,15,0,3,14,0,4,0,0,0,1,1,1
151302,4194091440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,2,0,3,5,0,4,0,0,0,1,1,1
66343,1839027960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,9,0,3,14,0,4,0,0,0,1,1,1
67543,1872291960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,2,0,3,17,0,1,0,0,0,1,1,1
43958,1218515760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,13,0,1,11,0,7,0,0,0,1,1,1
105314,2919304080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,16,0,4,16,0,2,0,0,0,1,1,1
140361,3890806920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,9,0,3,8,0,7,0,0,0,1,1,1
183042,5073924240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,2,15,0,3,0,0,0,1,1,1
697,19320840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,5,13,0,5,0,0,0,1,1,1
148604,4119302880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,7,0,2,5,0,4,0,0,0,1,1,1
102951,2853801720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,16,0,4,9,0,8,0,0,0,1,1,1
143691,3983114520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,7,0,2,13,0,5,0,0,0,1,1,1
13131,363991320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,7,0,2,2,0,1,0,0,0,1,1,1
179843,4985247960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,0,0,5,8,0,7,0,0,0,1,1,1
4719,130810680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,10,0,2,7,0,6,0,0,0,1,1,1
77224,2140649280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,10,0,2,8,0,7,0,0,0,1,1,1
36773,1019347560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,2,0,3,8,0,7,0,0,0,1,1,1
81011,2245624920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,6,0,1,14,0,4,0,0,0,1,1,1
52871,1465584120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,1,0,4,13,0,5,0,0,0,1,1,1
157048,4353370560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,2,0,3,13,0,5,0,0,0,1,1,1
52854,1465112880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,4,15,0,3,0,0,0,1,1,1
45671,1266000120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,9,0,3,14,0,4,0,0,0,1,1,1
71788,1989963360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,14,0,2,6,0,5,0,0,0,1,1,1
171424,4751873280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,13,0,1,6,0,5,0,0,0,1,1,1
34432,954455040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,7,0,2,4,0,3,0,0,0,1,1,1
49820,1381010400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,10,0,2,2,0,1,0,0,0,1,1,1
82550,2288286000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,15,0,3,14,0,4,0,0,0,1,1,1
125262,3472262640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,6,0,1,14,0,4,0,0,0,1,1,1
151209,4191513480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,11,0,1,7,0,6,0,0,0,1,1,1
13746,381039120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,10,0,2,9,0,8,0,0,0,1,1,1
118374,3281327280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,3,0,2,4,0,3,0,0,0,1,1,1
131503,3645263160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,8,0,3,4,0,3,0,0,0,1,1,1
77349,2144114280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,16,0,4,0,0,1,0,0,0,1,1,1
98601,2733219720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,4,10,0,8,0,0,0,1,1,1
37348,1035286560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,16,0,4,13,0,5,0,0,0,1,1,1
19080,528897600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,6,0,1,4,0,3,0,0,0,1,1,1
68394,1895881680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,3,0,2,13,0,5,0,0,0,1,1,1
138077,3827494440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,3,0,2,4,0,3,0,0,0,1,1,1
91077,2524654440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,8,0,3,10,0,8,0,0,0,1,1,1
177134,4910154480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,11,0,1,16,0,2,0,0,0,1,1,1
113440,3144556800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,16,0,4,10,0,8,0,0,0,1,1,1
48477,1343782440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,10,0,2,8,0,7,0,0,0,1,1,1
130876,3627882720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,10,0,2,4,0,3,0,0,0,1,1,1
83071,2302728120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,9,0,3,3,0,2,0,0,0,1,1,1
144861,4015546920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,4,0,1,5,0,4,0,0,0,1,1,1
153623,4258429560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,11,0,1,8,0,7,0,0,0,1,1,1
9455,262092600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,3,0,2,12,0,6,0,0,0,1,1,1
13437,372473640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,7,0,2,4,0,3,0,0,0,1,1,1
189909,5264277480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,2,0,3,4,0,3,0,0,0,1,1,1
42025,1164933000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,4,16,0,2,0,0,0,1,1,1
147805,4097154600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,7,0,2,4,0,3,0,0,0,1,1,1
134539,3729421080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,1,0,4,0,0,1,0,0,0,1,1,1
67406,1868494320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,1,0,4,13,0,5,0,0,0,1,1,1
27675,767151000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,16,0,4,11,0,7,0,0,0,1,1,1
166565,4617181800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,16,0,4,11,0,7,0,0,0,1,1,1
158118,4383030960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,1,0,4,0,0,1,0,0,0,1,1,1
9601,266139720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,13,0,1,6,0,5,0,0,0,1,1,1
115887,3212387640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,15,0,3,6,0,5,0,0,0,1,1,1
36238,1004517360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,11,0,1,5,0,4,0,0,0,1,1,1
55957,1551128040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,10,0,2,2,0,1,0,0,0,1,1,1
65347,1811418840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,16,0,4,6,0,5,0,0,0,1,1,1
4032,111767040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,2,4,0,3,0,0,0,1,1,1
16387,454247640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,16,0,4,9,0,8,0,0,0,1,1,1
18282,506777040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,7,0,2,4,0,3,0,0,0,1,1,1
191427,5306356440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,7,0,2,2,0,1,0,0,0,1,1,1
174435,4835338200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,15,0,3,15,0,3,0,0,0,1,1,1
193296,5358165120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,6,0,1,9,0,8,0,0,0,1,1,1
153152,4245373440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,16,0,4,12,0,6,0,0,0,1,1,1
196924,5458733280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,13,0,1,8,0,7,0,0,0,1,1,1
159007,4407674040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,6,0,1,15,0,3,0,0,0,1,1,1
87282,2419457040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,4,0,1,15,0,3,0,0,0,1,1,1
55618,1541730960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,11,0,1,5,0,4,0,0,0,1,1,1
98412,2727980640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,16,0,4,11,0,7,0,0,0,1,1,1
121988,3381507360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,13,0,1,8,0,7,0,0,0,1,1,1
57763,1601190360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,14,0,2,3,0,2,0,0,0,1,1,1
166012,4601852640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,7,0,2,9,0,8,0,0,0,1,1,1
62634,1736214480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,6,0,1,10,0,8,0,0,0,1,1,1
194643,5395503960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,10,0,2,7,0,6,0,0,0,1,1,1
7994,221593680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,4,0,1,14,0,4,0,0,0,1,1,1
166167,4606149240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,9,0,3,12,0,6,0,0,0,1,1,1
56192,1557642240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,7,0,2,9,0,8,0,0,0,1,1,1
90189,2500039080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,1,15,0,3,0,0,0,1,1,1
83503,2314703160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,16,0,4,17,0,1,0,0,0,1,1,1
149896,4155117120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,7,0,2,5,0,4,0,0,0,1,1,1
86048,2385250560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,11,0,1,16,0,2,0,0,0,1,1,1
37981,1052833320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,3,0,2,0,0,1,0,0,0,1,1,1
121594,3370585680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,10,0,2,13,0,5,0,0,0,1,1,1
96926,2686788720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,9,0,3,7,0,6,0,0,0,1,1,1
34751,963297720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,2,0,0,1,0,0,0,1,1,1
73370,2033816400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,15,0,3,11,0,7,0,0,0,1,1,1
43297,1200192840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,15,0,3,15,0,3,0,0,0,1,1,1
19634,544254480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,16,0,4,7,0,6,0,0,0,1,1,1
197071,5462808120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,7,0,2,3,0,2,0,0,0,1,1,1
68544,1900039680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,5,11,0,7,0,0,0,1,1,1
185321,5137098120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,4,0,1,14,0,4,0,0,0,1,1,1
28754,797060880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,7,0,2,7,0,6,0,0,0,1,1,1
138058,3826967760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,1,0,4,4,0,3,0,0,0,1,1,1
13720,380318400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,1,0,4,2,0,1,0,0,0,1,1,1
4220,116978400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,1,2,0,1,0,0,0,1,1,1
114629,3177515880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,15,0,3,2,0,1,0,0,0,1,1,1
9869,273568680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,9,0,3,8,0,7,0,0,0,1,1,1
121421,3365790120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,7,0,2,11,0,7,0,0,0,1,1,1
103770,2876504400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,2,0,3,11,0,7,0,0,0,1,1,1
28743,796755960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,13,0,1,15,0,3,0,0,0,1,1,1
49335,1367566200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,1,0,4,11,0,7,0,0,0,1,1,1
56832,1575383040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,4,3,0,2,0,0,0,1,1,1
91377,2532970440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,2,0,3,6,0,5,0,0,0,1,1,1
129111,3578956920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,13,0,1,6,0,5,0,0,0,1,1,1
