t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,t_mod_11,is_forbidden_11,dist_to_forbid_11,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
127559,321448680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,3,0,3,8,0,4,0,0,0,1,1,1
781591,1969609320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,5,0,1,16,0,3,0,0,0,1,1,1
224076,564671520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,8,0,1,16,0,3,0,0,0,1,1,1
1249286,3148200720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,12,0,5,7,0,3,0,0,0,1,1,1
777728,1959874560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,3,0,3,12,0,1,0,0,0,1,1,1
283638,714767760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,4,0,2,10,0,3,0,0,0,1,1,1
88410,222793200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,10,0,3,10,0,3,0,0,0,1,1,1
1153970,2908004400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,12,0,5,10,0,3,0,0,0,1,1,1
1694030,4268955600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,14,0,1,0,0,0,1,1,1
1785822,4500271440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,12,0,5,6,0,2,0,0,0,1,1,1
997642,2514057840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,9,0,2,14,0,1,0,0,0,1,1,1
1025873,2585199960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,4,0,2,8,0,4,0,0,0,1,1,1
126137,317865240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,11,0,4,14,0,1,0,0,0,1,1,1
439210,1106809200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,5,0,1,15,0,2,0,0,0,1,1,1
364555,918678600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,9,0,2,7,0,3,0,0,0,1,1,1
1014248,2555904960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,1,0,5,11,0,2,0,0,0,1,1,1
1781056,4488261120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,4,0,2,0,0,4,0,0,0,1,1,1
1002872,2527237440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,0,0,6,8,0,4,0,0,0,1,1,1
709498,1787934960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,10,0,3,3,0,1,0,0,0,1,1,1
452727,1140872040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,2,0,4,0,0,4,0,0,0,1,1,1
2624,6612480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,11,0,4,6,0,2,0,0,0,1,1,1
1349142,3399837840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,2,0,4,5,0,1,0,0,0,1,1,1
225355,567894600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,0,0,6,3,0,1,0,0,0,1,1,1
1910961,4815621720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,8,0,4,0,0,0,1,1,1
1149430,2896563600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,2,9,0,4,0,0,0,1,1,1
174997,440992440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,4,0,2,16,0,3,0,0,0,1,1,1
12309,31018680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,11,0,4,1,0,3,0,0,0,1,1,1
939792,2368275840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,2,15,0,2,0,0,0,1,1,1
1390207,3503321640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,0,0,6,15,0,2,0,0,0,1,1,1
267140,673192800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,3,0,3,2,0,2,0,0,0,1,1,1
103991,262057320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,2,2,0,2,0,0,0,1,1,1
239729,604117080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,9,0,2,12,0,1,0,0,0,1,1,1
2160639,5444810280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,7,0,3,0,0,0,1,1,1
385555,971598600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,1,0,5,12,0,1,0,0,0,1,1,1
338400,852768000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,10,0,3,15,0,2,0,0,0,1,1,1
45457,114551640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,9,0,2,16,0,3,0,0,0,1,1,1
861599,2171229480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,11,0,4,5,0,1,0,0,0,1,1,1
1329083,3349289160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,2,0,4,6,0,2,0,0,0,1,1,1
1824740,4598344800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,8,0,1,11,0,2,0,0,0,1,1,1
1489642,3753897840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,11,0,4,0,0,4,0,0,0,1,1,1
773968,1950399360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,9,0,4,0,0,0,1,1,1
1463761,3688677720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,0,0,6,10,0,3,0,0,0,1,1,1
84386,212652720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,3,0,3,15,0,2,0,0,0,1,1,1
905616,2282152320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,10,0,3,9,0,4,0,0,0,1,1,1
1034557,2607083640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,4,0,2,5,0,1,0,0,0,1,1,1
1644478,4144084560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,0,2,0,0,4,0,0,0,1,1,1
1509777,3804638040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,9,0,2,7,0,3,0,0,0,1,1,1
587587,1480719240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,6,16,0,3,0,0,0,1,1,1
1950914,4916303280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,4,0,2,11,0,2,0,0,0,1,1,1
2057547,5185018440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,11,0,4,3,0,1,0,0,0,1,1,1
1662482,4189454640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,3,0,3,1,0,3,0,0,0,1,1,1
1794151,4521260520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,1,5,0,1,0,0,0,1,1,1
939208,2366804160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,10,0,3,9,0,4,0,0,0,1,1,1
25424,64068480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,9,0,2,9,0,4,0,0,0,1,1,1
1218168,3069783360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,3,0,3,16,0,3,0,0,0,1,1,1
2084436,5252778720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,3,15,0,2,0,0,0,1,1,1
1613166,4065178320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,9,0,2,2,0,2,0,0,0,1,1,1
1341915,3381625800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,3,0,3,3,0,1,0,0,0,1,1,1
1702255,4289682600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,9,0,2,11,0,2,0,0,0,1,1,1
2056227,5181692040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,2,9,0,4,0,0,0,1,1,1
2158780,5440125600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,1,0,3,0,0,0,1,1,1
1906811,4805163720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,10,0,3,6,0,2,0,0,0,1,1,1
1520710,3832189200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,9,0,2,9,0,4,0,0,0,1,1,1
1640705,4134576600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,0,5,1,0,3,0,0,0,1,1,1
2165193,5456286360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,2,5,0,1,0,0,0,1,1,1
1291396,3254317920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,2,0,4,8,0,4,0,0,0,1,1,1
1138756,2869665120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,8,0,1,11,0,2,0,0,0,1,1,1
1603692,4041303840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,12,0,5,14,0,1,0,0,0,1,1,1
72160,181843200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,10,0,3,12,0,1,0,0,0,1,1,1
2081846,5246251920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,9,0,4,0,0,0,1,1,1
507598,1279146960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,0,0,6,12,0,1,0,0,0,1,1,1
211900,533988000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,0,0,6,12,0,1,0,0,0,1,1,1
1523500,3839220000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,0,2,11,0,2,0,0,0,1,1,1
2126503,5358787560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,2,0,4,7,0,3,0,0,0,1,1,1
762152,1920623040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,1,0,5,8,0,4,0,0,0,1,1,1
472510,1190725200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,12,0,5,12,0,1,0,0,0,1,1,1
1006722,2536939440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,2,0,4,16,0,3,0,0,0,1,1,1
1013115,2553049800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,12,0,5,0,0,4,0,0,0,1,1,1
1756508,4426400160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,0,0,6,0,0,4,0,0,0,1,1,1
1194318,3009681360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,8,0,1,0,0,4,0,0,0,1,1,1
184686,465408720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,1,15,0,2,0,0,0,1,1,1
1420967,3580836840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,2,0,4,5,0,1,0,0,0,1,1,1
1182817,2980698840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,12,0,5,8,0,4,0,0,0,1,1,1
1823879,4596175080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,5,0,1,0,0,4,0,0,0,1,1,1
1010554,2546596080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,12,0,5,6,0,2,0,0,0,1,1,1
34060,85831200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,0,0,6,9,0,4,0,0,0,1,1,1
531249,1338747480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,4,0,2,16,0,3,0,0,0,1,1,1
1870003,4712407560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,5,0,1,3,0,1,0,0,0,1,1,1
226724,571344480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,4,0,2,12,0,1,0,0,0,1,1,1
2020781,5092368120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,9,0,2,8,0,4,0,0,0,1,1,1
1102933,2779391160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,0,0,6,7,0,3,0,0,0,1,1,1
26037,65613240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,11,0,4,10,0,3,0,0,0,1,1,1
1063024,2678820480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,1,0,5,14,0,1,0,0,0,1,1,1
659556,1662081120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,1,0,5,7,0,3,0,0,0,1,1,1
1244065,3135043800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,4,0,2,5,0,1,0,0,0,1,1,1
1679577,4232534040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,3,0,3,11,0,2,0,0,0,1,1,1
1570960,3958819200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,1,0,5,7,0,3,0,0,0,1,1,1
147118,370737360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,10,0,3,0,0,4,0,0,0,1,1,1
2057739,5185502280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,8,0,1,8,0,4,0,0,0,1,1,1
847049,2134563480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,8,0,1,7,0,3,0,0,0,1,1,1
1549570,3904916400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,9,0,2,3,0,1,0,0,0,1,1,1
2026919,5107835880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,11,0,4,9,0,4,0,0,0,1,1,1
672401,1694450520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,2,0,4,0,0,4,0,0,0,1,1,1
1722235,4340032200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,8,0,1,16,0,3,0,0,0,1,1,1
1512968,3812679360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,2,0,4,2,0,2,0,0,0,1,1,1
495855,1249554600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,9,0,2,16,0,3,0,0,0,1,1,1
421403,1061935560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,8,0,1,7,0,3,0,0,0,1,1,1
1694662,4270548240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,8,0,1,0,0,4,0,0,0,1,1,1
1377092,3470271840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,2,0,4,7,0,3,0,0,0,1,1,1
1152455,2904186600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,5,0,1,8,0,4,0,0,0,1,1,1
1437271,3621922920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,0,2,6,0,2,0,0,0,1,1,1
104484,263299680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,3,0,3,2,0,2,0,0,0,1,1,1
20007,50417640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,0,0,6,15,0,2,0,0,0,1,1,1
363594,916256880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,10,0,3,15,0,2,0,0,0,1,1,1
1419396,3576877920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,0,2,15,0,2,0,0,0,1,1,1
543149,1368735480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,9,0,2,16,0,3,0,0,0,1,1,1
44807,112913640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,9,0,2,12,0,1,0,0,0,1,1,1
744252,1875515040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,2,0,4,9,0,4,0,0,0,1,1,1
1063372,2679697440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,11,0,4,5,0,1,0,0,0,1,1,1
794976,2003339520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,0,0,6,5,0,1,0,0,0,1,1,1
1341699,3381081480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,1,8,0,4,0,0,0,1,1,1
2042575,5147289000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,2,0,4,8,0,4,0,0,0,1,1,1
1294075,3261069000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,3,1,0,3,0,0,0,1,1,1
580,1461600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,8,0,1,2,0,2,0,0,0,1,1,1
286125,721035000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,8,0,1,15,0,2,0,0,0,1,1,1
1981019,4992167880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,1,0,5,9,0,4,0,0,0,1,1,1
154996,390589920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,10,0,3,7,0,3,0,0,0,1,1,1
1604619,4043639880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,3,0,3,6,0,2,0,0,0,1,1,1
1074111,2706759720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,12,0,5,0,0,4,0,0,0,1,1,1
228294,575300880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,0,5,1,0,3,0,0,0,1,1,1
212494,535484880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,2,11,0,2,0,0,0,1,1,1
1338255,3372402600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,9,0,2,15,0,2,0,0,0,1,1,1
16319,41123880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,4,0,2,16,0,3,0,0,0,1,1,1
1692520,4265150400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,11,0,4,0,0,4,0,0,0,1,1,1
1148943,2895336360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,3,0,3,15,0,2,0,0,0,1,1,1
185086,466416720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,5,0,1,7,0,3,0,0,0,1,1,1
1731315,4362913800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,1,0,5,1,0,3,0,0,0,1,1,1
2045430,5154483600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,10,0,3,7,0,3,0,0,0,1,1,1
1239087,3122499240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,5,0,1,8,0,4,0,0,0,1,1,1
65431,164886120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,2,0,4,15,0,2,0,0,0,1,1,1
963620,2428322400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,8,0,1,9,0,4,0,0,0,1,1,1
764399,1926285480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,12,0,5,11,0,2,0,0,0,1,1,1
1474068,3714651360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,11,0,4,15,0,2,0,0,0,1,1,1
75449,190131480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,10,0,3,3,0,1,0,0,0,1,1,1
1783094,4493396880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,1,0,5,15,0,2,0,0,0,1,1,1
1006500,2536380000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,0,5,15,0,2,0,0,0,1,1,1
1272847,3207574440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,4,0,2,6,0,2,0,0,0,1,1,1
1050387,2646975240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,6,8,0,4,0,0,0,1,1,1
51728,130354560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,1,0,5,14,0,1,0,0,0,1,1,1
2058879,5188375080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,4,0,2,9,0,4,0,0,0,1,1,1
2048554,5162356080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,1,0,5,3,0,1,0,0,0,1,1,1
453051,1141688520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,1,0,5,1,0,3,0,0,0,1,1,1
1289967,3250716840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,3,0,3,7,0,3,0,0,0,1,1,1
