theta_deg,score_total
87.77949775309219,0.2528735622763634
87.79949775309218,0.26436781510710716
87.8194977530922,0.2528735622763634
87.83949775309219,0.2528735622763634
87.85949775309219,0.26436781510710716
87.87949775309218,0.2528735622763634
87.89949775309219,0.26436781510710716
87.91949775309219,0.2528735622763634
87.93949775309218,0.26436781510710716
87.9594977530922,0.3103448264300823
87.97949775309219,0.28735632076859474
87.99949775309219,0.29885057359933853
88.01949775309218,0.29885057359933853
88.03949775309219,0.3103448264300823
88.05949775309219,0.3103448264300823
88.07949775309218,0.3333333320915699
88.09949775309218,0.3563218377530575
88.11949775309219,0.3563218377530575
88.13949775309219,0.3563218377530575
88.15949775309218,0.3563218377530575
88.17949775309219,0.36781609058380127
88.19949775309219,0.3563218377530575
88.21949775309218,0.3333333320915699
88.23949775309218,0.3333333320915699
88.25949775309219,0.3333333320915699
88.27949775309219,0.3218390792608261
88.29949775309218,0.29885057359933853
88.3194977530922,0.27586206793785095
88.33949775309219,0.28735632076859474
88.35949775309219,0.3103448264300823
88.37949775309218,0.29885057359933853
88.39949775309219,0.3218390792608261
88.41949775309219,0.3103448264300823
88.43949775309218,0.29885057359933853
88.4594977530922,0.29885057359933853
88.47949775309219,0.29885057359933853
88.49949775309219,0.29885057359933853
88.51949775309218,0.27586206793785095
88.53949775309219,0.2528735622763634
88.55949775309219,0.3103448264300823
88.57949775309218,0.28735632076859474
88.59949775309218,0.3333333320915699
88.61949775309219,0.3448275849223137
88.63949775309219,0.3448275849223137
88.65949775309218,0.3563218377530575
88.67949775309219,0.3563218377530575
88.69949775309219,0.36781609058380127
88.71949775309218,0.3333333320915699
88.73949775309218,0.3218390792608261
88.75949775309219,0.3103448264300823
88.77949775309219,0.29885057359933853
88.79949775309218,0.28735632076859474
88.8194977530922,0.27586206793785095
88.83949775309219,0.27586206793785095
88.85949775309219,0.28735632076859474
88.87949775309218,0.27586206793785095
88.89949775309219,0.28735632076859474
88.91949775309219,0.3103448264300823
88.93949775309218,0.29885057359933853
88.9594977530922,0.3103448264300823
88.97949775309219,0.3218390792608261
