n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
50000000,6,5,1.7664670658682635,89.970000004002,1909.859397345186,60.48572615690976,-29.48427384709224,-1908.0929302793177,0.0065193291926891606,2.499999977611194,permute_cols
50000000,7,6,nan,78.84787234135459,5.072609649721998,nan,nan,nan,0.0013955152619510303,3.0000000277693752,permute_cols
50000000,8,6,2.9647058823529413,80.64999999939745,6.073397943299938,71.36066757485656,-9.289332424540888,-3.1086920609469963,0.006059664869547454,3.2499999176068433,permute_cols
50000000,9,7,1.909683426443203,87.04196428571593,19.35232387360976,62.361332105595686,-24.68063218012025,-17.442640447166557,0.0005466198677555045,3.1428571307346935,permute_cols
50000000,10,8,4.119929453262786,85.20000000036582,11.90868239001292,76.35686034330944,-8.843139657056383,-7.788752936750134,0.0014778907043746514,3.0000000306595145,permute_cols
50000000,11,9,3.253416149068323,88.34808612440277,34.67487249266428,72.91418287135176,-15.433903253051014,-31.421456343595956,0.0063243651002027335,3.8333333122500006,permute_cols
50000000,12,10,4.011065006915629,87.70588235348383,24.96173532125084,76.00095252101386,-11.704929832469972,-20.95067031433521,0.008167207967047063,2.428571448925008,permute_cols
50000000,13,10,0.9833841980332316,84.12075098787432,9.711196747490543,44.5200158112617,-39.600735176612616,-8.727812549457312,0.00048529627467785996,4.833333301916667,permute_cols
50000000,14,11,nan,87.10581395369434,19.780013756121487,nan,nan,nan,0.0004960121895459801,4.142857129175871,permute_cols
50000000,15,12,11.112540192926044,82.85129870054757,7.973218840850172,84.85789326007173,2.00659455952416,3.1393213520758723,0.0003313564369411548,2.399999978400001,permute_cols
50000000,16,13,nan,79.74396551741968,5.526748146512109,nan,nan,nan,0.00479486672016205,3.4999998797689114,permute_cols
50000000,17,14,1.436670254754216,79.89758064501783,5.612595238477197,55.160001026311164,-24.73757961870666,-4.175924983722981,0.00010341164157323668,3.3333333261099787,permute_cols
50000000,18,14,4.291532690246517,84.7258620689697,10.832833489131673,76.88316855317971,-7.842693515789989,-6.541300798885156,0.0008325025341385794,2.9999999730000004,permute_cols
50000000,19,15,4.543039319872476,85.11153846154028,11.692162065605043,77.58618973636477,-7.525348725175505,-7.149122745732567,0.0004628035595287683,4.249999939437501,permute_cols
50000000,20,16,2.547085201793722,78.0,4.704630109478451,68.56474845332855,-9.435251546671452,-2.157544907684729,1.7815327473247322e-05,3.499999975439679,permute_cols
50000000,21,17,nan,78.1,4.745340077455925,nan,nan,nan,0.0008161827208078565,3.399999957160003,permute_cols
50000000,22,18,7.3352601156069355,87.8076271186463,26.12138390941221,82.23684881364167,-5.570778305004623,-18.786123793805274,0.0022521963766130026,3.7999999498400023,permute_cols
50000000,23,18,1.810271041369472,85.88684210526415,13.905938409183891,61.08358724909616,-24.80325485616799,-12.09566736781442,0.00039696951899526045,2.999999948250002,permute_cols
50000000,24,19,2.8658078368223294,85.32821782178213,12.237031848167149,70.76398789140588,-14.564229930376257,-9.37122401134482,0.0010280179467037076,3.799999945280001,permute_cols
50000000,25,20,nan,79.08661971831076,5.186403270060497,nan,nan,nan,0.004124036047618573,5.6666665249999975,permute_cols
50000000,26,21,4.2272727272727275,89.37521739130796,91.70150979639192,76.69082130459952,-12.684396086708432,-87.47423706911918,0.009402316960768653,3.7499999268750024,permute_cols
50000000,27,22,18.646341463414632,78.30999999999837,4.833065132609854,86.93017830582367,8.620178305825306,13.81327633080478,1.476652215270935e-05,2.7499999443125014,permute_cols
50000000,28,22,4.015758371634931,84.43308823490402,10.25979445931583,76.01667138632229,-8.416416848581733,-6.2440360876808985,6.264734932925897e-05,4.2499999303077765,permute_cols
50000000,29,23,14.3490990990991,81.56999999999972,6.747537697154358,86.01345768591169,4.443457685911966,7.601561401944742,0.005802419534555625,3.666666560333336,permute_cols
50000000,30,24,3.9640933572710955,79.04701492537222,5.167187570105042,75.84170797982617,-3.205306945546056,-1.2030942128339461,2.978425736888113e-05,3.4999999212500037,permute_cols
50000000,31,25,8.905440414507773,79.11090909090562,5.198256448070453,83.5930438438011,4.482134752895476,3.707183966437319,0.004361662832136348,5.666666491000005,permute_cols
50000000,32,26,nan,80.4500000000052,5.943895239920282,nan,nan,nan,0.005304502853823889,2.999999928000004,permute_cols
50000000,33,26,nan,79.65000000000047,5.475478849178391,nan,nan,nan,0.002559242349462365,3.9999999010000025,permute_cols
50000000,34,27,5.212871287128713,81.03947368421113,6.342027219876126,79.14071097132418,-1.898762712886949,-1.1291559327474134,0.008044685219381509,2.9999999235000048,permute_cols
50000000,35,28,nan,79.00999999999885,5.149352121632996,nan,nan,nan,0.0014925997864410068,2.9999998950000077,permute_cols
50000000,36,29,nan,80.5562499999996,6.012016780219248,nan,nan,nan,0.0032205520521160214,3.3333332133333387,permute_cols
50000000,37,30,nan,78.29000000000224,4.824576725700233,nan,nan,nan,0.00012179486806829232,4.666666494000011,permute_cols
50000000,38,30,3.8370440549502605,89.30576923076875,82.52727783966056,75.3926604925713,-13.913108738197451,-78.6902337847103,0.002297282141810575,3.4999999002500037,permute_cols
50000000,39,31,nan,86.11525423728781,14.72630611033147,nan,nan,nan,0.022483968308130153,4.333333164333348,permute_cols
50000000,40,32,nan,80.50140186915783,5.9766626820026865,nan,nan,nan,4.223565487282421e-05,4.3333331600000164,permute_cols
