n_start,q0,dt,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,theta_star,theta_subdeg,angle_score_peak,angle_score_median,peakiness,sanity
1000000,6,5,-3.5152542372881355,2.0,nan,0.2895528527484091,0.008000905787370782,1.0,80.1,80.02301587357549,11.66666678711772,10.166666753590107,2.9999999940000004,permute_cols
1000000,7,6,-0.5238095238095238,-18.0,nan,0.004824434545938451,2.3322997867447626e-06,1.0,86.3,86.41456693026788,8.952381137758493,7.047619193792343,5.71428564445661,permute_cols
1000000,8,6,-0.09863945578231292,-16.5,nan,0.3768506002503494,0.013745043407683344,1.0,84.6,84.62142857004461,6.500000178813934,5.583333484828472,2.7500000532172892,permute_cols
1000000,9,7,-3.204778156996587,-18.0,nan,-0.007676079923022382,5.766395550943493e-06,1.0,79.2,79.17580645161961,5.22222226113081,4.555555589497089,2.5714285615102037,permute_cols
1000000,10,8,-0.8116438356164384,-10.5,nan,0.08314949441697946,0.0006306917524205868,1.0,82.6,82.56803279023566,4.3333335518836975,3.5333335176110268,3.999999868241301,permute_cols
1000000,11,9,8.869415807560138,6.0,1.0147229755908562,0.15574996712916794,0.0021859002614000866,1.0,78.9,78.86573604060241,3.6666667759418488,2.8787879645824432,5.199999965680001,permute_cols
1000000,12,10,-2.2344827586206897,-3.0,nan,0.034906643278942905,9.629215322970452e-05,1.0,80.4,80.39109589059089,2.9722222480922937,2.4166666865348816,3.3333333245092045,permute_cols
1000000,13,10,-1.717241379310345,-4.0,nan,-0.20774284494737688,0.003522087776053451,1.0,83.4,83.25810810642248,2.666666701436043,2.025641055777669,4.166666514475674,permute_cols
1000000,14,11,6.228373702422146,-13.0,1.766111111111111,-0.046948951994548634,0.00017663502359233085,1.0,83.6,83.6620000004865,2.285714330151677,1.6904762238264084,3.5714285500000007,permute_cols
1000000,15,12,-3.267361111111111,2.5,nan,0.1594732225745468,0.0022543134195857073,1.0,86.5,86.43249999757923,1.911111157387495,1.4888889249414206,3.166666554441029,permute_cols
1000000,16,13,1.4146341463414633,12.0,9.189655172413794,-0.02171862690177921,4.161934176993842e-05,1.0,82.2,82.3500000014225,1.708333382382989,1.3541667070239782,2.833333295765507,permute_cols
1000000,17,14,8.024475524475525,17.5,1.7446623093681917,0.10435700371495757,0.0011285201839343895,1.0,81.3,81.40617977624251,1.8039216306060553,1.2745098490267992,5.399999925921023,permute_cols
1000000,18,14,-1.3636363636363635,11.0,nan,-0.26792770772241964,0.006900989276455771,1.0,83.8,83.75294117647051,1.425925936549902,1.037037044763565,4.199999954640001,permute_cols
1000000,19,15,2.263157894736842,16.0,6.627906976744186,-0.05895846184956667,0.0003716860190404736,1.0,79.1,79.10323741002856,1.36842105910182,0.9122807085514069,4.333333410134194,permute_cols
1000000,20,16,-1.2464788732394365,9.0,nan,0.012143008693864522,1.5463759835632196e-05,1.0,88.8,88.77666666808216,1.1500000599771738,0.8666667118668556,4.2499999362500045,permute_cols
1000000,21,17,2.3568904593639575,-7.0,7.212893553223389,-0.0589921757445681,0.0003698562346968748,1.0,86.2,86.1861344535413,1.1111111734062433,0.809523856267333,4.749999895850847,permute_cols
1000000,22,18,1.3546099290780143,4.0,13.287958115183246,0.15463397314975855,0.0023788509626957444,1.0,79.2,79.02391304350634,1.0757576078176498,0.7272727489471436,4.599999939280003,permute_cols
1000000,23,18,-1.5354609929078014,-20.0,nan,-0.1933432345683033,0.003660515049480839,1.0,87.9,87.81428571429254,0.8695652335882187,0.6231884174048901,3.3999999530800014,permute_cols
1000000,24,19,-12.99288256227758,-15.0,nan,-0.169186254042841,0.00288856669574189,1.0,80.4,80.46724137931186,0.8472222285345197,0.5972222266718745,3.599999948160001,permute_cols
1000000,25,20,4.189285714285714,3.5,4.774083546462063,0.16306339548778878,0.002582302133969816,1.0,82.3,82.22297297297642,0.7333332998678088,0.5733333071693778,2.999999891363104,permute_cols
1000000,26,21,-11.942652329749103,2.0,nan,-0.21820165987023474,0.004395904125263583,1.0,80.2,80.27857142856993,0.8205128312110901,0.589743597432971,3.5999999438400017,permute_cols
1000000,27,22,6.715827338129497,-8.0,3.275843599357257,-0.19753550833492992,0.0034657741691086486,1.0,84.4,84.45517241379409,0.6666666716337204,0.4691358059644699,3.999999919000002,permute_cols
1000000,28,22,-1.7553956834532374,-1.0,nan,0.12079159311419396,0.0013862290329316185,1.0,87.0,86.93265306155506,0.6428571548312902,0.44047619868069887,3.3999999960771454,permute_cols
1000000,29,23,8.624548736462094,24.0,2.666806195060695,0.1316052165330816,0.0014096317293451621,1.0,79.6,79.41363636365675,0.6321839056909084,0.4482758603990078,3.199999944320001,permute_cols
1000000,30,24,-2.2644927536231885,-5.5,nan,0.19207574092836194,0.002901435790035767,1.0,79.2,79.2500000007654,0.5777777917683125,0.40000001061707735,3.1999999792803746,permute_cols
1000000,31,25,8.207272727272727,3.0,3.046078865750997,0.10202302299405894,0.0008135957382484627,1.0,78.8,78.82000000000106,0.4946236554533243,0.35483870934695005,4.333333199000004,permute_cols
1000000,32,26,-9.704379562043796,-13.0,nan,-0.6255297986685459,0.033530537703100105,1.0,79.3,79.41170212765961,0.4583333469927311,0.3437500102445483,2.7499999340000034,permute_cols
1000000,33,26,-4.587591240875913,-7.5,nan,-0.25759262635185265,0.005853469463676153,1.0,82.7,82.71736842105669,0.4646464642137289,0.3333333330228925,3.249999919562502,permute_cols
1000000,34,27,5.893772893772894,7.0,4.581106277190801,0.4918054251459692,0.018570071023985335,1.0,87.8,87.87413793103478,0.47058825194835663,0.2941176574677229,5.999999796000014,permute_cols
1000000,35,28,1.650735294117647,-6.0,16.962138084632517,-0.16618583283439836,0.0020864685249072368,1.0,89.8,89.75864864880282,0.4571428745985031,0.28571429662406445,5.9999997900000155,permute_cols
1000000,36,29,-20.85239852398524,-23.0,nan,-0.17862612449647416,0.0022739284589302633,1.0,83.9,84.07678571427802,0.36111111380159855,0.2222222238779068,2.9999999352000017,permute_cols
1000000,37,30,-7.4185185185185185,-16.5,nan,-0.2727252774385885,0.005174854560411779,1.0,87.9,87.89302325581696,0.33333334140479565,0.22522523067891598,3.999999852000009,permute_cols
1000000,38,30,2.6444444444444444,19.5,11.344537815126051,0.272241198248459,0.005496816504097279,1.0,86.5,86.46590909025066,0.3245614040642977,0.22807017713785172,3.6666664565528273,permute_cols
1000000,39,31,-8.085501858736059,23.0,nan,0.22357111591964596,0.003003099761988093,1.0,83.0,83.03529411764724,0.28205129597336054,0.21367522422224283,2.666666562666676,permute_cols
1000000,40,32,5.324626865671642,15.0,6.0098107918710575,-0.07841665487360225,0.00042411462844671455,1.0,81.5,81.4819999999995,0.35000001825392246,0.22500001173466444,4.999999800000019,permute_cols
