Q,budget_fraction,prp_cost_hours,base_survival_rate,predicted_survival_topk,predicted_dead_topk,random_dead_topk,saved_compute_seconds
20000000,0.001,1.0,0.7569725041884301,1.0,0.0,0.2430274958115699,8748.989849216516
20000000,0.001,24.0,0.7569725041884301,1.0,0.0,0.2430274958115699,209975.75638119638
20000000,0.001,168.0,0.7569725041884301,1.0,0.0,0.2430274958115699,1469830.2946683748
20000000,0.01,1.0,0.7569725041884301,1.0,0.0,0.2430274958115699,88364.79747708682
20000000,0.01,24.0,0.7569725041884301,1.0,0.0,0.2430274958115699,2120755.1394500835
20000000,0.01,168.0,0.7569725041884301,1.0,0.0,0.2430274958115699,14845285.976150585
20000000,0.05,1.0,0.7569725041884301,1.0,0.0,0.2430274958115699,443573.7853552774
20000000,0.05,24.0,0.7569725041884301,1.0,0.0,0.2430274958115699,10645770.848526657
20000000,0.05,168.0,0.7569725041884301,1.0,0.0,0.2430274958115699,74520395.9396866
