run_id,n_start,q0,H,W,weights,dt,smooth,frames,conf_min,sanity,runtime_s,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,wave_strength,visibility_score,notes
n1e6_q8_H512_W1024_invq_dt5_sm9_permute_cols,1000000,8,512,1024,invq,5,9,300,0.15,permute_cols,0.28368711471557617,1.5016949152542374,-24.0,3.329571106094808,-0.1901338730639688,0.00379648374793895,1.0,4.446846845849347,0.2739951936952705,
n1e6_q10_H512_W1024_invq_dt5_sm9_permute_cols,1000000,10,512,1024,invq,5,9,300,0.15,permute_cols,0.16201305389404297,-5.098305084745762,13.0,nan,0.16356820327760008,0.0025694325235373627,1.0,4.6943732753466865,0.23795576352253994,
n1e6_q12_H512_W1024_invq_dt5_sm9_permute_cols,1000000,12,512,1024,invq,5,9,300,0.15,permute_cols,0.19808650016784668,2.8677966101694916,10.0,1.743498817966903,0.3435438032289322,0.009831768226892579,1.0,5.010266143701171,0.49679430887777704,
n50e6_q8_H512_W1024_invq_dt5_sm9_permute_cols,50000000,8,512,1024,invq,5,9,300,0.15,permute_cols,0.47791361808776855,-0.9593220338983051,8.0,nan,0.06461338543272889,0.00036027991283138494,1.0,4.404500802497212,0.08360200978159689,
n50e6_q10_H512_W1024_invq_dt5_sm9_permute_cols,50000000,10,512,1024,invq,5,9,300,0.15,permute_cols,0.33034586906433105,4.654237288135593,2.0,1.0742898761835398,0.3333813232095332,0.010193336055354774,1.0,4.710996523502075,0.47563187857441874,
n50e6_q12_H512_W1024_invq_dt5_sm9_permute_cols,50000000,12,512,1024,invq,5,9,300,0.15,permute_cols,0.1816389560699463,5.294915254237288,-2.0,0.9443021766965429,0.059506670275723046,0.000288780772721986,1.0,4.975813741587016,0.08455674416433233,
n200e6_q8_H512_W1024_invq_dt5_sm9_permute_cols,200000000,8,512,1024,invq,5,9,300,0.15,permute_cols,0.17532563209533691,-2.145762711864407,11.0,nan,-0.014813447154986224,2.3393564823503965e-05,1.0,4.422040161291104,0.021388034989998864,
n200e6_q10_H512_W1024_invq_dt5_sm9_permute_cols,200000000,10,512,1024,invq,5,9,300,0.15,permute_cols,0.19640183448791504,-3.8677966101694916,7.0,nan,-0.2370324492938978,0.005902869984258929,1.0,4.719950559440207,0.3626344491231478,
n200e6_q12_H512_W1024_invq_dt5_sm9_permute_cols,200000000,12,512,1024,invq,5,9,300,0.15,permute_cols,0.19179821014404297,2.983050847457627,12.0,1.6761363636363635,0.07571821213925467,0.00044287964998035445,1.0,4.985810281692284,0.10492491147345803,
