f_idx,power
1,16352.886638097818
2,11349.416788042654
3,19033.591852899233
4,26335.086834970036
5,17651.04558572234
6,17054.825591355668
7,18690.64937607046
8,15947.17964319543
9,15279.14024479215
10,10839.76842992027
11,20296.358004671973
12,9583.69569406653
13,8289.032427763248
14,18595.981900636998
15,27099.774362396623
16,19282.18289614098
17,18820.137552201082
18,12984.227765950818
19,11331.778569947232
20,19646.93744702284
21,11365.298879550395
22,26680.41774977111
23,12825.168080344198
24,20704.18486743064
25,29442.43846208257
26,19740.878770012892
27,11771.158427604461
28,14661.625262735557
29,19601.49781844883
30,15354.276079566554
31,18705.7133765023
32,20244.074296317955
33,19876.383237785936
34,17396.43020036218
35,21325.12624903133
36,12434.360948767007
37,20251.183823987383
38,23353.743982361557
39,30028.19073150574
40,25813.714107535154
41,32571.46399507516
42,19703.37545750887
43,24530.845230403622
44,32936.812597041615
45,11466.579911202361
46,21527.110113691917
47,22403.68544320223
48,20406.985432081117
49,30100.5647157973
50,36522.17586656648
51,26109.21851943944
52,22181.88776454846
53,24383.80498877455
54,16477.500649564943
55,14366.203750490495
56,26526.980728699975
57,8463.162588500669
58,34705.02772130567
59,22184.113060017247
60,19292.374004870904
61,15196.53913276954
62,26211.771238640045
63,19973.83644493492
64,26010.898441970698
65,20381.648090753046
66,30477.589652584833
67,19038.683328905478
68,15851.40181230108
69,19726.621660349196
70,17598.47655351104
71,20243.329206551774
72,20959.041697233097
73,23894.140648110126
74,24431.93512725354
75,19375.143190574556
76,29463.786688449254
77,13116.556852447617
78,23049.14524656654
79,12561.509189768361
80,28903.36887159048
81,13932.510909722632
82,14542.211592879037
83,14013.911073792842
84,12597.185041369223
85,20674.919485794195
86,35151.45933966608
87,14442.017516651425
88,12367.625129069263
89,8755.685400959768
90,17197.485546850094
91,28652.038023868114
92,17080.787147597817
93,12712.6206455618
94,21443.41565073007
95,36379.563613881386
96,20236.3811679339
97,16819.757638941006
98,28944.592505482484
99,21001.313252428787
100,24051.165459384516
101,31964.00433232375
102,19318.006745541323
103,22160.340605594465
104,15518.57689059606
105,11694.421063411826
106,17104.52201093023
107,26391.355005527414
108,21882.07705065104
109,20929.319227293177
110,10724.112171938941
111,21736.653266054363
112,15058.636311909933
113,7662.311951080342
114,27583.381416350992
115,47618.74015674743
116,27531.98625015576
117,10241.646356635154
118,20137.86742564627
119,26053.555218781825
120,26091.489503409735
121,29733.854284253306
122,23782.239289759218
123,25857.261047932498
124,26030.042638511342
125,25915.788232692463
126,21486.07682744937
127,19662.290109341713
128,15088.689385458212
129,17879.74481942631
130,12963.09779140248
131,16074.730485333646
132,21100.515077707587
133,33476.090021935546
134,20152.015641307364
135,13255.73470400304
136,18923.576579047534
137,20479.49507654867
138,28192.06512903219
139,15583.566417139147
140,14620.412460952502
141,14805.001028816012
142,18088.285596159756
143,31564.598717224726
144,28373.875231784008
145,20246.52904063546
146,18340.31772467994
147,17064.62262857402
148,16074.04748235065
149,9990.241435596488
150,21069.149864455045
151,39660.022014995746
152,18799.04102504146
153,24784.83538642788
154,20384.34758473913
155,17128.405594306292
156,12421.509785895763
157,22646.603493426588
158,10896.738992386434
159,26944.77585131896
160,18702.09002164751
161,38178.17815503416
162,17969.161786198245
163,15548.073586381877
164,31165.385602703027
165,13344.195474222259
166,13044.633429867274
167,43329.313084916546
168,11879.319888737573
169,30764.347809400075
170,29673.024143716597
171,26344.969649828938
172,19273.394384682222
173,19031.15032989396
174,20301.06541004594
175,23258.434776054477
176,24768.46832774554
177,19674.90839934476
178,31205.045890997637
179,15977.729221068197
180,24124.789487862956
181,19581.477225548944
182,15154.904102085195
183,25359.422804033948
184,15939.490712409992
185,25814.69640701112
186,24288.475414756027
187,27234.508239975523
188,31537.064839399667
189,13773.633583298442
190,25643.936893197155
191,13176.910524614786
192,26388.906089963595
193,17999.599187878004
194,23795.117169479425
195,9684.273973482548
196,15568.00747149776
197,13413.391434979385
198,27866.713011489795
199,18373.144477100515
200,19018.96049608241
201,17926.046721863575
202,12594.149529276321
203,18787.08071801303
204,22541.317718137056
205,18614.568568595816
206,28676.995699721974
207,27885.472482008405
208,10836.975913522885
209,29437.649993338928
210,27229.40211488164
211,21424.651879288595
212,17510.05103598081
213,12853.96007196654
214,11979.445318842822
