n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
200000000,6,5,nan,87.21275303543645,20.540187639903593,nan,nan,nan,0.01381634278749444,3.6249999562206625,permute_cols
200000000,7,6,3.5564516129032255,88.5312499996978,39.00134721092051,74.29512469918433,-14.236125300513478,-35.44489559801728,0.002363098272825992,5.428571191961417,permute_cols
200000000,8,6,nan,80.83265306152988,6.196560145634207,nan,nan,nan,0.00034979883447983084,3.2857140846872674,permute_cols
200000000,9,7,136.73333333333335,81.5671874999984,6.745254453451652,89.58097446602301,8.013786966024611,129.9880788798817,0.0029886801886759295,6.19999996652,permute_cols
200000000,10,8,1.7342242019302152,85.99857142934998,14.29554407208226,60.03110230736216,-25.96746912198782,-12.561319870152044,0.012910019389335226,3.285714308125292,permute_cols
200000000,11,9,2.2082630691399663,80.06111111111306,5.7068688909689245,65.6368619193805,-14.42424919173257,-3.498605821828958,0.00084290999234371,4.166666643750001,permute_cols
200000000,12,10,2.338709677419355,78.79761904773402,5.04926780016842,66.84911620264845,-11.94850284508557,-2.710558122749065,0.007291522467819944,3.6000000357708073,permute_cols
200000000,13,10,2.4807527801539777,83.47123287689305,8.737879982511062,68.04546639322554,-15.425766483667516,-6.2571272023570845,0.00030209444199191804,2.7999999926886323,permute_cols
200000000,14,11,3.4036402569593145,85.55204081659174,12.855476018163225,73.62704931773744,-11.924991498854297,-9.45183576120391,0.0028005775161888957,3.5999999697600007,permute_cols
200000000,15,12,192.0,82.5050561828905,7.600937289398212,89.70158718000512,7.196530997114621,184.39906271060178,0.002756250206400579,3.500000036614273,permute_cols
200000000,16,13,3.9818569903948773,87.334090908916,21.476511134996304,75.90234628815818,-11.431744620757812,-17.494654144601427,0.00024168062477969432,3.7999999134521034,permute_cols
200000000,17,14,nan,80.18803680977439,5.782184179411149,nan,nan,nan,0.0003960118370474053,4.799999951040002,permute_cols
200000000,18,14,3.8279158699808793,83.85206185567503,9.28371664362888,75.35932224971955,-8.492739605955478,-5.455800773648001,0.015959204192008802,3.249999956125001,permute_cols
200000000,19,15,1.5545454545454545,79.55499999920768,5.424572737341906,57.24784235146058,-22.307157647747104,-3.8700272827964515,0.039512046833841796,3.1999999635200007,permute_cols
200000000,20,16,10.21123595505618,80.25256410256296,5.821218036738545,84.40678281847593,4.154218715912975,4.3900179183176355,0.0005655694357734609,3.749999943750004,permute_cols
200000000,21,17,70.75,79.26562499999794,5.275001405410651,89.1902195830891,9.924594583091164,65.47499859458935,0.020396392455917844,4.24999980838171,permute_cols
200000000,22,18,24.882352941176467,84.91595744681293,11.240135252569052,87.69857126800495,2.7826138211920295,13.642217688607415,0.00489783285940093,2.7999999630400016,permute_cols
200000000,23,18,8.984070796460177,79.78225806451827,5.547908776124465,83.64865856417012,3.8664004996518457,3.436162020335712,0.0002616761666973666,4.499999922375003,permute_cols
200000000,24,19,nan,89.47794117647065,109.74662493398692,nan,nan,nan,0.00046947603552249806,4.749999914500002,permute_cols
200000000,25,20,nan,78.0,4.704630109478451,nan,nan,nan,0.013231028338588025,3.1999999519999984,permute_cols
200000000,26,21,4.965254237288135,83.59827586106933,8.912779679134402,78.61298383302734,-4.985292028041982,-3.9475254418462677,0.0010156124945701617,3.9999999202143903,permute_cols
200000000,27,22,3.1954022988505746,81.56413043478221,6.742774381131828,72.6225079149125,-8.94162251986971,-3.5473720822812536,0.004390607963429383,3.6666665676666703,permute_cols
200000000,28,22,33.05945945945946,88.32352941056253,34.166675993228274,88.26741527748626,-0.056114133076263784,-1.1072165337688133,0.005752190710084815,4.666666536000006,permute_cols
200000000,29,23,nan,80.76294117646775,6.148983975582241,nan,nan,nan,0.00018457934803683962,2.9999999347500013,permute_cols
200000000,30,24,8.22857142857143,81.68750000000058,6.844297193836717,83.07094964030809,1.3834496403075036,1.3842742347347121,0.00012286923206450417,3.6666665566666725,permute_cols
200000000,31,25,15.76834862385321,83.2025862068996,8.389472798354127,86.371265392131,3.1686791852313974,7.378875825499083,0.0008151148869708358,2.999999930250002,permute_cols
200000000,32,26,nan,88.55714285714264,39.70155163967873,nan,nan,nan,0.0021531894047549516,2.7499999340000034,permute_cols
200000000,33,26,nan,79.46666666666881,5.378053767701868,nan,nan,nan,7.64802746403559e-05,3.2499998446492477,permute_cols
200000000,34,27,5.7766457680250785,84.5628440366992,10.50617049481765,80.17881260740347,-4.384031429295732,-4.729524726792572,0.0059737680849681896,5.999999796000014,permute_cols
200000000,35,28,nan,90.0,1.633123935319537e+16,nan,nan,nan,0.0011769967352969202,2.749999927812505,permute_cols
200000000,36,29,12.990082644628098,85.21199999999662,11.938668642808242,85.59794962226785,0.38594962227122664,1.0514140018198557,0.001886262510910286,1.999999946000002,permute_cols
200000000,37,30,60.44776119402985,78.26846153846009,4.815467280533355,89.05223034933461,10.78376881087452,55.6322939134965,0.001323911673993594,2.3333332901666686,permute_cols
200000000,38,30,nan,85.10000000000261,11.664495273250669,nan,nan,nan,1.7899128231912975e-05,4.999999810000009,permute_cols
200000000,39,31,6.995805369127517,81.05833333332791,6.355624133447715,81.86508812856218,0.8067547952342693,0.640181235679802,0.01019219983463604,3.9999998440000137,permute_cols
200000000,40,32,nan,78.43749999999994,4.887859419958658,nan,nan,nan,0.010377119204009522,4.666666480000018,permute_cols
