f_idx,power
1,1018.032094359445
2,1044.8188099228537
3,1132.6637798675183
4,1243.7103872404966
5,1100.2660691705232
6,1138.3427995662012
7,1020.0159682821487
8,1015.019565489565
9,1164.3940307675423
10,947.902504111415
11,1142.2202643855003
12,1157.0236085418353
13,1069.0404167993581
14,1218.2001716738787
15,1245.456926486028
16,1221.1584874250525
17,1071.1958302951814
18,1134.081748899179
19,1113.9513376610964
20,1156.920692123608
21,1059.0760103909397
22,1271.2049637306723
23,1348.249464388698
24,1267.772753924505
25,1159.3653775846215
26,1245.548357343935
27,1013.9205934629243
28,1115.058594460252
29,1190.9967613261795
30,1329.4236211944121
31,1499.8213777636875
32,1087.1480152457316
33,1163.2298891908824
34,1000.1191815348379
35,1164.2353782348268
36,1136.6761637392137
37,1048.9180338238236
38,1344.460096241232
39,1660.179565047343
40,1209.2257954938323
41,1281.5244817135215
42,1396.9360884353357
43,1252.5451971939256
44,1176.4711760493472
45,1241.6248694529759
46,1188.193705621866
47,1181.032361533601
48,1556.641169785399
49,1223.5238201026361
50,1177.619551484046
51,1121.9664302817462
52,1170.2788822960952
53,1121.4848883040142
54,1226.0787916290465
55,1147.7564009044459
56,1232.3418941423467
57,1163.8373023397007
58,1412.3153789298697
59,1285.1899393001884
60,1107.3512467853052
61,1293.57203542955
62,1141.6137368469085
63,1172.3846357111045
64,1206.1346859627984
65,1201.7749855289337
66,1115.542736567412
67,1185.9586737617844
68,1137.2676356578145
69,1071.2866826832228
70,1052.1935743497086
71,1257.0408486480055
72,1219.7808011137656
73,1228.653392415234
74,1217.2405899852165
75,1096.9896400714474
76,1168.3679539784875
77,1173.473645726234
78,1350.700312741172
79,1449.5106976740988
80,1160.2575654073762
81,1254.8651608583205
82,1217.3900247251745
83,1143.193368302864
84,1495.357684520861
85,1101.3359237014377
86,1151.9577118426791
87,1348.4815163183491
88,1410.1081534178566
89,1217.8356078517709
90,1082.0778111730767
91,1446.2830592807811
92,1188.5120474688144
93,1224.7505730444732
94,1312.4892200102145
95,1337.6039714841877
96,953.8542190462637
97,1060.300021292941
98,1166.5200857105222
99,1084.7968727721911
100,1072.2467132349466
101,1193.380228511178
102,1110.0965873917764
103,1351.0752575709867
104,1224.6973514518388
105,1124.1735383490407
106,1008.8321877640766
107,996.3566709598524
108,906.1427144576842
109,1152.8640351545785
110,1452.0513874482313
111,1084.0656266094625
112,1134.3593908479243
113,1143.6203149103196
114,1325.4309136902878
115,1250.8494625216695
116,1116.6972019321684
117,1034.1557754802561
118,1580.423067995894
119,1058.5299994858062
120,1344.4932227653628
121,1375.661521034109
122,1256.1332718757585
123,1078.6702821695849
124,994.7865041992613
125,1135.2804144907125
126,1433.4856651499917
127,1233.927987190308
128,1246.3912872838653
129,974.7616089085218
130,1143.2345838720844
131,1143.7192397752885
132,1292.7811531480222
133,1014.3226730060524
134,1212.2382020288644
135,1481.699183855745
136,1120.733439260858
137,1161.8509917066888
138,1034.861446775304
139,1223.3374772662694
140,1001.0698764688495
141,1176.2889260513853
142,1201.0032816582452
143,1180.7715708340977
144,1207.6946831573546
145,1263.638568895664
146,1407.5269036981563
147,1273.4178677432092
148,1093.8759340778277
149,1008.6860441889739
150,1300.457009774468
151,1270.4281493525211
152,1143.7368081949853
153,1359.1150645189568
154,1370.1032107195738
155,1186.2332079607334
156,1276.3616020871027
157,1226.7532013359346
158,1181.506184844668
159,1119.5682078362274
160,1240.9127575583877
161,1162.7613949360468
162,1101.5408643976289
163,1330.6718399058557
164,1082.0078286530227
165,1134.51351536643
166,1163.3197748417267
167,1145.808759757926
168,1231.5415973418444
169,1336.2344331860725
170,1138.916567503443
171,1407.9513261289221
172,1169.7626170968535
173,1288.6473780554268
174,1023.4404912907482
175,1127.618162977497
176,1291.986154672154
177,1144.2439430943305
178,1056.915631291369
179,1151.6833857307963
180,1379.0088658000611
181,1097.3015494971949
182,1174.692335735103
183,1152.8813620140163
184,1142.1634430630518
185,1092.9844766961567
186,1047.7414610471649
187,1572.6742848312492
188,1130.0932338898
189,1210.0677848556538
190,1292.6904368145508
191,1215.7217376653314
192,1212.0722446506122
193,1411.2991965146011
194,1119.98598935568
195,1280.4811806764649
196,1449.6825025918902
197,1235.145693633668
198,1313.3174580695115
199,1194.24668972621
200,1087.4489150670227
201,956.2315448506494
202,1109.6557044613926
203,1030.6275772304857
204,1417.8199934802085
205,952.359816769198
206,1216.0360412735945
207,1318.1883904602023
208,1025.5281490412133
209,1179.6590163345588
210,1309.3846306452153
211,1203.3404218320459
212,1174.1149374248105
213,1175.4968708215679
214,1031.750150852196
215,1170.5849735609881
216,1193.2147087363862
217,1128.5330149006097
218,1420.6826080793305
219,1215.3031849379504
220,1343.3074128899275
221,1155.6902276121643
222,1073.3796615325627
223,1036.4793119456692
224,1302.5886849113901
225,1165.3917715014993
226,1182.157783280879
227,1094.3563145477845
228,1112.1721474417955
229,1061.7771344951118
230,1233.359838713522
231,976.4169422857017
232,1171.9378954404465
233,1281.6377910655597
234,948.0354488232942
235,1265.2778033766845
236,1254.9613677333934
237,1255.2986301971432
238,1842.5673097618171
239,1057.2803076456848
240,1170.7652084346992
241,1046.4554220405664
242,1263.285604273792
243,1008.0649775601383
244,1245.6140284809344
245,1197.7998697047599
246,1079.2720891364336
247,1094.2186498375722
248,1142.4017134848496
249,1309.584227596312
250,1054.5721522247425
251,1117.1247416292667
252,1286.346375649767
253,1201.3389432799668
254,1114.1150371504796
255,1220.69768385147
256,1178.5232243513367
257,1005.0536699881886
258,1104.6830636855266
259,1149.079397600315
260,1250.5957071179125
261,1123.4062196716793
262,1210.596419309859
263,1353.0906173119677
264,1316.7284372706163
