f_idx,power
1,229311.915639146
2,79395.54900602218
3,117596.26132301142
4,57311.46594368953
5,67390.96019609387
6,10321.892438810946
7,37201.52118592324
8,33755.03968888738
9,27836.47722935449
10,1128.9215979311234
11,2568.9047487216035
12,17766.65252785889
13,24991.010420992247
14,6234.47534532111
15,15896.529742986637
16,29632.298531474622
17,17714.916746479288
18,6569.985597397282
19,35833.26201084934
20,14205.104211507056
21,1794.5901586504137
22,10135.001957353878
23,2796.002276228918
24,11274.41936872312
25,25.077932815356895
26,18009.69491280867
27,19337.192218406857
28,514.0589347361039
29,7657.755362450382
30,12439.037315706097
31,16964.818070788417
32,192.03720013041783
33,10263.365627093182
34,8489.98467078308
35,545.7398400792919
36,4125.127905137735
37,5872.132569609334
38,8211.463160130124
39,36247.76910621581
40,6932.173894210378
41,12371.809776253958
42,2456.998542851947
43,11059.907862940065
44,785.0198459995297
45,7339.31716352202
46,15906.07326178358
47,1980.0090085461927
48,273.5360052050142
49,3207.827422657582
50,7837.903828140456
51,5495.031599345609
52,16362.575342307531
53,11446.097396276393
54,11586.567744341397
55,2073.407011831985
56,785.9854657515231
57,5023.344351029226
58,9800.160799730118
59,686.8639664425998
60,382.53934937590606
61,12981.939339825269
62,35890.84752163882
63,10990.588680580346
64,12972.372620067124
65,5075.670350757513
66,3017.622991206342
67,23703.700870943292
68,6.727355875522445
69,5403.004623384227
70,4099.2904324436
71,16897.788066278423
72,771.3038750489492
73,13878.46372495625
74,3385.3145783843293
75,3918.533918189819
76,6194.7710908476365
77,4282.592724576578
78,13635.208629741366
79,18469.142116182353
80,17855.731770515245
81,5400.944262662112
82,10349.390567529445
83,7553.738027457357
84,3415.1746562644403
85,21795.062747422107
86,5383.970405013768
87,43.492965826502726
88,9518.680490200652
89,12610.893477217649
90,739.0618206474895
91,30875.615266668225
92,1116.7048974583884
93,1623.1597373316906
94,2352.9276931758504
95,4490.279982610942
96,2630.089579295421
97,31049.965084372932
98,5297.15463434219
99,3184.171263674629
100,7648.114590213209
101,10531.52435965936
102,6919.889283331375
103,25237.11068435122
104,16477.523098384896
105,5436.800954144161
106,9988.973540687191
107,21719.36063378058
108,2346.0112620439622
109,418.05078153846534
110,14693.831139670316
111,10070.887053971524
112,3190.4481458781124
113,7302.303375842429
114,10137.299537354282
115,20908.735777405
116,10925.248120208804
117,46.241741025285506
118,7064.645592966496
119,1234.0076758645391
120,16365.438089243926
121,4304.039306261485
122,3006.8792634357824
123,11118.522516826535
124,6726.523408243233
125,6172.852512563898
126,12493.009385708016
127,9992.686070347527
128,7294.3851615266085
129,1550.4990555444458
130,8029.014135132396
131,32570.110786777004
132,15171.556604527206
133,21956.573859988835
134,2015.009089418097
135,1894.8098868380098
136,1028.939364001242
137,411.28280844077904
138,2575.361466494916
139,9312.916202555547
140,3944.5155401493944
141,1870.6835652614786
142,1175.5478171989726
143,9022.02896270657
144,13374.501047680345
145,24118.127324081524
146,25417.831882681356
147,28801.605954635335
148,3100.3701979310667
149,7969.72292280389
150,7748.3556634929555
151,3303.314553544697
152,327.62989356026753
153,772.9853661897288
154,12846.604958846045
155,18085.603910925154
156,12192.76520961324
157,18215.73354092741
158,1052.9496211161825
159,2606.857952962785
160,8049.66307700245
161,28676.133929620155
162,3996.516474037088
163,2171.683554485608
164,48.88599367049899
165,17984.471428655248
166,1197.1773732506992
167,7217.425328755795
168,2370.322946587338
169,8208.130935868245
170,2913.577768977959
171,3959.673919313072
172,397.0906737030849
173,13290.707139436476
174,4130.4958817056095
175,13890.102373064075
176,18224.40058973591
177,16029.101977615606
178,4487.200648304419
179,3510.9747166301645
180,11314.027575516648
181,5543.905273183573
182,6046.079516110698
183,19236.942267033544
184,10745.738483024308
185,177.55701586199152
186,7066.376639620355
187,15446.978297626743
188,40.773493202479926
189,15170.836790200245
190,4845.504475022115
191,494.48992433005935
192,11008.60880861288
193,5360.196008224779
194,431.7989612927192
195,884.3404966475806
196,17035.082437502424
197,3070.9397568261766
198,1047.4001714391636
199,7489.793214625667
200,5986.519496234743
201,4739.325368235851
202,4210.673604449532
203,1575.682057064965
204,7037.289896875711
205,22109.90489975444
206,5542.438864795727
207,386.68279431240444
208,1973.014855008869
209,36747.80523592073
210,3836.6498329046776
211,436.1738595008
212,19923.70010299606
213,5571.667966123623
214,1452.54572423981
215,9628.790073569231
216,3800.8901650732964
217,3281.1976024850233
218,21527.91936916204
219,9501.651847106308
220,1133.8518440029602
221,382.78709193299034
222,275.6259008518013
223,3730.8107841960077
224,43617.40223760129
225,1328.6645239168681
226,1104.79912402293
227,2522.9602107054707
228,4325.3066403449275
229,14828.258726569322
230,3852.4873330622236
231,313.6102866257638
232,1866.6166473568842
233,5309.836644828375
234,18015.30352084688
