f_idx,power
1,18821.104749702205
2,33422.00897225027
3,17907.172572512816
4,13656.522389174643
5,20579.894628272403
6,13134.983859132346
7,27469.6385081429
8,13406.509477580637
9,14536.651021588048
10,9107.081270161674
11,16037.666868030363
12,18278.785524364575
13,18918.922046217005
14,16276.474979648136
15,18374.688411898307
16,19649.55236221525
17,23026.71772455968
18,18266.433354675843
19,13937.529644401437
20,13893.4756548054
21,14573.185754412109
22,19494.507481504672
23,17505.152491282493
24,11741.860689940935
25,16480.907419696454
26,14179.78887536407
27,22213.053742292348
28,20735.6437503928
29,13929.881136247614
30,12472.679478969449
31,19730.779766449712
32,17529.73932045764
33,10476.939675696352
34,8103.332138644341
35,10075.931437524081
36,8541.871837990617
37,22685.08225921395
38,31632.3697268376
39,23888.96231595727
40,14686.074752102535
41,24136.00462921652
42,11434.33184907701
43,26151.09656696246
44,18679.730803807546
45,18420.58802398527
46,21202.792513942288
47,16679.758890770212
48,17803.790694715928
49,23003.234199277034
50,27874.469385076784
51,18273.63423885346
52,13992.619613121129
53,14634.773927961207
54,18948.764785249798
55,16309.29749236685
56,14475.377939838148
57,24832.68960297672
58,10629.858447352539
59,7025.048201419448
60,10091.32262365216
61,11390.797137591806
62,14799.45335809159
63,29398.008623643334
64,24763.151891656522
65,13290.756813326221
66,13996.280597855539
67,16253.082907051
68,19996.28255179506
69,9304.691481369902
70,12989.72486433544
71,13329.354202295723
72,10695.387860262323
73,11730.388907656521
74,10972.591790087148
75,16972.172469138564
76,24798.365034831568
77,13129.38056531556
78,16702.742828400635
79,14823.259112720732
80,22229.688193376645
81,21765.890644689032
82,13128.3958735133
83,10957.561234576295
84,12562.295042823058
85,14463.909421253997
86,8018.184297555383
87,18191.81038819442
88,21681.53430371651
89,20316.496661866448
90,10087.013093994872
91,25220.046013526004
92,15680.48475560528
93,19348.41656538536
94,15585.761055106212
95,19611.03487906025
96,12122.817448425585
97,22808.92839807554
98,16483.659792976676
99,17854.934673219446
100,12675.13444525074
101,24404.240691660692
102,13681.643987835956
103,18873.73216975626
104,7289.272672388631
105,15403.565970285803
106,16436.62848545585
107,12638.201165388806
108,9680.5227514429
109,11471.485464536709
110,12451.6824065356
111,24729.222195523194
112,16292.962899760685
113,19462.43078125579
114,30215.514945542418
115,16525.10125488744
116,14071.93899608772
117,14002.768245759258
118,17122.310028750966
119,12892.787002293906
120,20541.35715313733
121,22525.026420984825
122,16594.206965608282
123,14991.406863022146
124,11661.356082631679
