n_start,t,n_top,peak_id,k_peak,k_peak_sub,peak_value
1000000,606,1000606,2,355,355,0.00066951609
1000000,607,1000607,0,353,353,0.00066662525
1000000,607,1000607,1,354,354.01839,0.00070737641
1000000,607,1000607,2,355,355,0.00066951609
1000000,608,1000608,0,353,353,0.00066662525
1000000,608,1000608,1,354,354.01839,0.00070737641
1000000,608,1000608,2,355,355,0.00066951609
1000000,609,1000609,0,353,353,0.00066662525
1000000,609,1000609,1,354,354.01839,0.00070737641
1000000,609,1000609,2,355,355,0.00066951609
1000000,610,1000610,0,353,353,0.00066662525
1000000,610,1000610,1,354,354.01839,0.00070737641
1000000,610,1000610,2,355,355,0.00066951609
1000000,611,1000611,0,353,353.52517,0.00066662525
1000000,611,1000611,1,354,353.52567,0.00066762289
1000000,611,1000611,2,355,355,0.00062976256
1000000,612,1000612,0,353,353.52517,0.00066662525
1000000,612,1000612,1,354,353.52567,0.00066762289
1000000,612,1000612,2,355,355,0.00062976256
1000000,613,1000613,0,353,353.52517,0.00066662525
1000000,613,1000613,1,354,353.52567,0.00066762289
1000000,613,1000613,2,355,355,0.00062976256
1000000,614,1000614,0,353,353.52517,0.00066662525
1000000,614,1000614,1,354,353.52567,0.00066762289
1000000,614,1000614,2,355,355,0.00062976256
1000000,615,1000615,0,353,353.52517,0.00066662525
1000000,615,1000615,1,354,353.52567,0.00066762289
1000000,615,1000615,2,355,355,0.00062976256
1000000,616,1000616,0,353,353.52517,0.00066662525
1000000,616,1000616,1,354,353.52567,0.00066762289
1000000,616,1000616,2,355,355,0.00062976256
1000000,617,1000617,0,353,353.52517,0.00066662525
1000000,617,1000617,1,354,353.52567,0.00066762289
1000000,617,1000617,2,355,355,0.00062976256
1000000,618,1000618,0,353,353.52517,0.00066662525
1000000,618,1000618,1,354,353.52567,0.00066762289
1000000,618,1000618,2,355,355,0.00062976256
1000000,619,1000619,0,353,353.52517,0.00066662525
1000000,619,1000619,1,354,353.52567,0.00066762289
1000000,619,1000619,2,355,355,0.00062976256
1000000,620,1000620,0,353,353.52517,0.00066662525
1000000,620,1000620,1,354,353.52567,0.00066762289
1000000,620,1000620,2,355,355,0.00062976256
1000000,621,1000621,0,353,353.52517,0.00066662525
1000000,621,1000621,1,354,353.52567,0.00066762289
1000000,621,1000621,2,355,355,0.00062976256
1000000,622,1000622,0,353,353.52517,0.00066662525
1000000,622,1000622,1,354,353.52567,0.00066762289
1000000,622,1000622,2,355,355,0.00062976256
1000000,623,1000623,0,353,353.52517,0.00066662525
1000000,623,1000623,1,354,353.52567,0.00066762289
1000000,623,1000623,2,355,355,0.00062976256
1000000,624,1000624,0,353,353.52517,0.00066662525
1000000,624,1000624,1,354,353.52567,0.00066762289
1000000,624,1000624,2,355,355,0.00062976256
1000000,625,1000625,0,353,353.52517,0.00066662525
1000000,625,1000625,1,354,353.52567,0.00066762289
1000000,625,1000625,2,355,355,0.00062976256
1000000,626,1000626,0,353,353.52517,0.00066662525
1000000,626,1000626,1,354,353.52567,0.00066762289
1000000,626,1000626,2,355,355,0.00062976256
1000000,627,1000627,0,353,353.52517,0.00066662525
1000000,627,1000627,1,354,353.52567,0.00066762289
1000000,627,1000627,2,355,355,0.00062976256
1000000,628,1000628,0,353,353.52517,0.00066662525
1000000,628,1000628,1,354,353.52567,0.00066762289
1000000,628,1000628,2,355,355,0.00062976256
1000000,629,1000629,0,353,353.52517,0.00066662525
1000000,629,1000629,1,354,353.52567,0.00066762289
1000000,629,1000629,2,355,355,0.00062976256
1000000,630,1000630,0,353,353.52517,0.00066662525
1000000,630,1000630,1,354,353.52567,0.00066762289
1000000,630,1000630,2,355,355,0.00062976256
1000000,631,1000631,0,353,353.52517,0.00066662525
1000000,631,1000631,1,354,353.52567,0.00066762289
1000000,631,1000631,2,355,355,0.00062976256
1000000,632,1000632,0,353,353.52517,0.00066662525
1000000,632,1000632,1,354,353.52567,0.00066762289
1000000,632,1000632,2,355,355,0.00062976256
1000000,633,1000633,0,353,353.52517,0.00066662525
1000000,633,1000633,1,354,353.52567,0.00066762289
1000000,633,1000633,2,355,355,0.00062976256
1000000,634,1000634,0,353,353.52517,0.00066662525
1000000,634,1000634,1,354,353.52567,0.00066762289
1000000,634,1000634,2,355,355,0.00062976256
1000000,635,1000635,0,353,353.52517,0.00066662525
1000000,635,1000635,1,354,353.52567,0.00066762289
1000000,635,1000635,2,355,355,0.00062976256
1000000,636,1000636,0,353,353.52517,0.00066662525
1000000,636,1000636,1,354,353.52567,0.00066762289
1000000,636,1000636,2,355,355,0.00062976256
1000000,637,1000637,0,353,353.52517,0.00066662525
1000000,637,1000637,1,354,353.52567,0.00066762289
1000000,637,1000637,2,355,355,0.00062976256
1000000,638,1000638,0,353,353.52517,0.00066662525
1000000,638,1000638,1,354,353.52567,0.00066762289
1000000,638,1000638,2,355,355,0.00062976256
1000000,639,1000639,0,353,353.52517,0.00066662525
1000000,639,1000639,1,354,353.52567,0.00066762289
1000000,639,1000639,2,355,355,0.00062976256
1000000,640,1000640,0,353,353.52517,0.00066662525
1000000,640,1000640,1,354,353.52567,0.00066762289
1000000,640,1000640,2,355,355,0.00062976256
1000000,641,1000641,0,353,353.52517,0.00066662525
1000000,641,1000641,1,354,353.52567,0.00066762289
1000000,641,1000641,2,355,355,0.00062976256
1000000,642,1000642,0,353,353.52517,0.00066662525
1000000,642,1000642,1,354,353.52567,0.00066762289
1000000,642,1000642,2,355,355,0.00062976256
1000000,643,1000643,0,353,353.52517,0.00066662525
1000000,643,1000643,1,354,353.52567,0.00066762289
1000000,643,1000643,2,355,355,0.00062976256
1000000,644,1000644,0,353,353.52517,0.00066662525
1000000,644,1000644,1,354,353.52567,0.00066762289
1000000,644,1000644,2,355,355,0.00062976256
1000000,645,1000645,0,353,353.52517,0.00066662525
1000000,645,1000645,1,354,353.52567,0.00066762289
1000000,645,1000645,2,355,355,0.00062976256
1000000,646,1000646,0,353,353.52517,0.00066662525
1000000,646,1000646,1,354,353.52567,0.00066762289
1000000,646,1000646,2,355,355,0.00062976256
1000000,647,1000647,0,353,353.52517,0.00066662525
1000000,647,1000647,1,354,353.52567,0.00066762289
1000000,647,1000647,2,355,355,0.00062976256
1000000,648,1000648,0,353,353.52517,0.00066662525
1000000,648,1000648,1,354,353.52567,0.00066762289
1000000,648,1000648,2,355,355,0.00062976256
1000000,649,1000649,0,353,353.52517,0.00066662525
1000000,649,1000649,1,354,353.52567,0.00066762289
1000000,649,1000649,2,355,355.45006,0.00062976256
1000000,650,1000650,0,353,353.52517,0.00066662525
1000000,650,1000650,1,354,353.52567,0.00066762289
1000000,650,1000650,2,355,355.45006,0.00062976256
1000000,651,1000651,0,353,353.52517,0.00062776162
1000000,651,1000651,1,354,354,0.00062875926
1000000,651,1000651,2,355,355,0.00062976256
1000000,652,1000652,0,353,353.52517,0.00062776162
1000000,652,1000652,1,354,354,0.00062875926
1000000,652,1000652,2,355,355,0.00062976256
1000000,653,1000653,0,353,353.52517,0.00062776162
1000000,653,1000653,1,354,354,0.00062875926
1000000,653,1000653,2,355,355,0.00062976256
1000000,654,1000654,0,353,353.52517,0.00062776162
1000000,654,1000654,1,354,354,0.00062875926
1000000,654,1000654,2,355,355,0.00062976256
1000000,655,1000655,0,353,353.52517,0.00062776162
1000000,655,1000655,1,354,354,0.00062875926
1000000,655,1000655,2,355,355,0.00062976256
1000000,656,1000656,0,353,353.52517,0.00062776162
1000000,656,1000656,1,354,354,0.00062875926
1000000,656,1000656,2,355,355,0.00062976256
1000000,657,1000657,0,353,353.52517,0.00062776162
1000000,657,1000657,1,354,354,0.00062875926
1000000,657,1000657,2,355,355,0.00062976256
1000000,658,1000658,0,353,353.52517,0.00062776162
1000000,658,1000658,1,354,354,0.00062875926
1000000,658,1000658,2,355,355,0.00062976256
1000000,659,1000659,0,353,353.52517,0.00062776162
1000000,659,1000659,1,354,354,0.00062875926
1000000,659,1000659,2,355,355,0.00062976256
1000000,660,1000660,0,353,353.52517,0.00062776162
1000000,660,1000660,1,354,354,0.00062875926
1000000,660,1000660,2,355,355,0.00062976256
1000000,661,1000661,0,353,353.52517,0.00062776162
1000000,661,1000661,1,354,354,0.00062875926
1000000,661,1000661,2,355,355,0.00062976256
1000000,662,1000662,0,353,353.52517,0.00062776162
1000000,662,1000662,1,354,354,0.00062875926
1000000,662,1000662,2,355,355,0.00062976256
1000000,663,1000663,0,353,353.52517,0.00062776162
1000000,663,1000663,1,354,354,0.00062875926
1000000,663,1000663,2,355,355,0.00062976256
1000000,664,1000664,0,353,353.52517,0.00062776162
1000000,664,1000664,1,354,354,0.00062875926
1000000,664,1000664,2,355,355,0.00062976256
1000000,665,1000665,0,353,353.52517,0.00062776162
1000000,665,1000665,1,354,354,0.00062875926
1000000,665,1000665,2,355,355,0.00062976256
1000000,666,1000666,0,353,353.52517,0.00062776162
1000000,666,1000666,1,354,354,0.00062875926
1000000,666,1000666,2,355,355,0.00062976256
1000000,667,1000667,0,353,353.52517,0.00062776162
1000000,667,1000667,1,354,354,0.00062875926
1000000,667,1000667,2,355,355,0.00062976256
1000000,668,1000668,0,353,353.52517,0.00062776162
1000000,668,1000668,1,354,354,0.00062875926
1000000,668,1000668,2,355,355,0.00062976256
1000000,669,1000669,0,353,353.52517,0.00062776162
1000000,669,1000669,1,354,354,0.00062875926
1000000,669,1000669,2,355,355,0.00062976256
1000000,670,1000670,0,353,353.52517,0.00062776162
1000000,670,1000670,1,354,354,0.00062875926
1000000,670,1000670,2,355,355,0.00062976256
1000000,671,1000671,0,353,353.52517,0.00062776162
1000000,671,1000671,1,354,354,0.00062875926
1000000,671,1000671,2,355,355,0.00062976256
1000000,672,1000672,0,353,353,0.00058812155
1000000,672,1000672,1,354,354,0.00058911919
1000000,672,1000672,2,355,355,0.00059012249
1000000,673,1000673,0,353,353,0.00058812155
1000000,673,1000673,1,354,354,0.00058911919
1000000,673,1000673,2,355,355,0.00059012249
1000000,674,1000674,0,353,353,0.00058812155
1000000,674,1000674,1,354,354,0.00058911919
1000000,674,1000674,2,355,355,0.00059012249
1000000,675,1000675,0,353,353,0.00058812155
1000000,675,1000675,1,354,354,0.00058911919
1000000,675,1000675,2,355,355,0.00059012249
1000000,676,1000676,0,353,353,0.00058812155
1000000,676,1000676,1,354,354,0.00058911919
1000000,676,1000676,2,355,355,0.00059012249
1000000,677,1000677,0,353,353,0.00058812155
1000000,677,1000677,1,354,354,0.00058911919
1000000,677,1000677,2,355,355,0.00059012249
1000000,678,1000678,0,353,353,0.00058812155
1000000,678,1000678,1,354,354,0.00058911919
1000000,678,1000678,2,355,355,0.00059012249
1000000,679,1000679,0,353,353,0.00058812155
1000000,679,1000679,1,354,354,0.00058911919
1000000,679,1000679,2,355,355,0.00059012249
1000000,680,1000680,0,353,353,0.00058812155
1000000,680,1000680,1,354,354,0.00058911919
1000000,680,1000680,2,355,355,0.00059012249
1000000,681,1000681,0,353,353,0.00058812155
1000000,681,1000681,1,354,354,0.00058911919
1000000,681,1000681,2,355,355,0.00059012249
1000000,682,1000682,0,353,353,0.00058812155
1000000,682,1000682,1,354,354,0.00058911919
1000000,682,1000682,2,355,355,0.00059012249
1000000,683,1000683,0,353,353,0.00058812155
1000000,683,1000683,1,354,354,0.00058911919
1000000,683,1000683,2,355,355,0.00059012249
1000000,684,1000684,0,353,353,0.00058812155
1000000,684,1000684,1,354,354,0.00058911919
1000000,684,1000684,2,355,355,0.00059012249
1000000,685,1000685,0,353,353.47417,0.00058812155
1000000,685,1000685,1,354,354,0.00058911919
1000000,685,1000685,2,355,355,0.00059012249
1000000,686,1000686,0,353,353.47417,0.00058812155
1000000,686,1000686,1,354,354,0.00058911919
1000000,686,1000686,2,355,355,0.00059012249
1000000,687,1000687,0,353,353.47417,0.00058812155
1000000,687,1000687,1,354,354,0.00058911919
1000000,687,1000687,2,355,355,0.00059012249
1000000,688,1000688,0,352,351.55048,0.00062575
1000000,688,1000688,1,354,354,0.00058911919
1000000,688,1000688,2,355,355,0.00059012249
1000000,689,1000689,0,352,351.55048,0.00062575
1000000,689,1000689,1,351,351.55208,0.00062374967
1000000,689,1000689,2,357,356.5498,0.00059411382
1000000,690,1000690,0,352,351.55048,0.00062575
1000000,690,1000690,1,351,351.55208,0.00062374967
1000000,690,1000690,2,396,396.01642,0.00061553392
1000000,691,1000691,0,352,351.55048,0.00062575
1000000,691,1000691,1,351,351.55208,0.00062374967
1000000,691,1000691,2,396,396.01642,0.00061553392
1000000,692,1000692,0,352,351.55048,0.00062575
1000000,692,1000692,1,351,351.55208,0.00062374967
1000000,692,1000692,2,396,396.01642,0.00061553392
1000000,693,1000693,0,352,351.55048,0.00062575
1000000,693,1000693,1,351,351.55208,0.00062374967
1000000,693,1000693,2,407,407,0.00058712373
1000000,694,1000694,0,352,351.55048,0.00062575
1000000,694,1000694,1,351,351.55208,0.00062374967
1000000,694,1000694,2,407,407,0.00058712373
1000000,695,1000695,0,352,351.55048,0.00062575
1000000,695,1000695,1,351,351.55208,0.00062374967
1000000,695,1000695,2,407,407,0.00058712373
1000000,696,1000696,0,352,351.55048,0.00062575
1000000,696,1000696,1,351,351.55208,0.00062374967
1000000,696,1000696,2,407,407,0.00058712373
1000000,697,1000697,0,352,351.55048,0.00062575
1000000,697,1000697,1,351,351.55208,0.00062374967
1000000,697,1000697,2,407,407,0.00058712373
1000000,698,1000698,0,352,351.55048,0.00062575
1000000,698,1000698,1,351,351.55208,0.00062374967
1000000,698,1000698,2,407,407,0.00058712373
1000000,699,1000699,0,352,351.55048,0.00062575
1000000,699,1000699,1,351,351.55208,0.00062374967
1000000,699,1000699,2,407,407,0.00058712373
1000000,700,1000700,0,352,351.55048,0.00062575
1000000,700,1000700,1,351,351.55208,0.00062374967
1000000,700,1000700,2,407,407,0.00058712373
1000000,701,1000701,0,352,351.55048,0.00062575
1000000,701,1000701,1,351,351.55208,0.00062374967
1000000,701,1000701,2,407,407,0.00058712373
1000000,702,1000702,0,352,351.55048,0.00058677732
1000000,702,1000702,1,351,351.55208,0.00058477699
1000000,702,1000702,2,407,407,0.00058712373
1000000,703,1000703,0,352,351.55048,0.00058677732
1000000,703,1000703,1,351,351.55208,0.00058477699
1000000,703,1000703,2,407,407,0.00058712373
1000000,704,1000704,0,352,351.55048,0.00058677732
1000000,704,1000704,1,351,351.55208,0.00058477699
1000000,704,1000704,2,407,407,0.00058712373
1000000,705,1000705,0,352,351.55048,0.00058677732
1000000,705,1000705,1,351,351.55208,0.00058477699
1000000,705,1000705,2,407,407,0.00058712373
1000000,706,1000706,0,352,351.55048,0.00058677732
1000000,706,1000706,1,351,351.55208,0.00058477699
1000000,706,1000706,2,407,407,0.00058712373
1000000,707,1000707,0,352,351.55048,0.00058677732
1000000,707,1000707,1,351,351.55208,0.00058477699
1000000,707,1000707,2,407,407,0.00058712373
1000000,708,1000708,0,352,351.55048,0.00058677732
1000000,708,1000708,1,351,351.55208,0.00058477699
1000000,708,1000708,2,407,407,0.00058712373
1000000,709,1000709,0,356,356.01822,0.00059211247
1000000,709,1000709,1,407,407,0.00063293376
1000000,709,1000709,2,408,408.52184,0.00067967134
1000000,710,1000710,0,356,356.01822,0.00059211247
1000000,710,1000710,1,407,407,0.00063293376
1000000,710,1000710,2,408,408.52184,0.00067967134
1000000,711,1000711,0,356,356.01822,0.00059211247
1000000,711,1000711,1,407,407,0.00063293376
1000000,711,1000711,2,408,408.52184,0.00067967134
1000000,712,1000712,0,356,356.01822,0.00059211247
1000000,712,1000712,1,407,407,0.00063293376
1000000,712,1000712,2,408,408.52184,0.00067967134
1000000,713,1000713,0,356,356.01822,0.00059211247
1000000,713,1000713,1,407,407,0.00063293376
1000000,713,1000713,2,408,408.52184,0.00067967134
1000000,714,1000714,0,356,356.01822,0.00059211247
1000000,714,1000714,1,407,407,0.00063293376
1000000,714,1000714,2,408,408.52184,0.00067967134
1000000,715,1000715,0,356,356.01822,0.00059211247
1000000,715,1000715,1,407,407,0.00063293376
1000000,715,1000715,2,408,408.52184,0.00067967134
1000000,716,1000716,0,356,356.01822,0.00059211247
1000000,716,1000716,1,407,407,0.00063293376
1000000,716,1000716,2,408,408.52184,0.00067967134
1000000,717,1000717,0,407,407,0.00063293376
1000000,717,1000717,1,408,408.52184,0.00067967134
1000000,717,1000717,2,409,408.52222,0.00068067023
1000000,718,1000718,0,407,407,0.00063293376
1000000,718,1000718,1,408,408.52184,0.00067967134
1000000,718,1000718,2,409,408.52222,0.00068067023
1000000,719,1000719,0,407,407,0.00063293376
1000000,719,1000719,1,408,408.52184,0.00067967134
1000000,719,1000719,2,409,408.52222,0.00068067023
1000000,720,1000720,0,407,407,0.00063293376
1000000,720,1000720,1,408,408.52184,0.00067967134
1000000,720,1000720,2,409,408.52222,0.00068067023
1000000,721,1000721,0,407,407,0.00072359984
1000000,721,1000721,1,408,408.52184,0.00077033742
1000000,721,1000721,2,409,408.52222,0.00077133631
1000000,722,1000722,0,407,407,0.00072359984
1000000,722,1000722,1,408,408.52184,0.00077033742
1000000,722,1000722,2,409,408.52222,0.00077133631
1000000,723,1000723,0,407,407,0.00072359984
1000000,723,1000723,1,408,408.52184,0.00077033742
1000000,723,1000723,2,409,408.52222,0.00077133631
1000000,724,1000724,0,407,407,0.00072359984
1000000,724,1000724,1,408,408.52184,0.00077033742
1000000,724,1000724,2,409,408.52222,0.00077133631
1000000,725,1000725,0,407,407,0.00072359984
1000000,725,1000725,1,408,408.52184,0.00077033742
1000000,725,1000725,2,409,408.52222,0.00077133631
1000000,726,1000726,0,407,407,0.00072359984
1000000,726,1000726,1,408,408.52184,0.00077033742
1000000,726,1000726,2,409,408.52222,0.00077133631
1000000,727,1000727,0,407,407,0.00072359984
1000000,727,1000727,1,408,408.52184,0.00077033742
1000000,727,1000727,2,409,408.52222,0.00077133631
1000000,728,1000728,0,407,407,0.00072359984
1000000,728,1000728,1,408,408.52184,0.00077033742
1000000,728,1000728,2,409,408.52222,0.00077133631
1000000,729,1000729,0,407,407,0.00072359984
1000000,729,1000729,1,408,408.52184,0.00077033742
1000000,729,1000729,2,409,408.52222,0.00077133631
1000000,730,1000730,0,407,407,0.00072359984
1000000,730,1000730,1,408,408.52184,0.00077033742
1000000,730,1000730,2,409,408.52222,0.00077133631
1000000,731,1000731,0,407,407,0.00072359984
1000000,731,1000731,1,408,408.52184,0.00077033742
1000000,731,1000731,2,409,408.52222,0.00077133631
1000000,732,1000732,0,407,407,0.00072359984
1000000,732,1000732,1,408,408.52184,0.00077033742
1000000,732,1000732,2,409,408.52222,0.00077133631
1000000,733,1000733,0,407,407,0.00072359984
1000000,733,1000733,1,408,408.52184,0.00077033742
1000000,733,1000733,2,409,408.52222,0.00077133631
1000000,734,1000734,0,407,407,0.00072359984
1000000,734,1000734,1,408,408.52184,0.00077033742
1000000,734,1000734,2,409,408.52222,0.00077133631
1000000,735,1000735,0,407,407,0.00072359984
1000000,735,1000735,1,408,408.52184,0.00077033742
1000000,735,1000735,2,409,408.52222,0.00077133631
1000000,736,1000736,0,407,407,0.00072359984
1000000,736,1000736,1,408,408.52184,0.00077033742
1000000,736,1000736,2,409,408.52222,0.00077133631
1000000,737,1000737,0,407,407,0.00072359984
1000000,737,1000737,1,408,408.52184,0.00077033742
1000000,737,1000737,2,409,408.52222,0.00077133631
1000000,738,1000738,0,407,407,0.00072359984
1000000,738,1000738,1,408,408.52184,0.00077033742
1000000,738,1000738,2,409,408.52222,0.00077133631
1000000,739,1000739,0,407,407,0.00072359984
1000000,739,1000739,1,408,408.52184,0.00077033742
1000000,739,1000739,2,409,408.52222,0.00077133631
1000000,740,1000740,0,407,407,0.00072359984
1000000,740,1000740,1,408,408.52184,0.00077033742
1000000,740,1000740,2,409,408.52222,0.00077133631
1000000,741,1000741,0,407,407,0.00072359984
1000000,741,1000741,1,408,408.52184,0.00077033742
1000000,741,1000741,2,409,408.52222,0.00077133631
1000000,742,1000742,0,407,407,0.00072359984
1000000,742,1000742,1,408,408.52184,0.00077033742
1000000,742,1000742,2,409,408.52222,0.00077133631
1000000,743,1000743,0,407,407,0.00072359984
1000000,743,1000743,1,408,408.52184,0.00077033742
1000000,743,1000743,2,409,408.52222,0.00077133631
1000000,744,1000744,0,407,407,0.00072359984
1000000,744,1000744,1,408,408.52184,0.00077033742
1000000,744,1000744,2,409,408.52222,0.00077133631
1000000,745,1000745,0,407,407,0.00072359984
1000000,745,1000745,1,408,408.52184,0.00077033742
1000000,745,1000745,2,409,408.52222,0.00077133631
1000000,746,1000746,0,407,407,0.00072359984
1000000,746,1000746,1,408,408.52184,0.00077033742
1000000,746,1000746,2,409,408.52222,0.00077133631
1000000,747,1000747,0,407,407,0.00072359984
1000000,747,1000747,1,408,408.52184,0.00077033742
1000000,747,1000747,2,409,408.52222,0.00077133631
1000000,748,1000748,0,407,407,0.00072359984
1000000,748,1000748,1,408,408.52184,0.00077033742
1000000,748,1000748,2,409,408.52222,0.00077133631
1000000,749,1000749,0,407,407.52179,0.00072359984
1000000,749,1000749,1,408,408,0.00072459386
1000000,749,1000749,2,409,408.52222,0.00072559275
1000000,750,1000750,0,407,407.52179,0.00072359984
1000000,750,1000750,1,408,408,0.00072459386
1000000,750,1000750,2,409,408.52222,0.00072559275
1000000,751,1000751,0,407,407.52179,0.00072359984
1000000,751,1000751,1,408,408,0.00072459386
1000000,751,1000751,2,409,408.52222,0.00072559275
1000000,752,1000752,0,407,407.52179,0.00072359984
1000000,752,1000752,1,408,408,0.00072459386
1000000,752,1000752,2,409,408.52222,0.00072559275
1000000,753,1000753,0,407,407.52179,0.00072359984
1000000,753,1000753,1,408,408,0.00072459386
1000000,753,1000753,2,409,408.52222,0.00072559275
1000000,754,1000754,0,407,407.52179,0.00072359984
1000000,754,1000754,1,408,408,0.00072459386
1000000,754,1000754,2,409,408.52222,0.00072559275
1000000,755,1000755,0,407,407.52179,0.00072359984
1000000,755,1000755,1,408,408,0.00072459386
1000000,755,1000755,2,409,408.52222,0.00072559275
1000000,756,1000756,0,407,407.52179,0.00067863379
1000000,756,1000756,1,408,408,0.00067962781
1000000,756,1000756,2,409,409,0.0006806267
1000000,757,1000757,0,407,407.52179,0.00067863379
1000000,757,1000757,1,408,408,0.00067962781
1000000,757,1000757,2,409,409,0.0006806267
1000000,758,1000758,0,407,407.52179,0.00067863379
1000000,758,1000758,1,408,408,0.00067962781
1000000,758,1000758,2,409,409,0.0006806267
1000000,759,1000759,0,407,407.52179,0.00067863379
1000000,759,1000759,1,408,408,0.00067962781
1000000,759,1000759,2,409,409,0.0006806267
1000000,760,1000760,0,407,407.52179,0.00067863379
1000000,760,1000760,1,408,408,0.00067962781
1000000,760,1000760,2,409,409,0.0006806267
1000000,761,1000761,0,407,407.52179,0.00067863379
1000000,761,1000761,1,408,408,0.00067962781
1000000,761,1000761,2,409,409,0.0006806267
1000000,762,1000762,0,407,407.52179,0.00067863379
1000000,762,1000762,1,408,408,0.00067962781
1000000,762,1000762,2,409,409,0.0006806267
1000000,763,1000763,0,407,407.52179,0.00067863379
1000000,763,1000763,1,408,408,0.00067962781
1000000,763,1000763,2,409,409,0.0006806267
1000000,764,1000764,0,407,407.52179,0.00067863379
1000000,764,1000764,1,408,408,0.00067962781
1000000,764,1000764,2,409,409,0.0006806267
1000000,765,1000765,0,407,407.52179,0.00067863379
1000000,765,1000765,1,408,408,0.00067962781
1000000,765,1000765,2,409,409,0.0006806267
1000000,766,1000766,0,407,407.52179,0.00067863379
1000000,766,1000766,1,408,408,0.00067962781
1000000,766,1000766,2,409,409,0.0006806267
1000000,767,1000767,0,407,407.52179,0.00067863379
1000000,767,1000767,1,408,408,0.00067962781
1000000,767,1000767,2,409,409,0.0006806267
1000000,768,1000768,0,407,407.52179,0.00067863379
1000000,768,1000768,1,408,408,0.00067962781
1000000,768,1000768,2,409,409,0.0006806267
1000000,769,1000769,0,407,407.52179,0.00067863379
1000000,769,1000769,1,408,408,0.00067962781
1000000,769,1000769,2,409,409,0.0006806267
1000000,770,1000770,0,407,407.52179,0.00067863379
1000000,770,1000770,1,408,408,0.00067962781
1000000,770,1000770,2,409,409,0.0006806267
1000000,771,1000771,0,407,407.52179,0.00067863379
1000000,771,1000771,1,408,408,0.00067962781
1000000,771,1000771,2,409,409,0.0006806267
1000000,772,1000772,0,407,407.52179,0.00067863379
1000000,772,1000772,1,408,408,0.00067962781
1000000,772,1000772,2,409,409,0.0006806267
1000000,773,1000773,0,407,407.52179,0.00067863379
1000000,773,1000773,1,408,408,0.00067962781
1000000,773,1000773,2,409,409,0.0006806267
1000000,774,1000774,0,407,407.52179,0.00067863379
1000000,774,1000774,1,408,408,0.00067962781
1000000,774,1000774,2,409,409,0.0006806267
1000000,775,1000775,0,407,407.52179,0.00067863379
1000000,775,1000775,1,408,408,0.00067962781
1000000,775,1000775,2,409,409,0.0006806267
1000000,776,1000776,0,407,407.52179,0.00067863379
1000000,776,1000776,1,408,408,0.00067962781
1000000,776,1000776,2,409,409,0.0006806267
1000000,777,1000777,0,407,407.52179,0.00067863379
1000000,777,1000777,1,408,408,0.00067962781
1000000,777,1000777,2,409,409,0.0006806267
1000000,778,1000778,0,407,407.52179,0.00067863379
1000000,778,1000778,1,408,408,0.00067962781
1000000,778,1000778,2,409,409,0.0006806267
1000000,779,1000779,0,407,407.52179,0.00067863379
1000000,779,1000779,1,408,408,0.00067962781
1000000,779,1000779,2,409,409,0.0006806267
1000000,780,1000780,0,407,407.52179,0.00067863379
1000000,780,1000780,1,408,408,0.00067962781
1000000,780,1000780,2,409,409,0.0006806267
1000000,781,1000781,0,407,407.52179,0.00067863379
1000000,781,1000781,1,408,408,0.00067962781
1000000,781,1000781,2,409,409,0.0006806267
1000000,782,1000782,0,407,407.52179,0.00067863379
1000000,782,1000782,1,408,408,0.00067962781
1000000,782,1000782,2,409,409,0.0006806267
1000000,783,1000783,0,407,407.52179,0.00067863379
1000000,783,1000783,1,408,408,0.00067962781
1000000,783,1000783,2,409,409,0.0006806267
1000000,784,1000784,0,407,407.52179,0.00067863379
1000000,784,1000784,1,408,408,0.00067962781
1000000,784,1000784,2,409,409,0.0006806267
1000000,785,1000785,0,407,407.52179,0.00067863379
1000000,785,1000785,1,408,408,0.00067962781
1000000,785,1000785,2,409,409,0.0006806267
1000000,786,1000786,0,407,407,0.00063300294
1000000,786,1000786,1,408,408,0.00063399696
1000000,786,1000786,2,409,409,0.00063499585
1000000,787,1000787,0,407,407,0.00063300294
1000000,787,1000787,1,408,408,0.00063399696
1000000,787,1000787,2,409,409,0.00063499585
1000000,788,1000788,0,407,407,0.00063300294
1000000,788,1000788,1,408,408,0.00063399696
1000000,788,1000788,2,409,409,0.00063499585
1000000,789,1000789,0,407,407,0.00063300294
1000000,789,1000789,1,408,408,0.00063399696
1000000,789,1000789,2,409,409,0.00063499585
1000000,790,1000790,0,407,407,0.00063300294
1000000,790,1000790,1,408,408,0.00063399696
1000000,790,1000790,2,409,409,0.00063499585
1000000,791,1000791,0,421,421.01535,0.00060758292
1000000,791,1000791,1,378,378.01718,0.00062934538
1000000,791,1000791,2,444,444,0.00064175467
1000000,792,1000792,0,421,421.01535,0.00060758292
1000000,792,1000792,1,378,378.01718,0.00062934538
1000000,792,1000792,2,444,444,0.00064175467
1000000,793,1000793,0,421,421.01535,0.00060758292
1000000,793,1000793,1,378,378.01718,0.00062934538
1000000,793,1000793,2,444,444,0.00064175467
1000000,794,1000794,0,421,421.01535,0.00060758292
1000000,794,1000794,1,378,378.01718,0.00062934538
1000000,794,1000794,2,444,444,0.00064175467
1000000,795,1000795,0,421,421.01535,0.00060758292
1000000,795,1000795,1,378,378.01718,0.00062934538
1000000,795,1000795,2,444,444,0.00064175467
1000000,796,1000796,0,421,421.01535,0.00060758292
