n_start,mean_dx,median_dx,std_dx,slope_kpeak,valid_frac,notes
1000000,0.6645233785827415,0.0,9.731008723282965,0.05079551884614007,1.0,
10000000,0.27598435731517307,0.0,15.300428057370445,-0.014413550879794325,1.0,
50000000,0.5332692270965262,0.0,19.74347902649128,0.033285770231695704,1.0,
