theta_deg,score_total
88.6772727309602,0.950000049546361
88.6972727309602,0.9333333820104599
88.7172727309602,0.9166667144745588
88.7372727309602,0.9333333820104599
88.7572727309602,1.0000000521540642
88.77727273096019,1.0333333872258663
88.7972727309602,1.0166667196899652
88.8172727309602,1.0000000521540642
88.8372727309602,0.966666717082262
88.8572727309602,0.966666717082262
88.8772727309602,0.966666717082262
88.8972727309602,1.0333333872258663
88.91727273096019,1.0166667196899652
88.9372727309602,1.0500000547617674
88.9572727309602,1.0500000547617674
88.9772727309602,1.0500000547617674
88.99727273096019,1.0666667222976685
89.0172727309602,1.0666667222976685
89.0372727309602,1.0666667222976685
89.0572727309602,1.1500000599771738
89.0772727309602,1.1666667275130749
89.0972727309602,1.216666728258133
89.1172727309602,1.2000000607222319
89.13727273096019,1.1166667230427265
89.1572727309602,1.1166667230427265
89.1772727309602,1.1000000555068254
89.1972727309602,1.1000000555068254
89.2172727309602,1.0833333879709244
89.2372727309602,1.1166667249053717
89.2572727309602,1.1166667249053717
89.27727273096019,1.1333333924412727
89.2972727309602,1.1166667249053717
89.3172727309602,1.1500000599771738
89.3372727309602,1.200000062584877
89.3572727309602,1.183333395048976
89.3772727309602,1.1500000581145287
89.3972727309602,1.1500000599771738
89.41727273096019,1.1666667275130749
89.4372727309602,1.200000062584877
89.4572727309602,1.1333333924412727
89.4772727309602,1.1166667249053717
89.49727273096019,1.1666667275130749
89.5172727309602,1.2000000607222319
89.5372727309602,1.1666667256504297
89.5572727309602,1.1333333905786276
89.5772727309602,1.1333333905786276
89.5972727309602,1.1166667230427265
89.6172727309602,1.1166667230427265
89.63727273096019,1.0666667204350233
89.6572727309602,1.0333333853632212
89.6772727309602,1.01666671782732
89.6972727309602,0.983333382755518
89.7172727309602,1.0500000528991222
89.7372727309602,1.0833333879709244
89.7572727309602,1.0666667222976685
89.77727273096019,1.0666667222976685
89.7972727309602,1.0666667222976685
89.8172727309602,1.0666667222976685
89.8372727309602,1.0666667222976685
89.8572727309602,1.0666667222976685
89.8772727309602,1.0666667222976685
