n_start,q0,dt,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,theta_star,theta_subdeg,angle_score_peak,angle_score_median,peakiness,sanity
200000000,6,5,0.8338983050847457,1.0,5.995934959349594,0.16662849295473572,0.9995962944076603,1.0,80.8,80.8271653541689,475.0000149011612,83.33333730697632,17.624998586856343,none
200000000,7,6,0.8571428571428571,1.0,7.0,0.1428769760567466,0.9994451508663476,1.0,81.6,81.56489666790483,342.5714440345764,63.23809593915939,15.196892899807017,none
200000000,8,6,0.7482993197278912,1.0,8.018181818181818,0.12503934176793377,0.9992675038909187,1.0,82.6,82.5602688983161,258.5833344757557,51.58333444595337,16.559998777113858,none
200000000,9,7,0.7781569965870307,1.0,8.99561403508772,0.1111166239822298,0.9990631102151968,1.0,83.4,83.34130199550826,200.48148173093796,40.77777832746506,18.50643705017148,none
200000000,10,8,0.797945205479452,1.0,10.025751072961373,0.09998949263136288,0.9988390982514159,1.0,84.0,83.95356164646462,160.00000655651093,34.00000110268593,17.99999926301426,none
200000000,11,9,0.8178694158075601,1.0,11.004201680672269,0.09090329143718656,0.9985707806367844,1.0,84.5,84.4647649133865,131.42424634099007,27.272728085517883,15.766055043484954,none
200000000,12,10,0.8344827586206897,1.0,11.983471074380166,0.08339924505400481,0.9983172333235314,1.0,85.5,85.56845929883792,109.72222648561001,22.916667256504297,15.624999494273347,none
200000000,13,10,0.7724137931034483,1.0,12.946428571428571,0.07691206300830483,0.9980070992699898,1.0,85.9,85.9457163432645,95.92308394610882,19.512821067124605,18.282210081339755,none
200000000,14,11,0.7923875432525952,1.0,13.882096069868995,0.07137672515887333,0.9976835513402963,1.0,85.6,85.5596890591264,79.7857181429863,16.880952898412943,15.271676070491969,none
200000000,15,12,0.8020833333333334,1.0,14.96103896103896,0.06662683008894668,0.9972936523061002,1.0,86.5,86.54383477098422,69.33333605527878,14.666667133569717,15.375000740879365,none
200000000,16,13,0.8118466898954704,1.0,16.01287553648069,0.06254111739133837,0.9969136532204641,1.0,86.7,86.76655988744385,61.666667714715004,12.8958336468786,15.711410384879198,none
200000000,17,14,0.8216783216783217,1.0,17.038297872340426,0.058915154129572725,0.996470619056146,1.0,86.9,86.97550173105198,53.607844434678555,11.470588507130742,15.027972575319314,none
200000000,18,14,0.7797202797202797,1.0,17.955156950672645,0.0555603574618549,0.996065802176358,1.0,86.5,86.4555591312798,48.000001452863216,10.148148223757744,15.603053880153766,none
200000000,19,15,0.7894736842105263,1.0,19.0,0.05274821543377545,0.9956116237541802,1.0,86.7,86.6354630421666,43.350876808166504,8.912280648946762,15.456693469260992,none
200000000,20,16,0.7922535211267606,1.0,20.195555555555554,0.049928359471093024,0.995031390213236,1.0,86.8,86.76855421692345,38.50000128149986,8.000000389292836,15.250000495289191,none
200000000,21,17,0.8162544169611308,1.0,20.826839826839826,0.04765711780941291,0.9946927109012447,1.0,87.6,87.64362901971306,34.746033161878586,7.2380956038832664,17.329999649950317,none
200000000,22,18,0.8191489361702128,1.0,21.974025974025974,0.04545640615712595,0.9939581819896304,1.0,87.1,87.04153204643627,32.393940068781376,6.606060802936554,17.191918986742824,none
200000000,23,18,0.7801418439716312,1.0,23.07272727272727,0.0433868857571651,0.9932102495307898,1.0,87.8,87.86510127200147,29.130436148494482,5.869565326720476,20.062500692782976,none
200000000,24,19,0.8042704626334519,1.0,23.623893805309734,0.04157914093395944,0.9929430322741251,1.0,87.9,87.9664875956446,27.37500001490116,5.38888892903924,21.106666464908123,none
200000000,25,20,0.7892857142857143,1.0,25.339366515837106,0.03989455038493133,0.9919890575955845,1.0,87.4,87.34551886698326,24.6399986743927,5.1199997663497925,20.333333102605188,none
200000000,26,21,0.8028673835125448,1.0,26.15625,0.03853507057489079,0.9913197340418891,1.0,88.1,88.16016142126804,23.06410340964794,4.730769292451441,22.343751245442697,none
200000000,27,22,0.8201438848920863,1.0,26.82456140350877,0.037105054508723215,0.9908613785220539,1.0,87.6,87.52491305637066,21.012346245348454,4.2469136118888855,23.413793643031365,none
200000000,28,22,0.7913669064748201,1.0,27.8,0.03561515524655708,0.9899615895359388,1.0,88.3,88.33361555449784,19.46428633853793,4.000000094994903,24.509435499570948,none
200000000,29,23,0.7833935018050542,1.0,29.359447004608295,0.03442701811552788,0.9891047797032724,1.0,88.3,88.37949775309218,18.172413427382708,3.7011494114995003,25.17999943762639,none
200000000,30,24,0.8043478260869565,1.0,29.83783783783784,0.03350037814283722,0.9887102106343393,1.0,87.8,87.73227544926266,17.22222315147519,3.444444527849555,24.800000877369328,none
200000000,31,25,0.8036363636363636,1.0,31.108597285067876,0.03242433859211314,0.9874692777798982,1.0,88.5,88.53162119907553,15.752687565982342,3.3333333302289248,24.062498807561102,none
200000000,32,26,0.8029197080291971,1.0,32.38181818181818,0.03133946343375032,0.9861284193078437,1.0,88.5,88.56715434047683,15.489583272486925,3.1875000605359674,24.10203818583719,none
200000000,33,26,0.7737226277372263,1.0,33.60377358490566,0.03020979020124914,0.9850395930970421,1.0,88.6,88.63892773720112,14.000000651925802,3.0303030274808407,19.7454557068485,none
200000000,34,27,0.7948717948717948,1.0,33.96774193548387,0.029506131481284805,0.9848677331705081,1.0,88.0,87.94730045541034,13.362745318561792,2.9117648089304566,19.74073835144957,none
200000000,35,28,0.7941176470588235,1.0,35.25925925925926,0.028729573021176628,0.9835834662921489,1.0,88.1,88.01227364382349,12.352381171658635,2.580952479504049,25.024389533455032,none
200000000,36,29,0.8118081180811808,1.0,35.722727272727276,0.0277801895839167,0.9834114331580205,1.0,88.7,88.77069460308032,11.57407433912158,2.4814814999699593,24.550000416512617,none
200000000,37,30,0.8185185185185185,1.0,36.65158371040724,0.02712763930584448,0.9821729974321708,1.0,88.8,88.82970886546848,11.099099516868591,2.3063063621520996,22.18181850177515,none
200000000,38,30,0.7925925925925926,1.0,37.850467289719624,0.02642773641006474,0.9808980522842392,1.0,88.2,88.1345696072104,10.877192884683609,2.1842105127871037,18.351852653154392,none
200000000,39,31,0.8066914498141264,1.0,38.42857142857142,0.0255130789528693,0.9793898775587995,1.0,88.2,88.15797647775236,10.222222596406937,2.059829161502421,18.365384280695906,none
200000000,40,32,0.7910447761194029,1.0,40.45283018867925,0.025160422348415902,0.9778586725891284,1.0,88.2,88.17838896439088,9.450000431388617,2.0000001043081284,19.866666449776126,none
