p,score_mean_oos,n_oos_scores,dies_by_horizon
215851,0.883964253962251,1,1
216133,0.883964253962251,1,0
216481,0.883964253962251,1,0
216577,0.883964253962251,1,0
217241,0.883964253962251,1,0
217387,0.883964253962251,1,0
217499,0.883964253962251,1,0
219757,0.883964253962251,1,0
219761,0.883964253962251,1,0
167471,0.8839642539622509,1,0
167863,0.8839642539622509,1,0
166741,0.8839642539622508,1,0
117701,0.8684864742559156,3,1
211241,0.8618033986048663,2,1
141353,0.8529830211286271,2,1
160313,0.8529830211286271,2,0
160739,0.8529830211286271,2,0
165541,0.8529830211286271,2,0
166219,0.8529830211286271,2,1
167611,0.8529830211286271,2,0
171491,0.8529830211286271,2,0
174901,0.8529830211286271,2,0
193183,0.8529830211286271,2,0
193507,0.8529830211286271,2,0
194323,0.8529830211286271,2,0
197083,0.8529830211286271,2,0
199261,0.8529830211286271,2,0
203549,0.8529830211286271,2,0
204173,0.8529830211286271,2,0
206021,0.8529830211286271,2,1
209789,0.8529830211286271,2,0
212419,0.8529830211286271,2,0
213131,0.8529830211286271,2,0
213307,0.8529830211286271,2,0
215353,0.8529830211286271,2,1
217201,0.8529830211286271,2,0
218357,0.8529830211286271,2,0
219433,0.8529830211286271,2,0
161563,0.852983021128627,2,0
165901,0.8529830211286269,2,1
148381,0.8529830211286268,2,0
168629,0.8529830211286268,2,0
174061,0.8529830211286268,2,1
174533,0.8529830211286268,2,0
177539,0.8529830211286268,2,0
181873,0.8529830211286268,2,1
182851,0.8529830211286268,2,0
187433,0.8529830211286268,2,0
190027,0.8529830211286268,2,0
191561,0.8529830211286268,2,0
192887,0.8529830211286268,2,0
194653,0.8529830211286268,2,1
201139,0.8529830211286268,2,0
202519,0.8529830211286268,2,1
204137,0.8529830211286268,2,0
205477,0.8529830211286268,2,0
212161,0.8529830211286268,2,0
215051,0.8529830211286268,2,0
218003,0.8529830211286268,2,0
166781,0.8529830211286267,2,0
136261,0.8426559435174189,3,0
185057,0.8426559435174189,3,0
202061,0.8426559435174189,3,0
202289,0.8426559435174189,3,0
203669,0.8426559435174189,3,0
217033,0.8426559435174189,3,0
133697,0.8337109442174975,2,1
166541,0.8337109442174975,2,0
168109,0.8337109442174975,2,1
178921,0.8337109442174975,2,0
179269,0.8337109442174975,2,1
183499,0.8337109442174975,2,0
187303,0.8337109442174975,2,0
196901,0.8337109442174975,2,0
219547,0.8337109442174975,2,0
219931,0.8337109442174975,2,0
166319,0.8337109442174973,2,1
189169,0.8337109442174973,2,0
140741,0.8337109442174971,2,1
143593,0.8337109442174971,2,1
154373,0.8337109442174971,2,0
154733,0.8337109442174971,2,0
162007,0.8337109442174971,2,0
164771,0.8337109442174971,2,0
171169,0.8337109442174971,2,0
172829,0.8337109442174971,2,0
173659,0.8337109442174971,2,0
174149,0.8337109442174971,2,1
176123,0.8337109442174971,2,0
176629,0.8337109442174971,2,0
178447,0.8337109442174971,2,0
180317,0.8337109442174971,2,0
182159,0.8337109442174971,2,0
182341,0.8337109442174971,2,0
185327,0.8337109442174971,2,0
186451,0.8337109442174971,2,1
187699,0.8337109442174971,2,0
189127,0.8337109442174971,2,0
189347,0.8337109442174971,2,0
189743,0.8337109442174971,2,0
190901,0.8337109442174971,2,0
191507,0.8337109442174971,2,0
192737,0.8337109442174971,2,0
192931,0.8337109442174971,2,0
195539,0.8337109442174971,2,0
195593,0.8337109442174971,2,0
197347,0.8337109442174971,2,0
197711,0.8337109442174971,2,0
197837,0.8337109442174971,2,0
198193,0.8337109442174971,2,0
198859,0.8337109442174971,2,0
199313,0.8337109442174971,2,0
201947,0.8337109442174971,2,0
201953,0.8337109442174971,2,0
203339,0.8337109442174971,2,0
203641,0.8337109442174971,2,1
204163,0.8337109442174971,2,0
206197,0.8337109442174971,2,0
207947,0.8337109442174971,2,1
208309,0.8337109442174971,2,1
209977,0.8337109442174971,2,0
214657,0.8337109442174971,2,0
215573,0.8337109442174971,2,0
216107,0.8337109442174971,2,1
216373,0.8337109442174971,2,0
217397,0.8337109442174971,2,0
217909,0.8337109442174971,2,0
218461,0.8337109442174971,2,0
219727,0.8337109442174971,2,0
115901,0.833710944217497,2,1
128321,0.833710944217497,2,0
166613,0.833710944217497,2,0
176753,0.833710944217497,2,1
182641,0.833710944217497,2,0
183343,0.833710944217497,2,0
190097,0.833710944217497,2,0
198689,0.833710944217497,2,0
198701,0.833710944217497,2,0
200807,0.833710944217497,2,0
217739,0.833710944217497,2,1
171671,0.8298078922433327,3,0
179657,0.8298078922433327,3,0
162629,0.8298078922433326,3,1
167113,0.8298078922433326,3,0
171827,0.8298078922433326,3,0
178933,0.8298078922433326,3,0
199399,0.8298078922433326,3,0
210869,0.8298078922433326,3,0
217169,0.8298078922433326,3,0
117833,0.8298078922433324,3,1
128021,0.8298078922433324,3,0
158597,0.8298078922433324,3,0
160841,0.8298078922433324,3,0
167249,0.8298078922433324,3,0
171881,0.8298078922433324,3,0
174583,0.8298078922433324,3,0
178873,0.8298078922433324,3,0
181537,0.8298078922433324,3,0
185797,0.8298078922433324,3,0
195497,0.8298078922433324,3,0
198503,0.8298078922433324,3,0
199039,0.8298078922433324,3,0
205553,0.8298078922433324,3,1
211217,0.8298078922433324,3,0
211949,0.8298078922433324,3,0
165533,0.8298078922433323,3,0
166783,0.8298078922433323,3,0
172079,0.8298078922433323,3,0
176413,0.8298078922433323,3,0
177409,0.8298078922433323,3,0
177763,0.8298078922433323,3,0
180629,0.8298078922433323,3,0
199357,0.8298078922433323,3,0
201997,0.8298078922433323,3,0
204133,0.8298078922433323,3,0
213193,0.8298078922433323,3,0
214639,0.8298078922433323,3,0
200171,0.8298078922433322,3,1
208961,0.8278563662562501,4,1
194569,0.8278563662562499,4,1
103217,0.8220017882950031,1,1
105019,0.8220017882950031,1,0
111341,0.8220017882950031,1,0
112877,0.8220017882950031,1,0
114419,0.8220017882950031,1,0
123449,0.8220017882950031,1,1
124363,0.8220017882950031,1,0
125107,0.8220017882950031,1,0
126041,0.8220017882950031,1,0
134857,0.8220017882950031,1,0
135841,0.8220017882950031,1,0
138547,0.8220017882950031,1,0
142151,0.8220017882950031,1,0
143413,0.8220017882950031,1,0
144629,0.8220017882950031,1,0
145139,0.8220017882950031,1,0
148573,0.8220017882950031,1,0
148633,0.8220017882950031,1,0
149059,0.8220017882950031,1,0
149521,0.8220017882950031,1,0
151507,0.8220017882950031,1,0
151579,0.8220017882950031,1,0
158761,0.8220017882950031,1,0
161831,0.8220017882950031,1,0
162457,0.8220017882950031,1,0
163109,0.8220017882950031,1,0
163411,0.8220017882950031,1,0
165133,0.8220017882950031,1,0
165601,0.8220017882950031,1,1
166189,0.8220017882950031,1,0
166843,0.8220017882950031,1,0
167039,0.8220017882950031,1,0
167887,0.8220017882950031,1,0
168541,0.8220017882950031,1,0
168737,0.8220017882950031,1,0
169409,0.8220017882950031,1,1
170801,0.8220017882950031,1,1
170813,0.8220017882950031,1,0
170887,0.8220017882950031,1,0
171917,0.8220017882950031,1,0
172663,0.8220017882950031,1,0
172673,0.8220017882950031,1,0
172969,0.8220017882950031,1,0
174989,0.8220017882950031,1,0
175631,0.8220017882950031,1,1
176021,0.8220017882950031,1,0
176327,0.8220017882950031,1,0
177487,0.8220017882950031,1,0
178397,0.8220017882950031,1,1
178753,0.8220017882950031,1,0
185153,0.8220017882950031,1,1
185533,0.8220017882950031,1,0
187469,0.8220017882950031,1,0
188299,0.8220017882950031,1,0
189257,0.8220017882950031,1,0
189989,0.8220017882950031,1,1
191297,0.8220017882950031,1,0
193549,0.8220017882950031,1,0
193763,0.8220017882950031,1,0
194647,0.8220017882950031,1,1
195089,0.8220017882950031,1,1
195121,0.8220017882950031,1,0
197273,0.8220017882950031,1,0
197803,0.8220017882950031,1,0
198031,0.8220017882950031,1,1
198469,0.8220017882950031,1,0
198761,0.8220017882950031,1,0
199669,0.8220017882950031,1,0
200483,0.8220017882950031,1,0
200699,0.8220017882950031,1,0
201907,0.8220017882950031,1,0
202577,0.8220017882950031,1,0
203213,0.8220017882950031,1,0
203807,0.8220017882950031,1,0
203999,0.8220017882950031,1,0
204481,0.8220017882950031,1,0
205187,0.8220017882950031,1,0
205949,0.8220017882950031,1,0
207079,0.8220017882950031,1,1
207139,0.8220017882950031,1,0
207239,0.8220017882950031,1,0
207401,0.8220017882950031,1,0
209717,0.8220017882950031,1,0
210139,0.8220017882950031,1,0
210709,0.8220017882950031,1,0
210967,0.8220017882950031,1,0
211927,0.8220017882950031,1,0
211969,0.8220017882950031,1,0
212131,0.8220017882950031,1,0
212353,0.8220017882950031,1,0
212383,0.8220017882950031,1,1
214243,0.8220017882950031,1,0
214787,0.8220017882950031,1,0
215359,0.8220017882950031,1,0
216317,0.8220017882950031,1,0
216379,0.8220017882950031,1,0
217411,0.8220017882950031,1,0
218249,0.8220017882950031,1,0
218531,0.8220017882950031,1,0
218987,0.8220017882950031,1,0
219847,0.8220017882950031,1,1
219953,0.8220017882950031,1,0
119653,0.8220017882950028,2,0
159199,0.8220017882950028,2,1
159227,0.8220017882950028,2,0
160709,0.8220017882950028,2,0
160879,0.8220017882950028,2,0
161323,0.8220017882950028,2,0
164147,0.8220017882950028,2,0
167197,0.8220017882950028,2,1
167917,0.8220017882950028,2,0
170509,0.8220017882950028,2,0
170557,0.8220017882950028,2,0
171401,0.8220017882950028,2,0
174281,0.8220017882950028,2,0
174821,0.8220017882950028,2,0
176651,0.8220017882950028,2,0
179173,0.8220017882950028,2,1
179497,0.8220017882950028,2,0
186653,0.8220017882950028,2,0
188609,0.8220017882950028,2,1
191537,0.8220017882950028,2,0
194027,0.8220017882950028,2,0
195029,0.8220017882950028,2,0
208577,0.8220017882950028,2,0
209089,0.8220017882950028,2,1
213349,0.8220017882950028,2,0
213901,0.8220017882950028,2,0
214007,0.8220017882950028,2,0
158371,0.8220017882950027,1,0
121001,0.8220017882950026,1,0
123661,0.8220017882950026,1,0
130057,0.8220017882950026,1,0
138821,0.8220017882950026,1,0
145441,0.8220017882950026,1,0
149341,0.8220017882950026,1,0
150797,0.8220017882950026,1,0
151381,0.8220017882950026,1,0
