p,score_mean_oos,n_oos_scores,dies_by_horizon
381659,0.8220017882950026,2,0
381673,0.8220017882950026,2,1
381841,0.8220017882950026,1,0
381853,0.8220017882950026,1,0
382087,0.8220017882950026,1,1
382373,0.8220017882950026,1,0
382511,0.8220017882950026,2,1
382589,0.8220017882950026,1,0
382621,0.8220017882950026,1,0
382649,0.8220017882950026,1,0
382693,0.8220017882950026,1,0
382769,0.8220017882950026,1,0
382999,0.8220017882950026,1,0
383261,0.8220017882950026,2,0
383303,0.8220017882950026,1,0
383393,0.8220017882950026,1,0
383533,0.8220017882950026,1,1
383693,0.8220017882950026,1,0
383791,0.8220017882950026,1,1
383837,0.8220017882950026,1,0
383869,0.8220017882950026,1,0
383909,0.8220017882950026,1,1
384157,0.8220017882950026,1,1
384187,0.8220017882950026,2,0
384437,0.8220017882950026,1,0
384479,0.8220017882950026,1,0
384487,0.8220017882950026,1,0
384509,0.8220017882950026,1,0
384821,0.8220017882950026,2,1
384851,0.8220017882950026,1,0
384941,0.8220017882950026,2,0
385001,0.8220017882950026,1,0
385141,0.8220017882950026,1,0
385153,0.8220017882950026,1,0
385193,0.8220017882950026,1,1
385351,0.8220017882950026,1,0
385493,0.8220017882950026,1,0
385573,0.8220017882950026,2,0
385579,0.8220017882950026,2,0
385589,0.8220017882950026,1,0
386047,0.8220017882950026,1,0
386153,0.8220017882950026,1,1
386303,0.8220017882950026,1,1
386363,0.8220017882950026,1,0
386609,0.8220017882950026,1,1
386621,0.8220017882950026,1,0
386719,0.8220017882950026,2,0
386987,0.8220017882950026,1,0
387089,0.8220017882950026,1,0
387109,0.8220017882950026,1,0
387161,0.8220017882950026,1,1
387197,0.8220017882950026,1,0
387199,0.8220017882950026,1,0
387281,0.8220017882950026,1,0
387587,0.8220017882950026,2,0
388051,0.8220017882950026,1,0
388231,0.8220017882950026,1,0
388277,0.8220017882950026,1,0
388403,0.8220017882950026,1,1
388477,0.8220017882950026,1,0
388651,0.8220017882950026,1,0
388793,0.8220017882950026,1,0
388901,0.8220017882950026,1,1
388903,0.8220017882950026,1,0
389057,0.8220017882950026,1,0
389089,0.8220017882950026,1,0
389369,0.8220017882950026,1,0
389591,0.8220017882950026,1,0
389687,0.8220017882950026,1,0
389867,0.8220017882950026,1,0
389897,0.8220017882950026,1,0
390083,0.8220017882950026,1,0
390223,0.8220017882950026,2,0
390263,0.8220017882950026,1,0
390307,0.8220017882950026,1,1
390353,0.8220017882950026,2,0
390407,0.8220017882950026,1,0
390419,0.8220017882950026,1,0
390499,0.8220017882950026,1,0
390671,0.8220017882950026,1,1
390727,0.8220017882950026,2,0
390751,0.8220017882950026,2,0
390791,0.8220017882950026,1,0
390991,0.8220017882950026,1,0
391247,0.8220017882950026,1,0
391249,0.8220017882950026,1,0
391301,0.8220017882950026,1,1
391487,0.8220017882950026,2,0
391801,0.8220017882950026,1,0
392143,0.8220017882950026,1,0
392209,0.8220017882950026,1,0
392279,0.8220017882950026,2,0
392297,0.8220017882950026,1,0
392321,0.8220017882950026,2,0
392347,0.8220017882950026,1,0
392489,0.8220017882950026,1,0
392669,0.8220017882950026,1,0
392851,0.8220017882950026,1,0
392969,0.8220017882950026,2,0
393079,0.8220017882950026,1,0
393157,0.8220017882950026,1,0
393331,0.8220017882950026,1,1
393383,0.8220017882950026,1,0
393401,0.8220017882950026,2,0
393541,0.8220017882950026,1,0
393667,0.8220017882950026,2,0
393797,0.8220017882950026,1,0
393863,0.8220017882950026,1,0
393931,0.8220017882950026,2,0
394249,0.8220017882950026,1,1
394579,0.8220017882950026,1,0
394643,0.8220017882950026,1,1
394673,0.8220017882950026,1,1
394733,0.8220017882950026,1,0
394969,0.8220017882950026,1,0
395093,0.8220017882950026,1,0
395113,0.8220017882950026,2,1
395201,0.8220017882950026,1,0
395377,0.8220017882950026,1,0
395453,0.8220017882950026,2,0
395513,0.8220017882950026,1,0
395767,0.8220017882950026,1,0
395887,0.8220017882950026,1,0
396157,0.8220017882950026,1,0
396413,0.8220017882950026,1,0
396881,0.8220017882950026,1,0
396931,0.8220017882950026,2,1
396947,0.8220017882950026,2,0
397027,0.8220017882950026,2,1
397433,0.8220017882950026,1,1
397517,0.8220017882950026,2,0
397543,0.8220017882950026,1,0
397757,0.8220017882950026,2,0
398143,0.8220017882950026,1,0
398491,0.8220017882950026,1,0
398549,0.8220017882950026,1,0
398627,0.8220017882950026,1,0
398711,0.8220017882950026,1,0
398759,0.8220017882950026,1,1
398771,0.8220017882950026,2,0
398903,0.8220017882950026,1,0
398917,0.8220017882950026,2,0
398933,0.8220017882950026,1,0
399043,0.8220017882950026,1,0
399059,0.8220017882950026,2,0
399151,0.8220017882950026,2,1
399197,0.8220017882950026,1,0
399277,0.8220017882950026,2,0
399439,0.8220017882950026,2,0
399481,0.8220017882950026,2,1
399493,0.8220017882950026,1,0
399499,0.8220017882950026,1,0
399617,0.8220017882950026,2,0
399727,0.8220017882950026,2,0
399911,0.8220017882950026,1,0
399989,0.8220017882950026,1,0
400009,0.8220017882950026,1,0
400051,0.8220017882950026,1,1
400069,0.8220017882950026,2,0
400087,0.8220017882950026,1,0
400187,0.8220017882950026,2,0
400339,0.8220017882950026,1,0
400409,0.8220017882950026,1,1
400651,0.8220017882950026,2,0
400681,0.8220017882950026,1,0
400759,0.8220017882950026,1,0
400823,0.8220017882950026,1,1
401029,0.8220017882950026,1,0
401053,0.8220017882950026,1,0
401077,0.8220017882950026,1,0
401243,0.8220017882950026,1,0
401321,0.8220017882950026,2,1
401371,0.8220017882950026,2,0
401473,0.8220017882950026,1,0
401477,0.8220017882950026,2,1
401939,0.8220017882950026,1,0
401987,0.8220017882950026,1,0
402253,0.8220017882950026,2,1
402331,0.8220017882950026,1,0
402503,0.8220017882950026,1,0
402613,0.8220017882950026,2,0
402697,0.8220017882950026,2,0
402823,0.8220017882950026,2,1
402923,0.8220017882950026,1,1
403133,0.8220017882950026,1,1
403163,0.8220017882950026,1,0
403267,0.8220017882950026,1,0
403369,0.8220017882950026,1,1
403511,0.8220017882950026,1,1
403547,0.8220017882950026,2,0
403783,0.8220017882950026,1,0
403889,0.8220017882950026,1,0
403901,0.8220017882950026,1,0
403993,0.8220017882950026,2,0
404009,0.8220017882950026,2,1
404081,0.8220017882950026,1,0
404113,0.8220017882950026,1,0
404119,0.8220017882950026,1,1
404189,0.8220017882950026,2,1
404533,0.8220017882950026,1,0
404671,0.8220017882950026,2,0
404783,0.8220017882950026,1,0
404849,0.8220017882950026,1,1
404941,0.8220017882950026,1,0
405029,0.8220017882950026,1,1
405037,0.8220017882950026,1,0
405091,0.8220017882950026,1,0
405143,0.8220017882950026,1,0
405343,0.8220017882950026,1,0
405347,0.8220017882950026,1,1
405373,0.8220017882950026,1,1
405497,0.8220017882950026,2,0
405521,0.8220017882950026,1,1
405577,0.8220017882950026,2,0
405607,0.8220017882950026,2,0
405641,0.8220017882950026,1,0
405689,0.8220017882950026,1,0
405719,0.8220017882950026,1,0
406037,0.8220017882950026,1,0
406171,0.8220017882950026,1,0
406247,0.8220017882950026,1,1
406447,0.8220017882950026,2,0
406631,0.8220017882950026,1,0
406699,0.8220017882950026,1,1
406717,0.8220017882950026,2,0
