p,score_mean_oos,n_oos_scores,dies_by_horizon
125387,0.8529830211286267,2,1
125683,0.8529830211286267,2,0
128021,0.8529830211286267,2,0
129641,0.8529830211286267,2,0
130241,0.8529830211286267,2,1
131893,0.8529830211286267,2,0
132313,0.8529830211286267,2,1
134639,0.8529830211286267,2,0
135467,0.8529830211286267,2,0
135599,0.8529830211286267,2,1
136343,0.8529830211286267,2,1
136453,0.8529830211286267,2,1
137777,0.8529830211286267,2,0
140191,0.8529830211286267,2,0
140761,0.8529830211286267,2,0
141971,0.8529830211286267,2,0
143239,0.8529830211286267,2,0
144341,0.8529830211286267,2,0
146669,0.8529830211286267,2,0
147449,0.8529830211286267,2,0
148021,0.8529830211286267,2,0
150067,0.8529830211286267,2,0
152981,0.8529830211286267,2,0
153733,0.8529830211286267,2,0
154733,0.8529830211286267,2,0
155153,0.8529830211286267,2,1
155521,0.8529830211286267,2,0
157363,0.8529830211286267,2,1
159437,0.8529830211286267,2,1
162209,0.8529830211286267,2,0
169607,0.8529830211286267,2,0
170207,0.8529830211286267,2,0
170827,0.8529830211286267,2,0
170927,0.8529830211286267,2,0
171383,0.8529830211286267,2,0
171803,0.8529830211286267,2,0
173141,0.8529830211286267,2,0
173177,0.8529830211286267,2,1
177101,0.8529830211286267,2,0
181201,0.8529830211286267,2,0
181213,0.8529830211286267,2,0
181397,0.8529830211286267,2,0
182467,0.8529830211286267,2,0
186007,0.8529830211286267,2,1
186049,0.8529830211286267,2,0
186451,0.8529830211286267,2,1
186709,0.8529830211286267,2,0
189479,0.8529830211286267,2,0
189823,0.8529830211286267,2,0
190261,0.8529830211286267,2,0
192053,0.8529830211286267,2,0
192343,0.8529830211286267,2,0
192781,0.8529830211286267,2,0
194507,0.8529830211286267,2,0
195791,0.8529830211286267,2,0
197369,0.8529830211286267,2,0
197381,0.8529830211286267,2,0
198013,0.8529830211286267,2,0
207589,0.8529830211286267,2,0
208001,0.8529830211286267,2,0
209579,0.8529830211286267,2,1
212369,0.8529830211286267,2,0
212447,0.8529830211286267,2,0
213253,0.8529830211286267,2,0
213383,0.8529830211286267,2,0
215483,0.8529830211286267,2,0
217163,0.8529830211286267,2,0
217223,0.8529830211286267,2,0
218149,0.8529830211286267,2,0
219799,0.8529830211286267,2,0
133087,0.8529830211286266,2,0
101921,0.8426559435174186,3,0
102191,0.8426559435174186,3,1
102409,0.8426559435174186,3,1
113171,0.8426559435174186,3,1
130363,0.8426559435174186,3,0
136033,0.8426559435174186,3,0
139333,0.8426559435174186,3,0
139861,0.8426559435174186,3,1
145969,0.8426559435174186,3,0
151477,0.8426559435174186,3,0
151733,0.8426559435174186,3,0
153641,0.8426559435174186,3,1
156899,0.8426559435174186,3,1
158393,0.8426559435174186,3,0
175361,0.8426559435174186,3,0
189757,0.8426559435174186,3,1
197341,0.8426559435174186,3,0
198817,0.8426559435174186,3,0
209497,0.8426559435174186,3,0
211639,0.8426559435174186,3,0
136753,0.8374924047118146,4,0
170197,0.8337109442174977,2,0
175453,0.8337109442174977,2,0
201953,0.8337109442174977,2,0
201961,0.8337109442174977,2,0
178361,0.8337109442174976,2,0
206909,0.8337109442174976,2,0
218083,0.8337109442174976,2,0
218941,0.8337109442174976,2,0
102329,0.8337109442174975,2,0
103399,0.8337109442174975,2,0
103451,0.8337109442174975,2,0
104347,0.8337109442174975,2,0
105323,0.8337109442174975,2,0
115769,0.8337109442174975,2,0
117127,0.8337109442174975,2,0
117881,0.8337109442174975,2,0
121357,0.8337109442174975,2,0
123203,0.8337109442174975,2,0
129277,0.8337109442174975,2,0
130531,0.8337109442174975,2,0
130769,0.8337109442174975,2,0
138517,0.8337109442174975,2,0
138893,0.8337109442174975,2,1
140069,0.8337109442174975,2,0
141511,0.8337109442174975,2,1
147263,0.8337109442174975,2,0
149033,0.8337109442174975,2,0
149503,0.8337109442174975,2,0
151813,0.8337109442174975,2,0
152623,0.8337109442174975,2,0
152783,0.8337109442174975,2,0
155203,0.8337109442174975,2,0
155251,0.8337109442174975,2,0
156353,0.8337109442174975,2,0
157823,0.8337109442174975,2,0
158759,0.8337109442174975,2,1
159193,0.8337109442174975,2,0
161881,0.8337109442174975,2,0
162523,0.8337109442174975,2,1
164911,0.8337109442174975,2,0
167309,0.8337109442174975,2,0
168863,0.8337109442174975,2,0
171329,0.8337109442174975,2,1
174893,0.8337109442174975,2,0
175277,0.8337109442174975,2,0
