t,n_top,dt,dy,dx,dy_residual,dx_residual,confidence,q_eff
310,1000310,5,5.0001439,4.1064187e-05,10.000144,4.1064187e-05,0.95039297,121760.6
311,1000311,5,4.9998958,-8.7921519e-05,9.9998958,-8.7921519e-05,0.94697395,
312,1000312,5,4.9998602,0.00022308415,9.9998602,0.00022308415,0.94719969,22413.067
313,1000313,5,5.0000294,-5.3433216e-05,10.000029,-5.3433216e-05,0.95888357,
314,1000314,5,4.9999285,9.3161773e-05,9.9999285,9.3161773e-05,0.96133556,53670.082
315,1000315,5,4.9997434,-2.9325653e-05,9.9997434,-2.9325653e-05,0.96505083,
316,1000316,5,4.9998074,-0.0004422774,9.9998074,-0.0004422774,0.9539602,
317,1000317,5,4.9997165,-0.00010914318,9.9997165,-0.00010914318,0.95511035,
318,1000318,5,4.9997056,-0.00058950981,9.9997056,-0.00058950981,0.95855974,
319,1000319,5,4.9996056,0.00016200428,9.9996056,0.00016200428,0.95974957,30863.382
320,1000320,5,4.9999741,0.00010854231,9.9999741,0.00010854231,0.95436022,46064.986
321,1000321,5,4.9998396,-0.00035057466,9.9998396,-0.00035057466,0.97044122,
322,1000322,5,4.9997517,-0.00032472774,9.9997517,-0.00032472774,0.96837904,
323,1000323,5,4.9998903,-1.5508557e-05,9.9998903,-1.5508557e-05,0.96508986,
324,1000324,5,4.9996435,0.00029083086,9.9996435,0.00029083086,0.96364497,17192.124
325,1000325,5,4.9997597,0.00020219116,9.9997597,0.00020219116,0.97210575,24729.073
326,1000326,5,5.0001664,0.00017234491,10.000166,0.00017234491,0.97354186,29011.591
327,1000327,5,5.0001503,0.00015321813,10.00015,0.00015321813,0.97470946,32633.214
328,1000328,5,5.0002072,-0.00039667704,10.000207,-0.00039667704,0.96435622,
329,1000329,5,5.0000263,0.00061354512,10.000026,0.00061354512,0.95862836,8149.3599
330,1000330,5,4.999926,0.00011928026,9.999926,0.00011928026,0.95876236,41918.085
331,1000331,5,5.0000011,0.00027763936,10.000001,0.00027763936,0.95694868,18008.974
332,1000332,5,5.0002261,7.4158596e-05,10.000226,7.4158596e-05,0.95431963,67423.068
333,1000333,5,4.999509,0.00020578751,9.999509,0.00020578751,0.96392909,24296.907
334,1000334,5,5.000004,-0.00021358722,10.000004,-0.00021358722,0.96636883,
335,1000335,5,4.9993364,-0.00016346323,9.9993364,-0.00016346323,0.96384987,
336,1000336,5,4.999602,-0.00016546871,9.999602,-0.00016546871,0.96140983,
337,1000337,5,4.9998757,-0.00018202923,9.9998757,-0.00018202923,0.97153605,
338,1000338,5,4.9999802,0.00017107761,9.9999802,0.00017107761,0.96497838,29226.501
339,1000339,5,5.0000734,-0.00013854481,10.000073,-0.00013854481,0.9740849,
340,1000340,5,4.9999025,0.00030063218,9.9999025,0.00030063218,0.97630277,16631.62
341,1000341,5,4.9998431,0.00027422607,9.9998431,0.00027422607,0.97843879,18233.131
342,1000342,5,5.0000216,-0.00028294457,10.000022,-0.00028294457,0.97820092,
343,1000343,5,5.0000441,1.7412798e-05,10.000044,1.7412798e-05,0.98293578,287145.12
344,1000344,5,4.9998755,-0.00059826413,9.9998755,-0.00059826413,0.96537898,
345,1000345,5,5.0001138,-0.00060232945,10.000114,-0.00060232945,0.96848056,
346,1000346,5,4.9993045,-0.00056822224,9.9993045,-0.00056822224,0.95172209,
347,1000347,5,5.0000031,-0.0002832949,10.000003,-0.0002832949,0.94591557,
348,1000348,5,4.9997944,0.00029495757,9.9997944,0.00029495757,0.94232147,16951.591
349,1000349,5,5.0001804,0.00052750633,10.00018,0.00052750633,0.95739714,9478.5592
350,1000350,5,5.0000838,-2.6594521e-05,10.000084,-2.6594521e-05,0.95178868,
351,1000351,5,4.9999374,-0.00048347677,9.9999374,-0.00048347677,0.97405961,
352,1000352,5,4.9999552,0.00027862829,9.9999552,0.00027862829,0.96740491,17945.055
353,1000353,5,5.0001137,-0.00028158117,10.000114,-0.00028158117,0.96712247,
354,1000354,5,4.999971,9.4724239e-05,9.999971,9.4724239e-05,0.96591239,52784.8
355,1000355,5,5.0000826,0.00010863193,10.000083,0.00010863193,0.97104736,46026.982
356,1000356,5,5.0001333,-0.00012570901,10.000133,-0.00012570901,0.9586285,
357,1000357,5,5.0001479,0.00035978795,10.000148,0.00035978795,0.97409957,13897.075
358,1000358,5,4.9998822,-9.9824671e-05,9.9998822,-9.9824671e-05,0.96594095,
359,1000359,5,4.999745,0.00021333167,9.999745,0.00021333167,0.95888261,23437.683
360,1000360,5,4.9998641,-0.00054412765,9.9998641,-0.00054412765,0.95741596,
361,1000361,5,5.0001512,-2.0200516e-05,10.000151,-2.0200516e-05,0.96479469,
362,1000362,5,4.9998412,-0.000202997,9.9998412,-0.000202997,0.95719679,
363,1000363,5,4.9998262,4.7806551e-05,9.9998262,4.7806551e-05,0.97041043,104588.18
364,1000364,5,4.9998693,2.8848782e-05,9.9998693,2.8848782e-05,0.96795454,173317.54
365,1000365,5,4.9998441,0.00038222653,9.9998441,0.00038222653,0.96882446,13081.248
366,1000366,5,4.9999084,0.00022429441,9.9999084,0.00022429441,0.96609163,22292.13
367,1000367,5,5.0001251,0.00038454453,10.000125,0.00038454453,0.96406685,13002.395
368,1000368,5,4.9999743,0.00023683869,9.9999743,0.00023683869,0.96575536,21111.416
369,1000369,5,4.9997227,0.00017419866,9.9997227,0.00017419866,0.97498587,28702.861
370,1000370,5,4.999892,8.5994538e-05,9.999892,8.5994538e-05,0.9766843,58143.228
371,1000371,5,5.0001883,-0.00021551465,10.000188,-0.00021551465,0.97195665,
372,1000372,5,5.0001361,0.00023973549,10.000136,0.00023973549,0.96716328,20856.319
373,1000373,5,4.9999668,0.00044587525,9.9999668,0.00044587525,0.96177716,11213.899
374,1000374,5,4.999761,-0.00061891323,9.999761,-0.00061891323,0.94944244,
375,1000375,5,5.0000969,0.0004893501,10.000097,0.0004893501,0.95061825,10217.634
376,1000376,5,4.9999585,-0.00041114736,9.9999585,-0.00041114736,0.95040825,
377,1000377,5,4.9998345,0.00047641185,9.9998345,0.00047641185,0.95700764,10495.121
378,1000378,5,4.9995934,9.6012403e-05,9.9995934,9.6012403e-05,0.95863536,52076.605
379,1000379,5,4.99939,-0.00029091644,9.99939,-0.00029091644,0.97358372,
380,1000380,5,4.9997052,-0.00026015822,9.9997052,-0.00026015822,0.94742676,
381,1000381,5,4.9999451,0.00053000892,9.9999451,0.00053000892,0.9547324,9433.8035
382,1000382,5,5.0000017,0.00014049285,10.000002,0.00014049285,0.95068704,35589
383,1000383,5,5.0001282,-0.00023799712,10.000128,-0.00023799712,0.94887772,
384,1000384,5,4.999906,-5.9715688e-05,9.999906,-5.9715688e-05,0.94771216,
385,1000385,5,5.0000696,0.00042872459,10.00007,0.00042872459,0.96814512,11662.499
386,1000386,5,5.000012,0.00016272725,10.000012,0.00016272725,0.96299183,30726.261
387,1000387,5,4.9999002,0.00013392915,9.9999002,0.00013392915,0.96987011,37333.172
388,1000388,5,5,0.0003640144,10,0.0003640144,0.9669466,13735.72
389,1000389,5,5.0000586,0.00040383236,10.000059,0.00040383236,0.96810444,12381.375
390,1000390,5,4.9999558,9.5289997e-05,9.9999558,9.5289997e-05,0.97173328,52471.405
391,1000391,5,4.9995923,0.00034828158,9.9995923,0.00034828158,0.96757605,14356.2
392,1000392,5,5.0000375,0.00013762643,10.000037,0.00013762643,0.96897256,36330.231
393,1000393,5,4.9998666,0.00011709337,9.9998666,0.00011709337,0.96670106,42700.965
394,1000394,5,5.0001081,0.00028180949,10.000108,0.00028180949,0.96660153,17742.482
395,1000395,5,5.0000108,5.1401859e-05,10.000011,5.1401859e-05,0.96311666,97272.746
396,1000396,5,4.9998523,-4.9664354e-05,9.9998523,-4.9664354e-05,0.95315742,
397,1000397,5,4.9997935,0.00027150929,9.9997935,0.00027150929,0.95367044,18415.576
398,1000398,5,4.999734,-0.00038445569,9.999734,-0.00038445569,0.95188252,
399,1000399,5,4.9997545,-0.00013100644,9.9997545,-0.00013100644,0.95936897,
400,1000400,5,4.9996466,-2.6453467e-05,9.9996466,-2.6453467e-05,0.95188673,
401,1000401,5,4.9998366,0.0003167734,9.9998366,0.0003167734,0.96476641,15784.154
402,1000402,5,4.9999625,-0.00025349249,9.9999625,-0.00025349249,0.96094968,
403,1000403,5,5.0000204,0.00028489399,10.00002,0.00028489399,0.96667791,17550.388
404,1000404,5,5.000178,0.00056291682,10.000178,0.00056291682,0.94787193,8882.307
405,1000405,5,4.9998855,-6.8232966e-05,9.9998855,-6.8232966e-05,0.9626367,
406,1000406,5,4.9996309,0.0003912964,9.9996309,0.0003912964,0.96021847,12778.037
407,1000407,5,5.0002801,0.00091965253,10.00028,0.00091965253,0.96036136,5436.836
408,1000408,5,4.9993786,0.0003893652,9.9993786,0.0003893652,0.95530395,12841.415
409,1000409,5,4.9995516,0.0003703698,9.9995516,0.0003703698,0.97060272,13500.021
410,1000410,5,5.0004625,-0.00049348819,10.000462,-0.00049348819,0.96613186,
411,1000411,5,4.9996078,-0.00027249935,9.9996078,-0.00027249935,0.96640854,
412,1000412,5,5.0002375,-0.00025745765,10.000238,-0.00025745765,0.96518071,
413,1000413,5,5.0000531,-8.4858989e-05,10.000053,-8.4858989e-05,0.96730667,
414,1000414,5,4.9997396,0.00012522666,9.9997396,0.00012522666,0.96345268,39927.601
415,1000415,5,4.9999988,0.0001195067,9.9999988,0.0001195067,0.96914217,41838.658
416,1000416,5,4.9999021,-0.00013324193,9.9999021,-0.00013324193,0.96546095,
417,1000417,5,4.9998514,-0.00029656832,9.9998514,-0.00029656832,0.97677408,
418,1000418,5,4.9997945,-5.2222935e-05,9.9997945,-5.2222935e-05,0.97030963,
419,1000419,5,5.0000502,0.00050468752,10.00005,0.00050468752,0.96715599,9907.1203
420,1000420,5,5.0000186,-0.00031094079,10.000019,-0.00031094079,0.97275218,
421,1000421,5,5.0000354,-3.2353788e-05,10.000035,-3.2353788e-05,0.97343914,
422,1000422,5,5.0000349,-0.00060182329,10.000035,-0.00060182329,0.96609054,
423,1000423,5,4.999916,-5.8661158e-05,9.999916,-5.8661158e-05,0.97260143,
424,1000424,5,4.9999942,-0.00063421567,9.9999942,-0.00063421567,0.95952774,
425,1000425,5,5.0000936,-0.00055131301,10.000094,-0.00055131301,0.95987703,
426,1000426,5,5.0000777,-0.00021222953,10.000078,-0.00021222953,0.96488037,
427,1000427,5,4.9999188,-0.00034424994,9.9999188,-0.00034424994,0.96121525,
428,1000428,5,5.0000977,-0.00048956025,10.000098,-0.00048956025,0.94741737,
429,1000429,5,5.0002722,-0.00041791615,10.000272,-0.00041791615,0.95666567,
430,1000430,5,4.9996188,3.4974651e-05,9.9996188,3.4974651e-05,0.95830683,142960.68
431,1000431,5,5.0004254,-0.00025523202,10.000425,-0.00025523202,0.95575169,
432,1000432,5,5.0001555,1.5006929e-05,10.000155,1.5006929e-05,0.95790308,333179.43
433,1000433,5,5.0000251,-0.00034564436,10.000025,-0.00034564436,0.97831979,
434,1000434,5,4.9999992,-0.00011593932,9.9999992,-0.00011593932,0.97790522,
435,1000435,5,4.9997597,0.00022095882,9.9997597,0.00022095882,0.97370702,22628.651
436,1000436,5,4.9998197,-0.00020447518,9.9998197,-0.00020447518,0.95371541,
437,1000437,5,5.0000157,-0.00066427648,10.000016,-0.00066427648,0.95699021,
438,1000438,5,5.0000763,-0.00032887673,10.000076,-0.00032887673,0.95437845,
439,1000439,5,4.9999033,0.00019186502,9.9999033,0.00019186502,0.95383226,26059.988
440,1000440,5,4.9998486,-0.00011929476,9.9998486,-0.00011929476,0.94865194,
441,1000441,5,4.999918,0.00021450041,9.999918,0.00021450041,0.9698407,23309.979
442,1000442,5,5.0000225,-0.00042990742,10.000023,-0.00042990742,0.96310554,
443,1000443,5,4.9997749,-4.3487356e-05,9.9997749,-4.3487356e-05,0.96815718,
444,1000444,5,5.0001736,-5.4163466e-05,10.000174,-5.4163466e-05,0.95278831,
445,1000445,5,5.0001286,6.4281888e-05,10.000129,6.4281888e-05,0.9573293,77782.408
446,1000446,5,5.0000871,0.00018587141,10.000087,0.00018587141,0.94851601,26900.318
447,1000447,5,4.9999703,0.00044007882,9.9999703,0.00044007882,0.95360813,11361.601
448,1000448,5,4.9998176,-0.00013641339,9.9998176,-0.00013641339,0.95653768,
449,1000449,5,4.9999519,0.00021279215,9.9999519,0.00021279215,0.96312054,23497.107
450,1000450,5,5.0000415,0.00055963313,10.000041,0.00055963313,0.95983056,8934.4247
451,1000451,5,4.9999815,-0.00060874177,9.9999815,-0.00060874177,0.97121699,
452,1000452,5,5.0001268,-0.00015952562,10.000127,-0.00015952562,0.96313549,
453,1000453,5,5.0002076,-0.00053968858,10.000208,-0.00053968858,0.96944449,
454,1000454,5,4.9999751,-8.8984225e-05,9.9999751,-8.8984225e-05,0.96658614,
455,1000455,5,5.0000264,-7.1146462e-06,10.000026,-7.1146462e-06,0.9645942,
456,1000456,5,5.0000941,0.0002181715,10.000094,0.0002181715,0.96520742,22917.751
457,1000457,5,4.99982,-0.00024942104,9.99982,-0.00024942104,0.96105012,
458,1000458,5,5.0000648,-1.570334e-05,10.000065,-1.570334e-05,0.95945341,
459,1000459,5,4.9997714,0.00029792777,9.9997714,0.00029792777,0.9658104,16782.592
460,1000460,5,4.9997808,0.00019962932,9.9997808,0.00019962932,0.95471015,25046.421
461,1000461,5,4.9999615,0.00015764259,9.9999615,0.00015764259,0.95675593,31717.318
462,1000462,5,5.0001067,-0.00014401223,10.000107,-0.00014401223,0.96661828,
463,1000463,5,4.9996423,0.00043200593,9.9996423,0.00043200593,0.95984059,11573.915
464,1000464,5,5.0000474,0.00056422872,10.000047,0.00056422872,0.94657424,8861.6545
465,1000465,5,5.0001319,0.00011110675,10.000132,0.00011110675,0.9611108,45001.766
466,1000466,5,4.9999796,-0.00017678793,9.9999796,-0.00017678793,0.95936182,
467,1000467,5,5.0000195,0.00043157168,10.00002,0.00043157168,0.95339938,11585.561
468,1000468,5,4.999812,0.00027567362,9.999812,0.00027567362,0.96377332,18137.39
469,1000469,5,4.9996877,-0.00030312525,9.9996877,-0.00030312525,0.97684941,
470,1000470,5,5.000206,5.8166497e-05,10.000206,5.8166497e-05,0.97469497,85960.136
471,1000471,5,5.0000949,0.00010626811,10.000095,0.00010626811,0.97625487,47050.802
472,1000472,5,4.9998349,-0.00010592698,9.9998349,-0.00010592698,0.96895094,
473,1000473,5,5.0000087,0.00026339361,10.000009,0.00026339361,0.9739943,18982.997
474,1000474,5,5.0000978,-0.00033060845,10.000098,-0.00033060845,0.97040286,
475,1000475,5,5.0000002,-7.6279763e-05,10,-7.6279763e-05,0.97143489,
476,1000476,5,5.0000743,0.00042514407,10.000074,0.00042514407,0.96070104,11760.719
477,1000477,5,4.9999634,-8.0350865e-05,9.9999634,-8.0350865e-05,0.96390837,
478,1000478,5,5.0001611,0.00060981394,10.000161,0.00060981394,0.94928072,8199.2222
479,1000479,5,4.99997,0.00025536022,9.99997,0.00025536022,0.95390702,19580.184
480,1000480,5,4.9998754,-4.9408515e-06,9.9998754,-4.9408515e-06,0.95121067,
481,1000481,5,5.0001758,0.00030606157,10.000176,0.00030606157,0.96095382,16336.582
482,1000482,5,5.0002719,-0.0001603943,10.000272,-0.0001603943,0.95021582,
483,1000483,5,5.0000748,5.4412638e-05,10.000075,5.4412638e-05,0.96725752,91890.418
484,1000484,5,4.9999906,0.00018246158,9.9999906,0.00018246158,0.94682957,27403.029
485,1000485,5,4.9998579,-0.00017515381,9.9998579,-0.00017515381,0.9473762,
486,1000486,5,5.0000081,3.3896693e-05,10.000008,3.3896693e-05,0.94902031,147507.02
487,1000487,5,5.000007,0.00054792736,10.000007,0.00054792736,0.95419834,9125.2971
488,1000488,5,5.0002078,-0.00026530548,10.000208,-0.00026530548,0.95685547,
489,1000489,5,5.000183,0.00029505745,10.000183,0.00029505745,0.98800163,16945.853
490,1000490,5,4.9999514,-0.00023452929,9.9999514,-0.00023452929,0.97389725,
491,1000491,5,4.9997767,-0.00017744221,9.9997767,-0.00017744221,0.96885375,
492,1000492,5,4.9999679,-1.7581791e-05,9.9999679,-1.7581791e-05,0.96262143,
493,1000493,5,4.9998631,-5.8010051e-05,9.9998631,-5.8010051e-05,0.96331994,
494,1000494,5,5.0002218,-6.2273484e-05,10.000222,-6.2273484e-05,0.96301361,
495,1000495,5,4.9999361,-0.0004288165,9.9999361,-0.0004288165,0.96959184,
496,1000496,5,4.999608,0.00015293986,9.999608,0.00015293986,0.95348834,32692.59
497,1000497,5,5.0000271,0.00018912617,10.000027,0.00018912617,0.95856495,26437.378
498,1000498,5,4.9998676,9.9385063e-05,9.9998676,9.9385063e-05,0.95519301,50309.371
499,1000499,5,5.0000553,-0.00019569234,10.000055,-0.00019569234,0.95101417,
500,1000500,5,5.0000127,8.4438387e-05,10.000013,8.4438387e-05,0.95077193,59214.774
501,1000501,5,5.0002244,-4.9605069e-05,10.000224,-4.9605069e-05,0.96825411,
502,1000502,5,4.9999119,-8.4560765e-05,9.9999119,-8.4560765e-05,0.96782134,
503,1000503,5,5.000173,0.00011283814,10.000173,0.00011283814,0.96792511,44311.259
504,1000504,5,5.0000027,0.00046484649,10.000003,0.00046484649,0.97360127,10756.239
505,1000505,5,5.0000174,-1.1919421e-05,10.000017,-1.1919421e-05,0.97710766,
506,1000506,5,4.9996802,0.00016814592,9.9996802,0.00016814592,0.96792273,29736.078
507,1000507,5,4.9998847,3.461463e-05,9.9998847,3.461463e-05,0.97616333,144447.59
508,1000508,5,4.999875,-4.0288997e-05,9.999875,-4.0288997e-05,0.96318692,
509,1000509,5,4.9998632,-0.00021874848,9.9998632,-0.00021874848,0.95613618,
510,1000510,5,4.9999558,-0.00052470677,9.9999558,-0.00052470677,0.95682553,
511,1000511,5,4.99978,-0.00041959627,9.99978,-0.00041959627,0.96411079,
512,1000512,5,5.0000885,-0.00032985367,10.000088,-0.00032985367,0.95782422,
513,1000513,5,5.0001574,-7.6658194e-05,10.000157,-7.6658194e-05,0.96720441,
514,1000514,5,4.999991,0.00014184322,9.999991,0.00014184322,0.96641941,35250.186
515,1000515,5,5.0000446,0.00017025139,10.000045,0.00017025139,0.96891378,29368.335
516,1000516,5,5.0000517,-0.00055401455,10.000052,-0.00055401455,0.96454583,
517,1000517,5,4.9997797,0.00035729071,9.9997797,0.00035729071,0.97305897,13994.207
518,1000518,5,4.999692,-0.00023014321,9.999692,-0.00023014321,0.96879878,
519,1000519,5,4.999864,0.00046049474,9.999864,0.00046049474,0.96612568,10857.887
520,1000520,5,4.9996975,-0.00033611384,9.9996975,-0.00033611384,0.95921911,
521,1000521,5,5.0002679,6.9333656e-05,10.000268,6.9333656e-05,0.95635722,72115.049
522,1000522,5,4.9998369,-6.9721568e-05,9.9998369,-6.9721568e-05,0.96158549,
523,1000523,5,5.0001006,0.00031087845,10.000101,0.00031087845,0.97203886,16083.456
524,1000524,5,4.9997831,0.0002745827,9.9997831,0.0002745827,0.9599436,18209.45
525,1000525,5,4.9997399,0.00017682155,9.9997399,0.00017682155,0.96723004,28277.097
526,1000526,5,4.9995789,-0.00024913299,9.9995789,-0.00024913299,0.96252895,
527,1000527,5,5.0000861,7.0473617e-05,10.000086,7.0473617e-05,0.96490392,70948.537
528,1000528,5,4.9999622,9.5700925e-07,9.9999622,9.5700925e-07,0.95471796,5224609.9
529,1000529,5,4.9999017,9.4730337e-06,9.9999017,9.4730337e-06,0.97062157,527814.02
530,1000530,5,4.9998229,-0.00025951175,9.9998229,-0.00025951175,0.96861192,
531,1000531,5,4.9999964,0.0001152711,9.9999964,0.0001152711,0.96822724,43376.005
532,1000532,5,4.9999915,0.00077305694,9.9999915,0.00077305694,0.96866599,6467.8289
533,1000533,5,4.9997243,0.00037685372,9.9997243,0.00037685372,0.97044308,13267.748
534,1000534,5,5.0001914,-0.00012994828,10.000191,-0.00012994828,0.96383957,
535,1000535,5,4.9997706,0.00028829229,9.9997706,0.00028829229,0.96350745,17343.509
536,1000536,5,5.0001201,-0.00013571203,10.00012,-0.00013571203,0.94319303,
537,1000537,5,5.0002659,-0.00023771702,10.000266,-0.00023771702,0.94574018,
538,1000538,5,5.000258,-0.00022735489,10.000258,-0.00022735489,0.94832576,
539,1000539,5,5.0004602,-0.00041941451,10.00046,-0.00041941451,0.94871078,
540,1000540,5,5.0001859,-0.001131889,10.000186,-0.001131889,0.94658513,
541,1000541,5,5.000011,-0.00051404525,10.000011,-0.00051404525,0.96283517,
542,1000542,5,5.0000642,-0.00052161351,10.000064,-0.00052161351,0.96270707,
543,1000543,5,5.0000216,-7.3132043e-05,10.000022,-7.3132043e-05,0.96894799,
544,1000544,5,4.9998787,-8.9041155e-06,9.9998787,-8.9041155e-06,0.96719662,
545,1000545,5,5.0000028,0.00026964089,10.000003,0.00026964089,0.97214897,18543.181
546,1000546,5,4.9997053,-0.00036828118,9.9997053,-0.00036828118,0.97668806,
547,1000547,5,4.9995871,0.00025341307,9.9995871,0.00025341307,0.97703604,19730.632
548,1000548,5,4.9997415,0.00043050201,9.9997415,0.00043050201,0.96299496,11614.348
549,1000549,5,5.0002268,-3.9276981e-05,10.000227,-3.9276981e-05,0.96997682,
550,1000550,5,4.9999243,5.1886361e-05,9.9999243,5.1886361e-05,0.96259118,96364.438
551,1000551,5,5.0000883,-0.00016411639,10.000088,-0.00016411639,0.96267593,
552,1000552,5,5.0000079,0.00062424008,10.000008,0.00062424008,0.96395676,8009.7388
553,1000553,5,5.000052,0.00027548289,10.000052,0.00027548289,0.9750141,18149.948
554,1000554,5,4.9998599,0.00011498356,9.9998599,0.00011498356,0.95959743,43484.478
555,1000555,5,4.9999208,0.00033116345,9.9999208,0.00033116345,0.96198542,15098.285
556,1000556,5,5.0004996,0.00025698011,10.0005,0.00025698011,0.93740808,19456.759
557,1000557,5,4.9994552,0.00021069448,9.9994552,0.00021069448,0.94423616,23731.044
558,1000558,5,5.0003594,-0.00035562665,10.000359,-0.00035562665,0.93993253,
559,1000559,5,5.0000352,-8.2269101e-05,10.000035,-8.2269101e-05,0.95601546,
560,1000560,5,5.0003114,-0.0001533151,10.000311,-0.0001533151,0.95460355,
561,1000561,5,5.0000233,1.9353332e-05,10.000023,1.9353332e-05,0.97774732,258353.44
562,1000562,5,5.0001043,-0.00027590395,10.000104,-0.00027590395,0.96988318,
563,1000563,5,4.9998235,-0.00041937949,9.9998235,-0.00041937949,0.96548991,
564,1000564,5,5.0002477,-0.00016095297,10.000248,-0.00016095297,0.95951842,
565,1000565,5,4.9998877,-1.6947241e-05,9.9998877,-1.6947241e-05,0.96062014,
566,1000566,5,5.0002099,-4.7563682e-05,10.00021,-4.7563682e-05,0.96127444,
567,1000567,5,5.0000072,8.3629425e-06,10.000007,8.3629425e-06,0.97289599,597875.68
568,1000568,5,4.9998544,0.00036888106,9.9998544,0.00036888106,0.96701061,13554.505
569,1000569,5,4.9999568,-0.00011755278,9.9999568,-0.00011755278,0.97732852,
570,1000570,5,4.9998289,-1.2958393e-05,9.9998289,-1.2958393e-05,0.97780514,
571,1000571,5,4.9998928,-0.00012853949,9.9998928,-0.00012853949,0.97451914,
572,1000572,5,4.9997716,5.6085638e-05,9.9997716,5.6085638e-05,0.96339196,89149.382
573,1000573,5,5.0001843,-0.00040426752,10.000184,-0.00040426752,0.96244933,
574,1000574,5,4.9999257,0.00037403541,9.9999257,0.00037403541,0.9563024,13367.718
575,1000575,5,5.0003113,5.2369371e-05,10.000311,5.2369371e-05,0.94820393,95475.654
576,1000576,5,5.0000509,-0.00018174064,10.000051,-0.00018174064,0.94957756,
577,1000577,5,5.0000125,-0.00027945911,10.000012,-0.00027945911,0.96329595,
578,1000578,5,4.9999483,-0.00021495902,9.9999483,-0.00021495902,0.96103818,
579,1000579,5,4.9998944,9.1633514e-05,9.9998944,9.1633514e-05,0.96733159,54565.189
580,1000580,5,4.9996521,-3.9478856e-05,9.9996521,-3.9478856e-05,0.95912965,
581,1000581,5,4.9998176,-0.00073839705,9.9998176,-0.00073839705,0.96227596,
582,1000582,5,4.9996512,-0.00068649223,9.9996512,-0.00068649223,0.95828169,
583,1000583,5,4.9998956,-0.00013343983,9.9998956,-0.00013343983,0.9578128,
584,1000584,5,4.9998408,-0.00059952994,9.9998408,-0.00059952994,0.94198268,
585,1000585,5,4.9998425,0.00027546704,9.9998425,0.00027546704,0.95874786,18150.992
586,1000586,5,4.9998932,-0.00019797991,9.9998932,-0.00019797991,0.959354,
587,1000587,5,4.9998971,-0.00030947346,9.9998971,-0.00030947346,0.95958356,
588,1000588,5,4.9999074,6.9791208e-06,9.9999074,6.9791208e-06,0.96503083,716422.61
589,1000589,5,4.9995068,-0.00046230224,9.9995068,-0.00046230224,0.97337411,
590,1000590,5,4.9998439,-1.9342538e-05,9.9998439,-1.9342538e-05,0.96569189,
591,1000591,5,4.9999576,-4.9038377e-05,9.9999576,-4.9038377e-05,0.96921825,
592,1000592,5,5.0000098,0.00068525815,10.00001,0.00068525815,0.96889173,7296.5203
593,1000593,5,5.0000129,-4.8522615e-05,10.000013,-4.8522615e-05,0.97019738,
594,1000594,5,4.9999696,0.00015959447,9.9999696,0.00015959447,0.97208178,31329.407
595,1000595,5,5.0000474,0.00024209003,10.000047,0.00024209003,0.97346666,20653.473
596,1000596,5,5.0000474,0.00058463707,10.000047,0.00058463707,0.95348767,8552.3143
597,1000597,5,4.9999934,0.00013573408,9.9999934,0.00013573408,0.95288815,36836.733
598,1000598,5,4.9999501,-0.00053643754,9.9999501,-0.00053643754,0.95515902,
599,1000599,5,5.0002232,0.00019624829,10.000223,0.00019624829,0.95922422,25477.929
600,1000600,5,4.9998727,6.0851715e-05,9.9998727,6.0851715e-05,0.96155996,82166.952
601,1000601,5,5.0000577,-3.9962183e-05,10.000058,-3.9962183e-05,0.97468092,
602,1000602,5,4.9999006,-0.0002037135,9.9999006,-0.0002037135,0.97666029,
603,1000603,5,4.9997554,-0.00028062116,9.9997554,-0.00028062116,0.97706062,
604,1000604,5,4.9999617,-6.3300309e-05,9.9999617,-6.3300309e-05,0.96766996,
605,1000605,5,5.0000567,0.00050679379,10.000057,0.00050679379,0.96516066,9865.9456
606,1000606,5,4.9999057,-0.00029607434,9.9999057,-0.00029607434,0.96307066,
607,1000607,5,4.9999244,0.00045569355,9.9999244,0.00045569355,0.96022704,10972.286
608,1000608,5,4.9998925,-0.00047697807,9.9998925,-0.00047697807,0.95681712,
609,1000609,5,5.0004119,-0.00016528944,10.000412,-0.00016528944,0.97424457,
610,1000610,5,4.9998049,-0.00010970846,9.9998049,-0.00010970846,0.96797719,
611,1000611,5,4.9999033,0.00043190992,9.9999033,0.00043190992,0.96851504,11576.488
612,1000612,5,4.9999497,-0.00022276059,9.9999497,-0.00022276059,0.9664444,
613,1000613,5,5.0001958,0.00052186237,10.000196,0.00052186237,0.96395919,9581.0703
614,1000614,5,5.0000865,-0.00057022732,10.000087,-0.00057022732,0.95310331,
615,1000615,5,4.9998867,-0.00015123393,9.9998867,-0.00015123393,0.95856642,
616,1000616,5,4.9999123,0.00010599839,9.9999123,0.00010599839,0.94521041,47170.529
617,1000617,5,4.9999272,-0.00029376214,9.9999272,-0.00029376214,0.94354758,
618,1000618,5,4.9998818,-1.4222291e-06,9.9998818,-1.4222291e-06,0.94746281,
619,1000619,5,5.0001463,-0.00026586109,10.000146,-0.00026586109,0.95650464,
620,1000620,5,4.9998139,-0.00012970504,9.9998139,-0.00012970504,0.95746813,
621,1000621,5,4.9999449,-0.00066520554,9.9999449,-0.00066520554,0.97795266,
622,1000622,5,4.9998422,-8.1150226e-05,9.9998422,-8.1150226e-05,0.97369379,
623,1000623,5,4.9999714,-0.00043498586,9.9999714,-0.00043498586,0.9776447,
624,1000624,5,4.9998558,-0.00036575997,9.9998558,-0.00036575997,0.97316173,
