n_start,q0,dt,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,theta_star,theta_subdeg,angle_score_peak,angle_score_median,peakiness,sanity
50000000,6,5,0.06779661016949153,13.0,73.75,-0.031185318853920504,9.163055502670048e-05,1.0,87.2,87.16739130557684,11.555555664002895,9.944444555789232,3.625000049469335,permute_cols
50000000,7,6,-4.2482993197278915,-15.5,nan,-0.034406177590889146,0.00010205007203600847,1.0,81.8,81.80991189452706,8.714285913854837,7.095238246023655,5.666666490371151,permute_cols
50000000,8,6,6.428571428571429,7.0,0.9333333333333333,0.10364164176294335,0.0009515658996553933,1.0,83.6,83.61706586794638,6.666666846722364,5.458333484828472,4.14285705019389,permute_cols
50000000,9,7,0.36860068259385664,-19.0,18.99074074074074,0.039184742105361735,0.0001345917324306889,1.0,86.3,86.25058823528627,5.370370410382748,4.296296328306198,4.1428571268775505,permute_cols
50000000,10,8,0.8664383561643836,-21.5,9.233201581027668,0.14967444003369845,0.0021935163416343384,1.0,88.0,87.95312499931127,4.4000002183020115,3.5000001713633537,4.500000061319029,permute_cols
50000000,11,9,-1.388316151202749,1.0,nan,0.08027260906768144,0.0005165687564865351,1.0,89.2,89.16917808219691,3.424242526292801,2.7575758397579193,2.7499999886562505,permute_cols
50000000,12,10,-1.5862068965517242,1.0,nan,0.14436556914012846,0.0016749513315355014,1.0,81.9,81.91638655515301,3.2222222480922937,2.44444446451962,4.666666638666667,permute_cols
50000000,13,10,8.851724137931035,-0.5,1.1297234125438256,0.4510088479496868,0.01527668231217294,1.0,85.9,85.95160000005741,2.6923077274113894,2.051282078027725,4.166666639583334,permute_cols
50000000,14,11,-2.5017301038062283,-31.0,nan,0.15085312015004793,0.002078063070284686,1.0,82.6,82.52391304399808,2.0952381379902363,1.714285746216774,2.6666666740770317,permute_cols
50000000,15,12,9.885416666666666,12.5,1.21390937829294,0.6902227533737944,0.03713932992260249,1.0,84.5,84.66153846254237,2.0444444939494133,1.6666667088866234,3.399999895639257,permute_cols
