p,method_rank_M18,killed_Q0,hazard,rank_M22,survive_Q1
11839,1185,0,0.0,120,1
11867,1187,0,0.0,121,1
11887,1188,0,0.0,122,1
11987,1201,0,0.0,123,1
12071,1207,0,0.0,124,1
12073,1208,0,0.0,125,1
12097,1209,0,0.0,126,1
12109,1212,0,0.0,127,1
12149,1215,0,0.0,128,1
12211,1220,0,0.0,129,1
12239,1222,0,0.0,130,1
12253,1225,0,0.0,131,1
12277,1227,0,0.0,132,1
12281,1228,0,0.0,133,1
12343,1233,0,0.0,134,1
12401,1239,0,0.0,135,1
12409,1240,0,0.0,136,1
12473,1247,0,0.0,137,1
12503,1252,0,0.0,138,1
12511,1253,0,0.0,139,1
12527,1255,0,0.0,140,1
12541,1257,0,0.0,141,1
12553,1259,0,0.0,142,1
12569,1260,0,0.0,143,1
12577,1261,0,0.0,144,1
12589,1263,0,0.0,145,1
12611,1265,0,0.0,146,1
12653,1271,0,0.0,147,1
12713,1276,0,0.0,148,1
12721,1277,0,0.0,149,1
12781,1282,0,0.0,150,1
12821,1285,0,0.0,151,1
12907,1292,0,0.0,152,1
12917,1294,0,0.0,153,1
12919,1295,0,0.0,154,1
12979,1300,0,0.0,155,1
13003,1303,0,0.0,156,1
13033,1306,0,0.0,157,1
13093,1311,0,0.0,158,1
13103,1313,0,0.0,159,1
13121,1315,0,0.0,160,1
13127,1316,0,0.0,161,1
13147,1317,0,0.0,162,1
13187,1324,0,0.0,163,1
13217,1325,0,0.0,164,1
13219,1326,0,0.0,165,1
13259,1330,0,0.0,166,1
13309,1334,0,0.0,167,1
13313,1335,0,0.0,168,1
13337,1338,0,0.0,169,1
13441,1347,0,0.0,170,1
13457,1348,0,0.0,171,1
13469,1349,0,0.0,172,1
13499,1352,0,0.0,173,1
13597,1360,0,0.0,174,1
13627,1362,0,0.0,175,1
13687,1368,0,0.0,176,1
13691,1369,0,0.0,177,1
13757,1378,0,0.0,178,1
13759,1379,0,0.0,179,1
13781,1380,0,0.0,180,1
13877,1389,0,0.0,181,1
13879,1390,0,0.0,182,1
13903,1392,0,0.0,183,1
13913,1394,0,0.0,184,1
13921,1395,0,0.0,185,1
13963,1398,0,0.0,186,1
14029,1404,0,0.0,187,1
14071,1408,0,0.0,188,1
14081,1409,0,0.0,189,1
14107,1412,0,0.0,190,1
14251,1423,0,0.0,191,1
14321,1426,0,0.0,192,1
14369,1431,0,0.0,193,1
14401,1434,0,0.0,194,1
14419,1437,0,0.0,195,1
14437,1440,0,0.0,196,1
14447,1441,0,0.0,197,1
14449,1442,0,0.0,198,1
14489,1445,0,0.0,199,1
14519,1447,0,0.0,200,1
14533,1448,0,0.0,201,1
14543,1450,0,0.0,202,1
14549,1451,0,0.0,203,1
14561,1454,0,0.0,204,1
14563,1455,0,0.0,205,1
14633,1461,0,0.0,206,1
14639,1462,0,0.0,207,1
14717,1468,0,0.0,208,1
14741,1472,0,0.0,209,1
14753,1474,0,0.0,210,1
14779,1478,0,0.0,211,1
14797,1479,0,0.0,212,1
14813,1480,0,0.0,213,1
14821,1481,0,0.0,214,1
14827,1482,0,0.0,215,1
14887,1487,0,0.0,216,1
14897,1489,0,0.0,217,1
14929,1491,0,0.0,218,1
14947,1492,0,0.0,219,1
14951,1493,0,0.0,220,1
14969,1495,0,0.0,221,1
15017,1498,0,0.0,222,1
15053,1500,0,0.0,223,1
15077,1503,0,0.0,224,1
15107,1507,0,0.0,225,1
15121,1508,0,0.0,226,1
15161,1513,0,0.0,227,1
15173,1514,0,0.0,228,1
15227,1519,0,0.0,229,1
15233,1520,0,0.0,230,1
15259,1522,0,0.0,231,1
15263,1523,0,0.0,232,1
15269,1524,0,0.0,233,1
15271,1525,0,0.0,234,1
15277,1526,0,0.0,235,1
15287,1527,0,0.0,236,1
15289,1528,0,0.0,237,1
15383,1540,0,0.0,238,1
15427,1544,0,0.0,239,1
15443,1546,0,0.0,240,1
15497,1552,0,0.0,241,1
15511,1553,0,0.0,242,1
15527,1554,0,0.0,243,1
15541,1555,0,0.0,244,1
15569,1558,0,0.0,245,1
15583,1560,0,0.0,246,1
15629,1564,0,0.0,247,1
15641,1565,0,0.0,248,1
15643,1566,0,0.0,249,1
15647,1567,0,0.0,250,1
15671,1571,0,0.0,251,1
15679,1572,0,0.0,252,1
15731,1575,0,0.0,253,1
15749,1579,0,0.0,254,1
15761,1580,0,0.0,255,1
15773,1582,0,0.0,256,1
15797,1584,0,0.0,257,1
15887,1591,0,0.0,258,1
15901,1593,0,0.0,259,1
15937,1597,0,0.0,260,1
15971,1599,0,0.0,261,1
16057,1605,0,0.0,262,1
16067,1608,0,0.0,263,1
16069,1609,0,0.0,264,1
16087,1611,0,0.0,265,1
16097,1612,0,0.0,266,1
16103,1613,0,0.0,267,1
16223,1623,0,0.0,268,1
16253,1627,0,0.0,269,1
16349,1634,0,0.0,270,1
16361,1635,0,0.0,271,1
16417,1640,0,0.0,272,1
16421,1641,0,0.0,273,1
16433,1643,0,0.0,274,1
16451,1645,0,0.0,275,1
16487,1649,0,0.0,276,1
16493,1650,0,0.0,277,1
16519,1651,0,0.0,278,1
16547,1653,0,0.0,279,1
16567,1656,0,0.0,280,1
16649,1663,0,0.0,281,1
16673,1667,0,0.0,282,1
16691,1668,0,0.0,283,1
16703,1671,0,0.0,284,1
16729,1672,0,0.0,285,1
16759,1675,0,0.0,286,1
16763,1676,0,0.0,287,1
16787,1677,0,0.0,288,1
16829,1678,0,0.0,289,1
16843,1680,0,0.0,290,1
16871,1681,0,0.0,291,1
16879,1682,0,0.0,292,1
16889,1683,0,0.0,293,1
16943,1689,0,0.0,294,1
16979,1691,0,0.0,295,1
16981,1692,0,0.0,296,1
16987,1693,0,0.0,297,1
16993,1694,0,0.0,298,1
17021,1696,0,0.0,299,1
17029,1698,0,0.0,300,1
17041,1700,0,0.0,301,1
17047,1701,0,0.0,302,1
17077,1703,0,0.0,303,1
17099,1705,0,0.0,304,1
17117,1707,0,0.0,305,1
17123,1708,0,0.0,306,1
17137,1709,0,0.0,307,1
17189,1711,0,0.0,308,1
17191,1712,0,0.0,309,1
17207,1714,0,0.0,310,1
17209,1715,0,0.0,311,1
17239,1717,0,0.0,312,1
17293,1719,0,0.0,313,1
17333,1724,0,0.0,314,1
17359,1726,0,0.0,315,1
17377,1727,0,0.0,316,1
17383,1728,0,0.0,317,1
17393,1731,0,0.0,318,1
17401,1732,0,0.0,319,1
17417,1733,0,0.0,320,1
17477,1740,0,0.0,321,1
17483,1741,0,0.0,322,1
17489,1742,0,0.0,323,1
17497,1744,0,0.0,324,1
17509,1745,0,0.0,325,1
17519,1746,0,0.0,326,1
17551,1748,0,0.0,327,1
17573,1750,0,0.0,328,1
17597,1752,0,0.0,329,1
17609,1754,0,0.0,330,1
17623,1755,0,0.0,331,1
17627,1756,0,0.0,332,1
17683,1761,0,0.0,333,1
17747,1766,0,0.0,334,1
17761,1768,0,0.0,335,1
17789,1770,0,0.0,336,1
17807,1772,0,0.0,337,1
17839,1775,0,0.0,338,1
17851,1776,0,0.0,339,1
17881,1778,0,0.0,340,1
17903,1780,0,0.0,341,1
17909,1781,0,0.0,342,1
17921,1783,0,0.0,343,1
17929,1785,0,0.0,344,1
17957,1786,0,0.0,345,1
17981,1790,0,0.0,346,1
17989,1792,0,0.0,347,1
18047,1796,0,0.0,348,1
18059,1798,0,0.0,349,1
18061,1799,0,0.0,350,1
18089,1801,0,0.0,351,1
18097,1802,0,0.0,352,1
18119,1803,0,0.0,353,1
18127,1805,0,0.0,354,1
18143,1807,0,0.0,355,1
18169,1809,0,0.0,356,1
18181,1810,0,0.0,357,1
18229,1815,0,0.0,358,1
18233,1816,0,0.0,359,1
18269,1820,0,0.0,360,1
18289,1822,0,0.0,361,1
18311,1825,0,0.0,362,1
18313,1826,0,0.0,363,1
18329,1827,0,0.0,364,1
18341,1828,0,0.0,365,1
18367,1830,0,0.0,366,1
18371,1831,0,0.0,367,1
18433,1837,0,0.0,368,1
18481,1842,0,0.0,369,1
18503,1844,0,0.0,370,1
18539,1848,0,0.0,371,1
18541,1849,0,0.0,372,1
18587,1852,0,0.0,373,1
18593,1853,0,0.0,374,1
18617,1854,0,0.0,375,1
18637,1855,0,0.0,376,1
18661,1856,0,0.0,377,1
18671,1857,0,0.0,378,1
18691,1859,0,0.0,379,1
18719,1862,0,0.0,380,1
18773,1866,0,0.0,381,1
18839,1870,0,0.0,382,1
18869,1872,0,0.0,383,1
18919,1876,0,0.0,384,1
18973,1879,0,0.0,385,1
18979,1880,0,0.0,386,1
19001,1881,0,0.0,387,1
19009,1882,0,0.0,388,1
19013,1883,0,0.0,389,1
19051,1886,0,0.0,390,1
19069,1887,0,0.0,391,1
19073,1888,0,0.0,392,1
19079,1889,0,0.0,393,1
19121,1892,0,0.0,394,1
19157,1895,0,0.0,395,1
19231,1902,0,0.0,396,1
19249,1904,0,0.0,397,1
19333,1911,0,0.0,398,1
19379,1913,0,0.0,399,1
19403,1916,0,0.0,400,1
19417,1917,0,0.0,401,1
19421,1918,0,0.0,402,1
19427,1920,0,0.0,403,1
19429,1921,0,0.0,404,1
19433,1922,0,0.0,405,1
19441,1923,0,0.0,406,1
19463,1926,0,0.0,407,1
19469,1927,0,0.0,408,1
19501,1932,0,0.0,409,1
19577,1939,0,0.0,410,1
19661,1944,0,0.0,411,1
19681,1945,0,0.0,412,1
19697,1947,0,0.0,413,1
19709,1949,0,0.0,414,1
19717,1950,0,0.0,415,1
19727,1951,0,0.0,416,1
19739,1952,0,0.0,417,1
19753,1953,0,0.0,418,1
19759,1954,0,0.0,419,1
19763,1955,0,0.0,420,1
19777,1956,0,0.0,421,1
19793,1957,0,0.0,422,1
19801,1958,0,0.0,423,1
19813,1959,0,0.0,424,1
19819,1960,0,0.0,425,1
19843,1962,0,0.0,426,1
19853,1963,0,0.0,427,1
19861,1964,0,0.0,428,1
19867,1965,0,0.0,429,1
19891,1967,0,0.0,430,1
19913,1968,0,0.0,431,1
19937,1970,0,0.0,432,1
19949,1971,0,0.0,433,1
19961,1972,0,0.0,434,1
19963,1973,0,0.0,435,1
20023,1980,0,0.0,436,1
20029,1981,0,0.0,437,1
20089,1985,0,0.0,438,1
20113,1988,0,0.0,439,1
20117,1989,0,0.0,440,1
20143,1992,0,0.0,441,1
20147,1993,0,0.0,442,1
20149,1994,0,0.0,443,1
20161,1995,0,0.0,444,1
20183,1998,0,0.0,445,1
20201,1999,0,0.0,446,1
20231,2001,0,0.0,447,1
20249,2003,0,0.0,448,1
20261,2004,0,0.0,449,1
20287,2006,0,0.0,450,1
20297,2007,0,0.0,451,1
20333,2010,0,0.0,452,1
20341,2011,0,0.0,453,1
20347,2012,0,0.0,454,1
20353,2013,0,0.0,455,1
20357,2014,0,0.0,456,1
20359,2015,0,0.0,457,1
20369,2016,0,0.0,458,1
20389,2017,0,0.0,459,1
20393,2018,0,0.0,460,1
20431,2021,0,0.0,461,1
20441,2022,0,0.0,462,1
20477,2024,0,0.0,463,1
20479,2025,0,0.0,464,1
20483,2026,0,0.0,465,1
20533,2030,0,0.0,466,1
20549,2032,0,0.0,467,1
20599,2036,0,0.0,468,1
20627,2038,0,0.0,469,1
20639,2039,0,0.0,470,1
20641,2040,0,0.0,471,1
20693,2043,0,0.0,472,1
20707,2044,0,0.0,473,1
20719,2046,0,0.0,474,1
20731,2047,0,0.0,475,1
20747,2049,0,0.0,476,1
20753,2051,0,0.0,477,1
20789,2053,0,0.0,478,1
20809,2055,0,0.0,479,1
20849,2056,0,0.0,480,1
20857,2057,0,0.0,481,1
20873,2058,0,0.0,482,1
20887,2059,0,0.0,483,1
20903,2062,0,0.0,484,1
20959,2066,0,0.0,485,1
21001,2069,0,0.0,486,1
21017,2071,0,0.0,487,1
21019,2072,0,0.0,488,1
21023,2073,0,0.0,489,1
21031,2074,0,0.0,490,1
21059,2075,0,0.0,491,1
21061,2076,0,0.0,492,1
21067,2077,0,0.0,493,1
21101,2079,0,0.0,494,1
21107,2080,0,0.0,495,1
21121,2081,0,0.0,496,1
21139,2082,0,0.0,497,1
21149,2084,0,0.0,498,1
21169,2087,0,0.0,499,1
21191,2089,0,0.0,500,1
21193,2090,0,0.0,501,1
21211,2091,0,0.0,502,1
21247,2094,0,0.0,503,1
21269,2095,0,0.0,504,1
21313,2098,0,0.0,505,1
21319,2100,0,0.0,506,1
21323,2101,0,0.0,507,1
21377,2104,0,0.0,508,1
21397,2107,0,0.0,509,1
21401,2108,0,0.0,510,1
21407,2109,0,0.0,511,1
21467,2111,0,0.0,512,1
21481,2112,0,0.0,513,1
21499,2116,0,0.0,514,1
21503,2117,0,0.0,515,1
21523,2120,0,0.0,516,1
21557,2122,0,0.0,517,1
21559,2123,0,0.0,518,1
21577,2126,0,0.0,519,1
21587,2127,0,0.0,520,1
21599,2129,0,0.0,521,1
21617,2132,0,0.0,522,1
21649,2134,0,0.0,523,1
21701,2138,0,0.0,524,1
21739,2142,0,0.0,525,1
21751,2143,0,0.0,526,1
21757,2144,0,0.0,527,1
21799,2148,0,0.0,528,1
21817,2149,0,0.0,529,1
21839,2151,0,0.0,530,1
21841,2152,0,0.0,531,1
21851,2153,0,0.0,532,1
21859,2154,0,0.0,533,1
21863,2155,0,0.0,534,1
21871,2156,0,0.0,535,1
21881,2157,0,0.0,536,1
21893,2158,0,0.0,537,1
21911,2159,0,0.0,538,1
21937,2161,0,0.0,539,1
21943,2162,0,0.0,540,1
21961,2163,0,0.0,541,1
21977,2164,0,0.0,542,1
21997,2166,0,0.0,543,1
22013,2168,0,0.0,544,1
22027,2169,0,0.0,545,1
22031,2170,0,0.0,546,1
22037,2171,0,0.0,547,1
22039,2172,0,0.0,548,1
22051,2173,0,0.0,549,1
22063,2174,0,0.0,550,1
22093,2178,0,0.0,551,1
22109,2179,0,0.0,552,1
22129,2182,0,0.0,553,1
22133,2183,0,0.0,554,1
22153,2185,0,0.0,555,1
22159,2187,0,0.0,556,1
22171,2188,0,0.0,557,1
22189,2189,0,0.0,558,1
22193,2190,0,0.0,559,1
22229,2191,0,0.0,560,1
22247,2192,0,0.0,561,1
22273,2193,0,0.0,562,1
22277,2194,0,0.0,563,1
22279,2195,0,0.0,564,1
22283,2196,0,0.0,565,1
22291,2197,0,0.0,566,1
22367,2201,0,0.0,567,1
22391,2204,0,0.0,568,1
22397,2205,0,0.0,569,1
22409,2206,0,0.0,570,1
22433,2207,0,0.0,571,1
22441,2208,0,0.0,572,1
22453,2210,0,0.0,573,1
22469,2211,0,0.0,574,1
22483,2213,0,0.0,575,1
22511,2215,0,0.0,576,1
22531,2216,0,0.0,577,1
22541,2217,0,0.0,578,1
22573,2222,0,0.0,579,1
22613,2223,0,0.0,580,1
22619,2224,0,0.0,581,1
22637,2226,0,0.0,582,1
22639,2227,0,0.0,583,1
22651,2229,0,0.0,584,1
22679,2231,0,0.0,585,1
22691,2232,0,0.0,586,1
22697,2233,0,0.0,587,1
22699,2234,0,0.0,588,1
22709,2235,0,0.0,589,1
22727,2238,0,0.0,590,1
22769,2241,0,0.0,591,1
22777,2242,0,0.0,592,1
22783,2243,0,0.0,593,1
22859,2249,0,0.0,594,1
22861,2250,0,0.0,595,1
22877,2252,0,0.0,596,1
22901,2253,0,0.0,597,1
22921,2255,0,0.0,598,1
22961,2257,0,0.0,599,1
22963,2258,0,0.0,600,1
22973,2259,0,0.0,601,1
22993,2260,0,0.0,602,1
23003,2261,0,0.0,603,1
23011,2262,0,0.0,604,1
23017,2263,0,0.0,605,1
23021,2264,0,0.0,606,1
23029,2266,0,0.0,607,1
23039,2267,0,0.0,608,1
23057,2270,0,0.0,609,1
23063,2272,0,0.0,610,1
23087,2275,0,0.0,611,1
23117,2276,0,0.0,612,1
23131,2277,0,0.0,613,1
23143,2278,0,0.0,614,1
23159,2279,0,0.0,615,1
23189,2282,0,0.0,616,1
23201,2284,0,0.0,617,1
23203,2285,0,0.0,618,1
23209,2286,0,0.0,619,1
23227,2287,0,0.0,620,1
23251,2288,0,0.0,621,1
23311,2293,0,0.0,622,1
23327,2295,0,0.0,623,1
23369,2298,0,0.0,624,1
23509,2306,0,0.0,625,1
23539,2309,0,0.0,626,1
23549,2310,0,0.0,627,1
23561,2312,0,0.0,628,1
23581,2315,0,0.0,629,1
23593,2316,0,0.0,630,1
23609,2318,0,0.0,631,1
23623,2319,0,0.0,632,1
23629,2321,0,0.0,633,1
23633,2322,0,0.0,634,1
23663,2323,0,0.0,635,1
23671,2325,0,0.0,636,1
23689,2328,0,0.0,637,1
23719,2329,0,0.0,638,1
23743,2331,0,0.0,639,1
23753,2333,0,0.0,640,1
23767,2335,0,0.0,641,1
23813,2339,0,0.0,642,1
23833,2342,0,0.0,643,1
23869,2344,0,0.0,644,1
23893,2348,0,0.0,645,1
23909,2350,0,0.0,646,1
23977,2356,0,0.0,647,1
23981,2357,0,0.0,648,1
23993,2358,0,0.0,649,1
24001,2359,0,0.0,650,1
24007,2360,0,0.0,651,1
24019,2361,0,0.0,652,1
24049,2365,0,0.0,653,1
24061,2366,0,0.0,654,1
24083,2369,0,0.0,655,1
24091,2370,0,0.0,656,1
24103,2372,0,0.0,657,1
24107,2373,0,0.0,658,1
24109,2374,0,0.0,659,1
24113,2375,0,0.0,660,1
24121,2376,0,0.0,661,1
24133,2377,0,0.0,662,1
24137,2378,0,0.0,663,1
24151,2379,0,0.0,664,1
24169,2380,0,0.0,665,1
24181,2382,0,0.0,666,1
24229,2385,0,0.0,667,1
24251,2387,0,0.0,668,1
24329,2390,0,0.0,669,1
24359,2392,0,0.0,670,1
24371,2393,0,0.0,671,1
24379,2395,0,0.0,672,1
24407,2397,0,0.0,673,1
24413,2398,0,0.0,674,1
24439,2401,0,0.0,675,1
24443,2402,0,0.0,676,1
24469,2403,0,0.0,677,1
24473,2404,0,0.0,678,1
24481,2405,0,0.0,679,1
24499,2406,0,0.0,680,1
24517,2408,0,0.0,681,1
24533,2410,0,0.0,682,1
24571,2412,0,0.0,683,1
24593,2413,0,0.0,684,1
24697,2420,0,0.0,685,1
24749,2423,0,0.0,686,1
24767,2425,0,0.0,687,1
24781,2426,0,0.0,688,1
24799,2428,0,0.0,689,1
24809,2429,0,0.0,690,1
24841,2431,0,0.0,691,1
24847,2432,0,0.0,692,1
24851,2433,0,0.0,693,1
24859,2434,0,0.0,694,1
24877,2435,0,0.0,695,1
24889,2436,0,0.0,696,1
24907,2437,0,0.0,697,1
24919,2439,0,0.0,698,1
24923,2440,0,0.0,699,1
24943,2441,0,0.0,700,1
24953,2442,0,0.0,701,1
24977,2444,0,0.0,702,1
24979,2445,0,0.0,703,1
24989,2446,0,0.0,704,1
25013,2447,0,0.0,705,1
25031,2448,0,0.0,706,1
25033,2449,0,0.0,707,1
25111,2455,0,0.0,708,1
25121,2457,0,0.0,709,1
25127,2458,0,0.0,710,1
25169,2462,0,0.0,711,1
25189,2465,0,0.0,712,1
25219,2466,0,0.0,713,1
25243,2469,0,0.0,714,1
25253,2471,0,0.0,715,1
25261,2472,0,0.0,716,1
25301,2473,0,0.0,717,1
25303,2474,0,0.0,718,1
25307,2475,0,0.0,719,1
25309,2476,0,0.0,720,1
25321,2477,0,0.0,721,1
25339,2478,0,0.0,722,1
25343,2479,0,0.0,723,1
25349,2480,0,0.0,724,1
25391,2484,0,0.0,725,1
25409,2485,0,0.0,726,1
25411,2486,0,0.0,727,1
25439,2488,0,0.0,728,1
25453,2490,0,0.0,729,1
25457,2491,0,0.0,730,1
25463,2492,0,0.0,731,1
25469,2493,0,0.0,732,1
25471,2494,0,0.0,733,1
25561,2498,0,0.0,734,1
25577,2499,0,0.0,735,1
25589,2502,0,0.0,736,1
25603,2504,0,0.0,737,1
25621,2506,0,0.0,738,1
25639,2508,0,0.0,739,1
25657,2510,0,0.0,740,1
25667,2511,0,0.0,741,1
25679,2513,0,0.0,742,1
25733,2517,0,0.0,743,1
25741,2518,0,0.0,744,1
25747,2519,0,0.0,745,1
25759,2520,0,0.0,746,1
25771,2522,0,0.0,747,1
25793,2523,0,0.0,748,1
25819,2526,0,0.0,749,1
25849,2529,0,0.0,750,1
25873,2531,0,0.0,751,1
25889,2532,0,0.0,752,1
25931,2536,0,0.0,753,1
25939,2538,0,0.0,754,1
25943,2539,0,0.0,755,1
25969,2541,0,0.0,756,1
25997,2543,0,0.0,757,1
26017,2546,0,0.0,758,1
26029,2548,0,0.0,759,1
26041,2549,0,0.0,760,1
26083,2551,0,0.0,761,1
26099,2552,0,0.0,762,1
26107,2553,0,0.0,763,1
26119,2556,0,0.0,764,1
26141,2557,0,0.0,765,1
26153,2558,0,0.0,766,1
26171,2560,0,0.0,767,1
26177,2561,0,0.0,768,1
26183,2562,0,0.0,769,1
26209,2565,0,0.0,770,1
26237,2567,0,0.0,771,1
26249,2568,0,0.0,772,1
26251,2569,0,0.0,773,1
26261,2570,0,0.0,774,1
26267,2572,0,0.0,775,1
26297,2574,0,0.0,776,1
26309,2575,0,0.0,777,1
26321,2577,0,0.0,778,1
26339,2578,0,0.0,779,1
26387,2582,0,0.0,780,1
26399,2584,0,0.0,781,1
26417,2586,0,0.0,782,1
26423,2587,0,0.0,783,1
26431,2588,0,0.0,784,1
26437,2589,0,0.0,785,1
26449,2590,0,0.0,786,1
26479,2592,0,0.0,787,1
26489,2593,0,0.0,788,1
26497,2594,0,0.0,789,1
26539,2597,0,0.0,790,1
26557,2598,0,0.0,791,1
26561,2599,0,0.0,792,1
26591,2601,0,0.0,793,1
26597,2602,0,0.0,794,1
26641,2605,0,0.0,795,1
26647,2606,0,0.0,796,1
26669,2607,0,0.0,797,1
26683,2609,0,0.0,798,1
26687,2610,0,0.0,799,1
26699,2612,0,0.0,800,1
26711,2614,0,0.0,801,1
26717,2616,0,0.0,802,1
26723,2617,0,0.0,803,1
26729,2618,0,0.0,804,1
26759,2621,0,0.0,805,1
26783,2623,0,0.0,806,1
26821,2626,0,0.0,807,1
26833,2627,0,0.0,808,1
26881,2633,0,0.0,809,1
26893,2635,0,0.0,810,1
26903,2636,0,0.0,811,1
26951,2640,0,0.0,812,1
26953,2641,0,0.0,813,1
26981,2643,0,0.0,814,1
27011,2646,0,0.0,815,1
27017,2647,0,0.0,816,1
27031,2648,0,0.0,817,1
27043,2649,0,0.0,818,1
27059,2650,0,0.0,819,1
27061,2651,0,0.0,820,1
27067,2652,0,0.0,821,1
27077,2654,0,0.0,822,1
27091,2655,0,0.0,823,1
27107,2657,0,0.0,824,1
27109,2658,0,0.0,825,1
27127,2659,0,0.0,826,1
27179,2661,0,0.0,827,1
27197,2663,0,0.0,828,1
27211,2664,0,0.0,829,1
27239,2665,0,0.0,830,1
27241,2666,0,0.0,831,1
27277,2670,0,0.0,832,1
27299,2673,0,0.0,833,1
27329,2674,0,0.0,834,1
27361,2676,0,0.0,835,1
27409,2680,0,0.0,836,1
27427,2681,0,0.0,837,1
27449,2684,0,0.0,838,1
27481,2687,0,0.0,839,1
27487,2688,0,0.0,840,1
27509,2689,0,0.0,841,1
27527,2690,0,0.0,842,1
27529,2691,0,0.0,843,1
27583,2696,0,0.0,844,1
27631,2699,0,0.0,845,1
27653,2701,0,0.0,846,1
27673,2702,0,0.0,847,1
27689,2703,0,0.0,848,1
27737,2708,0,0.0,849,1
27739,2709,0,0.0,850,1
27749,2711,0,0.0,851,1
27751,2712,0,0.0,852,1
27779,2716,0,0.0,853,1
27791,2717,0,0.0,854,1
27793,2718,0,0.0,855,1
27799,2719,0,0.0,856,1
27803,2720,0,0.0,857,1
27823,2723,0,0.0,858,1
27827,2724,0,0.0,859,1
27847,2725,0,0.0,860,1
27917,2730,0,0.0,861,1
27919,2731,0,0.0,862,1
27941,2732,0,0.0,863,1
27953,2735,0,0.0,864,1
27961,2736,0,0.0,865,1
27997,2739,0,0.0,866,1
28027,2742,0,0.0,867,1
28031,2743,0,0.0,868,1
28051,2744,0,0.0,869,1
28057,2745,0,0.0,870,1
28069,2746,0,0.0,871,1
28081,2747,0,0.0,872,1
28097,2749,0,0.0,873,1
28109,2751,0,0.0,874,1
28111,2752,0,0.0,875,1
