theta_deg,score_total
88.17500000000655,0.34408602118492126
88.19500000000654,0.3333333330228925
88.21500000000655,0.34408602118492126
88.23500000000655,0.34408602118492126
88.25500000000655,0.3225806448608637
88.27500000000654,0.3010752685368061
88.29500000000655,0.3010752685368061
88.31500000000655,0.3225806448608637
88.33500000000654,0.3225806448608637
88.35500000000656,0.3010752685368061
88.37500000000655,0.3118279566988349
88.39500000000655,0.3225806448608637
88.41500000000654,0.3225806448608637
88.43500000000655,0.3333333330228925
88.45500000000655,0.35483870934695005
88.47500000000655,0.3870967738330364
88.49500000000654,0.3870967738330364
88.51500000000655,0.4301075264811516
88.53500000000655,0.4193548383191228
88.55500000000654,0.4301075264811516
88.57500000000655,0.46236559096723795
88.59500000000655,0.46236559096723795
88.61500000000655,0.45161290280520916
88.63500000000654,0.44086021464318037
88.65500000000655,0.45161290280520916
88.67500000000655,0.46236559096723795
88.69500000000654,0.45161290280520916
88.71500000000655,0.47311827912926674
88.73500000000655,0.4946236554533243
88.75500000000655,0.47311827912926674
88.77500000000654,0.47311827912926674
88.79500000000655,0.48387096729129553
88.81500000000655,0.46236559096723795
88.83500000000654,0.46236559096723795
88.85500000000656,0.44086021464318037
88.87500000000655,0.45161290280520916
88.89500000000655,0.45161290280520916
88.91500000000654,0.4193548383191228
88.93500000000655,0.4301075264811516
88.95500000000655,0.408602150157094
88.97500000000655,0.3978494619950652
88.99500000000654,0.37634408567100763
89.01500000000655,0.36559139750897884
89.03500000000655,0.36559139750897884
89.05500000000654,0.3870967738330364
89.07500000000655,0.408602150157094
89.09500000000655,0.3978494619950652
89.11500000000655,0.36559139750897884
89.13500000000654,0.36559139750897884
89.15500000000655,0.35483870934695005
89.17500000000655,0.35483870934695005
89.19500000000654,0.35483870934695005
89.21500000000655,0.37634408567100763
89.23500000000655,0.35483870934695005
89.25500000000655,0.3333333330228925
89.27500000000654,0.3225806448608637
89.29500000000655,0.34408602118492126
89.31500000000655,0.3225806448608637
89.33500000000654,0.35483870934695005
89.35500000000656,0.34408602118492126
89.37500000000655,0.3225806448608637
