n_start,q0,dt,q_eff,theta_subdeg,q_from_theta,theta_from_qeff,delta_theta,delta_q,track_r2,peakiness,sanity
50000000,6,5,5.995934959349594,80.8271653541689,6.192788961556728,80.53137878369797,-0.2957865704709235,-0.19685400220713412,0.9995962944076365,17.624998586856343,none
50000000,7,6,7.0,81.56615060514186,6.744413062913035,81.86989764584403,0.3037470407021772,0.25558693708696456,0.9994448428271552,15.257144563171034,none
50000000,8,6,8.018181818181818,82.5602688983161,7.6579926463667105,82.89097465808268,0.33070575976658745,0.3601891718151071,0.9992675038907259,16.559998777113858,none
50000000,9,7,8.956331877729259,83.34416442200967,8.569595638994521,83.62914912842416,0.28498470641449103,0.3867362387347377,0.9990801761529727,18.826838028206332,none
50000000,10,8,10.025751072961373,83.95356164646462,9.440752394987841,84.30397790771154,0.35041626124692016,0.5849986779735321,0.9988390982509568,17.99999926301426,none
50000000,11,9,10.9581589958159,84.46570461570431,10.320641682344272,84.78584657517293,0.32014195946861435,0.6375173134716281,0.9986051671888703,15.733944956258057,none
50000000,12,10,11.983471074380166,85.56845929883792,12.903296010883965,85.22981806850397,-0.33864123033394833,-0.9198249365037992,0.9983172333234442,15.624999494273347,none
50000000,13,10,13.004484304932737,85.9461791920286,14.110180071568417,85.60280549012484,-0.34337370190375793,-1.1056957666356801,0.9980204280204448,18.382716407099046,none
50000000,14,11,14.004405286343612,85.56210056350545,12.884733846404242,85.9156640592155,0.3535634957100484,1.1196714399393706,0.9977017889581022,15.441860223140594,none
50000000,15,12,14.96103896103896,86.54383477098422,16.557735296267282,86.1760221100648,-0.36781266091941234,-1.5966963352283212,0.9972936523061618,15.375000740879365,none
50000000,16,13,16.01287553648069,86.76655988744385,17.700943605778896,86.42653380799244,-0.3400260794514054,-1.6880680692982075,0.9969136532204914,15.711410384879198,none
50000000,17,14,17.038297872340426,86.97790525343622,18.941376921041766,86.64108896122261,-0.3368162922136122,-1.9030790487013398,0.9965051399317696,15.157142886003664,none
50000000,18,14,18.036036036036034,86.45902895924176,16.160204186241597,86.82651018824203,0.36748122900026203,1.8758318497944373,0.9960585593920838,15.51127865504826,none
50000000,19,15,19.0,86.63634958240755,17.014235802430694,86.98721249581666,0.3508629134091166,1.9857641975693063,0.995600777541292,15.727999670068883,none
50000000,20,16,20.195555555555554,86.76855421692345,17.71189119919666,87.16526629688443,0.39671207996097735,2.4836643563588936,0.9950313902133386,15.250000495289191,none
50000000,21,17,20.826839826839826,87.64330428327472,24.29820002382576,87.2510563199793,-0.3922479632954179,-3.471360196985934,0.9946573368885687,17.92783525642449,none
50000000,22,18,21.78540772532189,87.04245656138312,19.355550749648135,87.37183761176216,0.3293810503790411,2.4298569756737542,0.9940533352118245,17.680412161394834,none
50000000,23,18,23.391705069124427,87.86487440041033,26.822429214514163,87.55208466532429,-0.31278973508604224,-3.4307241453897355,0.9932367403332567,20.062500692782976,none
50000000,24,19,23.623893805309734,87.9664875956446,28.163939354556963,87.57611529755273,-0.3903722980918616,-4.540045549247228,0.992943032273856,21.106666464908123,none
50000000,25,20,25.339366515837106,87.34551886698326,21.569104182408644,87.7400357454652,0.3945168784819515,3.7702623334284624,0.9919890575963036,20.333333102605188,none
50000000,26,21,26.15625,88.15767581655105,31.089008250178335,87.81054668968594,-0.3471291268651129,-4.932758250178335,0.9912817279458516,22.199999761465502,none
50000000,27,22,27.182222222222222,87.52580071451706,23.14290568035249,87.8931099986644,0.3673092841473391,4.039316541869731,0.9906559350415762,25.33333391000623,none
50000000,28,22,27.926940639269407,88.33166706147628,34.3334261942799,87.94924510352678,-0.3824219579495036,-6.406485555010494,0.9900027366256721,22.396554581531543,none
50000000,29,23,29.359447004608295,88.37787588498696,35.31201463544267,88.04922626146221,-0.328649623524754,-5.952567630834377,0.9888326629301935,24.307691755942496,none
50000000,30,24,29.83783783783784,87.73227544926266,25.2525634486811,88.08047947962159,0.34820403035892866,4.585274389156737,0.9887102106350987,24.800000877369328,none
50000000,31,25,30.555555555555554,87.77290465211316,25.713726545026503,88.12553443739547,0.3526297852823177,4.84182901052905,0.9875660577841713,24.42553072032213,none
50000000,32,26,32.38181818181818,88.56715434047683,39.979068570920134,88.2311809708979,-0.3359733695789373,-7.597250389101951,0.9861284193086977,24.10203818583719,none
50000000,33,26,32.678899082568805,88.63775038351574,42.051751931732475,88.24725106766246,-0.39049931585327613,-9.372852849163671,0.9862913591549901,20.222223414493946,none
50000000,34,27,33.96774193548387,87.9484936280136,27.916702138377335,88.31371671524361,0.36522308723002084,6.051039797106537,0.9844014824524349,20.692307145688417,none
50000000,35,28,35.096774193548384,88.73323707455512,45.222702969906486,88.36793313492508,-0.3653039396300386,-10.125928776358101,0.9840633361989702,21.891303855681063,none
50000000,36,29,36.55348837209302,88.76348392382944,46.329267481686244,88.43294047134034,-0.33054345248909556,-9.775779109593223,0.9820153226852817,23.60465158536656,none
50000000,37,30,36.65158371040724,88.82955079183336,48.94514758756413,88.43713251102541,-0.39241828080794505,-12.293563877156892,0.9819113159257988,22.227273056512917,none
50000000,38,30,37.850467289719624,88.13312619155863,30.679900078685538,88.48661170355525,0.3534855119966238,7.170567211034086,0.9808980522841505,18.203703295642082,none
50000000,39,31,38.78604651162791,88.15900537642344,31.111476100953595,88.5231005938897,0.3640952174662573,7.674570410674313,0.9795549331743627,18.862744757783542,none
50000000,40,32,40.45283018867925,88.17838896439088,31.442757097377022,88.58392817895586,0.4055392145649819,9.010073091302228,0.9778586725890741,19.866666449776126,none
