f_idx,power
1,123.42522638356817
2,126.61948898166409
3,123.02237455968191
4,129.90362010774768
5,125.37135981309574
6,126.5583661386185
7,124.82764730827506
8,132.75220081384452
9,133.16170278414216
10,126.71017432355326
11,140.7051309692924
12,127.26916777954699
13,124.34537139358083
14,143.39514940853547
15,129.72225131430565
16,129.06379945247394
17,134.49303172574864
18,128.0394051200369
19,126.1202385184221
20,126.49589173455891
21,129.88573461774777
22,130.88780592182417
23,121.21651165960778
24,129.41660542191934
25,137.62370997388155
26,133.77059711036898
27,125.80227566921624
28,134.53065765124515
29,132.32013800840855
30,129.57680271887253
31,124.83649829172776
32,133.39993998937084
33,126.3096804273745
34,133.95021061565177
35,128.04378860898314
36,130.6572570713676
37,127.42098753203517
38,126.75802830093247
39,142.88736590828435
40,133.1704981177268
41,124.09936292764787
