f_idx,power
1,13868.792100387904
2,7472.4864822170575
3,23853.210215373158
4,24678.87821551254
5,13793.827076630789
6,26893.942355600968
7,19297.125592329445
8,16645.059014439965
9,22106.89261171028
10,19370.908233081085
11,27467.697529100216
12,19417.209446340137
13,32575.635887322256
14,11429.363804646808
15,18678.74219526208
16,18110.339905328587
17,23840.53108427864
18,16261.224826438569
19,17395.624503434887
20,24338.11780354975
21,19988.653775208848
22,11037.974648272466
23,26735.46560334768
24,42020.72439134118
25,22299.256956589103
26,14849.62469647924
27,29606.31811930496
28,10985.154583071962
29,18913.975210575583
30,15834.158499035098
31,17285.961175768298
32,16613.90853791517
33,15799.037530273295
34,11419.745712930027
35,8284.338592663718
36,8870.704396763693
37,24540.01512387078
38,20865.760804667843
39,11290.712643341369
40,14914.776014827363
41,26489.715543651586
42,5810.407385159922
43,11555.573726444267
44,12605.87341518421
45,13122.052825589744
46,15400.99949246613
47,13188.974245894518
48,23054.858084878662
49,13510.78035587602
50,17647.945755862078
51,24876.61475666057
52,13582.450316780572
53,10686.663258552815
54,16529.33389034687
55,12545.20597688538
56,30557.621532401503
57,19867.03769382863
58,12039.203423882363
59,28031.85802930792
60,18456.66093863921
61,31342.094619662817
62,21623.24115837559
63,15049.68842403352
64,22550.907229843637
65,15262.392435074513
66,12825.22042078042
67,14743.021531169477
68,25008.043525097917
69,17412.354480726306
70,24726.142708026622
71,15108.145010125481
72,14480.324342229078
73,12565.123456992551
74,38410.11270974788
75,18529.026173272243
76,26585.39436408943
77,19889.340407644806
78,20950.022828014935
79,13758.200022644914
80,13228.413712700454
81,27290.668922959143
82,31705.60525838715
83,19944.760211249497
84,20686.123303034292
85,25141.313390720432
86,21497.0183018574
87,17290.316705228677
88,21442.7003445218
89,30998.986953472646
90,21500.181270032714
91,22136.51685686375
92,9737.182098699557
93,14777.603145027912
94,18300.41726547907
95,22594.57850051658
96,19407.135574279637
97,12203.986246048651
98,19698.10879486987
99,17159.09430219107
100,26773.001586559276
101,17429.13454025355
102,17493.024041510613
103,17597.35880897411
104,24291.151525355235
105,13339.120492915416
106,12814.990020398747
107,17771.80183592467
108,10741.272600981025
109,19965.048997209124
110,17560.729221680052
111,27201.89717209761
112,14601.66434680351
113,13956.797889307336
114,22391.526415494154
115,20847.793490760218
116,21693.601518401363
117,23726.046661767472
118,21358.173237764426
119,21320.550202276776
120,14228.57591163243
121,22113.3469353252
122,42852.806714935956
123,16451.44461940194
124,19179.376277879448
125,19082.102435993605
126,11199.80345515693
127,17052.175221959566
128,21102.573103796545
129,13292.375210156268
130,19288.65447425739
131,17877.973382924778
132,48037.268132591125
133,26216.656581591757
134,18801.00508082843
135,22785.200790340154
136,19671.71027102429
137,16190.42668165333
138,22440.43283032214
139,19628.01662091559
140,28998.743819129588
141,15341.13330421672
142,12273.886579447073
143,12777.582810914517
144,47694.93468516131
145,16089.660260712728
146,20252.12684714837
147,29344.74994974052
148,13632.817246707942
149,11517.342584931184
150,26318.20970666797
151,27197.030760197522
152,28285.496869649836
153,21861.181137509164
154,23056.541188012914
155,28825.708877693578
156,21643.11382445914
157,21395.502814197403
158,8668.913558795688
159,13481.277081437507
160,14608.211119579653
161,33385.85826402509
162,23211.228550901593
163,13806.377145598239
164,16801.64534295398
165,34406.708464094336
166,24294.040349981427
167,25625.430960441296
168,11637.093812494075
169,21234.190139516006
170,22452.364275843793
171,11070.515268227966
172,15482.16268822471
173,22153.43418406944
174,15563.659506845728
175,20563.672223550373
176,22074.74498718923
177,13522.128838649522
178,52443.52640187379
179,16687.534398336895
180,14351.80454997202
181,12359.098961703054
182,13059.271257268005
183,22155.650822353684
184,9389.697712419396
185,14742.708065696057
186,30788.56894170744
187,15134.326752293864
188,20738.808988368797
189,22952.699195083056
190,19465.172203678598
191,29482.3517611062
192,14170.286311970154
193,34020.20796471022
194,24566.834643276685
195,29923.492844982415
196,16075.498460220797
197,24092.478436329093
198,26339.962651139234
199,16678.441303040458
200,15480.723248773791
201,25511.81910220076
202,16363.59132336038
203,17553.803234963958
204,17019.426960360826
205,21785.582355927058
206,31303.320494501935
207,17663.214161731143
208,11892.467327457498
209,9235.466764387733
210,9403.107602256754
211,18015.488901350487
212,24132.176383820442
213,20894.767110372875
214,17556.318953737464
215,20509.733873667952
216,26337.99076628229
217,15697.545896042571
218,40102.47714764008
219,24455.633281526072
220,30620.024270291706
221,29877.21024877626
222,10092.74170625781
223,16407.59269914989
224,12708.898583716924
225,21238.782178785055
226,17238.01421991478
227,19507.630585889383
228,31412.47825956283
229,23405.091412497455
230,27971.538732414498
231,12542.550479555803
232,20768.053017496444
