f_idx,power
1,1734.8961433105273
2,1617.6233705844618
3,1786.2175838684286
4,1825.097612844209
5,1857.7919162746684
6,1676.30308781613
7,1386.421397170547
8,1630.071725140748
9,1720.1474001545596
10,1450.0998163545098
11,2017.7745226094373
12,1892.081860730835
13,2000.2545482040953
14,1989.2808531764986
15,1980.424439196587
16,1909.928703784975
17,2265.3740942781387
18,1749.4588713182495
19,1989.49890672266
20,2030.0001127279
21,1930.5278532254722
22,1483.170756794474
23,1736.2187726775048
24,1927.9754009735964
25,1924.3859002601369
26,1555.2439951584392
27,2124.775218338751
28,1918.58722070257
29,1928.8927271507496
30,1663.3334305233402
31,2142.4397214443225
32,2055.0367585645586
33,2191.0694484494065
34,2160.0348109100087
35,1939.2130251968838
36,1687.9597229609908
37,1583.4471985129169
38,2297.730728467876
39,1900.96853937656
40,1747.5978699810485
41,1894.886602904557
42,1591.59711657464
43,1867.6477535360723
44,1761.6179949591071
45,2047.3794982025809
46,2079.9958878285224
47,2116.407590962798
48,2695.668366909742
49,1938.2440828831116
50,1856.044082376187
51,2114.8170910121717
52,1863.7528537373485
53,2429.390940007125
54,1619.0480793821416
55,2011.3522334355564
56,1846.3722981461694
57,2375.0932040099556
58,1495.3212044393006
59,1741.0006003288372
60,1971.5886616379257
61,2075.6262482493994
62,2219.4488393213783
63,1657.1763877824142
64,1944.6210298865674
65,1987.5653132045761
66,1861.6232055797361
67,1705.1412405776389
68,1770.4695916353544
69,1999.21270303539
70,2071.5839877846597
71,1526.0755840022152
72,2120.6211630859657
73,2470.4221372205902
74,3540.6200608674094
75,2167.15180893339
76,2182.7760972218425
77,1651.2068787333512
78,1709.5005426558785
79,2074.078866879703
80,1801.4786083663828
81,2158.8249304522014
82,5888.661027131264
83,2057.7200419180363
84,2103.8289863846717
85,1824.9493949448708
86,1996.7897543632212
87,1494.8398014566253
88,1693.6001519860881
89,1965.5228536159345
90,2159.3024801683614
91,1922.4413201094583
92,1879.6402958984204
93,1869.2782186313227
94,1959.3512666414485
95,2136.927147972386
96,2575.25821930203
97,2386.867864925073
98,1830.7487319599086
99,2017.637208799423
100,1920.2500643442777
101,2057.4402889964413
102,1609.827660498394
103,1778.2722448265386
104,2099.208856727407
105,1541.2115271767814
106,1910.800170389956
107,1896.5589788295167
108,1629.859416471766
109,2122.848501611939
110,2182.4725077936687
111,1937.7657067820996
112,1712.91633760375
113,1892.1984689019168
114,1665.6013369428033
115,2187.6123967552685
116,2130.566595392228
117,2185.47075332434
118,1791.6389352225967
119,2097.773005239672
120,1699.3289257361791
121,2475.1582446168954
122,2968.864720802746
123,1898.0770041543492
124,1856.6881934474604
125,1721.4102863802368
126,1784.7315619005524
127,1634.1938531981164
128,1768.2814643161453
129,1736.2205429847172
130,1861.5563485653825
131,1847.3940394494323
132,2126.0052738483982
133,1847.3607479341304
134,2423.481537535166
135,2674.587213801248
136,2074.726875415067
137,1948.6922540983792
138,1915.1974215980642
139,2061.2928478126164
140,1610.378994411935
141,2191.5193374367
142,2113.196792689175
143,1707.3882350438173
144,2538.316149402784
145,2173.813793597488
146,1893.1072905670244
147,4997.08290668463
148,1969.2353799333455
149,2213.1802533369378
150,1968.9206699823112
151,1745.002806184416
152,1981.8494145194454
153,1666.129876283699
154,2325.8837086728013
155,1863.8241291978402
156,1841.9737899283828
