f_idx,power
1,176457.42276326029
2,167976.39480814207
3,173907.6265699957
4,175755.09783114525
5,181389.69903560414
6,167821.5037915478
7,169752.6581215897
8,158728.4491508489
9,155616.10251005233
10,165434.2526746516
11,157969.38304309658
12,226498.55136315626
13,189115.7670860966
14,224343.4211973993
15,138209.636215273
16,379411.9895096195
17,145503.33529265292
18,147325.3049209001
19,158241.5550384345
20,254059.00077746328
21,129297.52722611648
22,80789.43453798577
23,58671.45796843443
24,62720.46061515791
25,210984.05026616878
26,67546.83508777169
27,668583.3730618682
28,110335.27233090244
29,169207.32424683156
30,681212.742509868
31,401410.68966836017
32,203767.32438943427
33,171275.04364009827
34,492990.8299209261
35,124464.55308041406
36,85241.08591728442
37,317646.59717120574
38,33179.40946979811
39,264818.56395814486
40,102177.17897435804
41,554714.4429546116
42,600532.3130450047
43,56752.364096553494
44,454202.05858607683
45,122924.6520564785
46,391393.29662985617
47,82639.20826758441
48,703120.936442962
49,148145.06577779434
50,113526.60131486326
51,176687.18272867074
52,371183.6384662986
53,566167.5708317641
54,60211.10340132771
55,218712.57243345637
56,568401.8220157403
57,51561.7403732798
58,343779.128258159
59,44093.016231435875
60,457265.04883568466
61,275160.74825626164
62,495411.55110489693
63,232865.76070832406
64,61085.17133835599
65,37242.39521000934
66,374598.95657877845
67,139575.74665620903
68,68643.87851484423
69,131093.23206405272
70,117704.15980272068
71,39841.05806980926
72,100844.44782085545
73,499861.9374004593
74,52789.01180575094
75,322347.01827545
76,324830.5310370956
77,32679.700409383513
78,51108.981960895624
79,28020.77791615806
80,175382.76904627675
81,112369.22864316383
82,117122.66069118907
83,86716.32540520608
84,80363.11555697
85,76343.90944578206
86,104760.70119115565
87,649772.628384255
88,39960.78399127702
89,172552.48763431492
90,163355.4501039626
91,467949.2691615209
92,62205.58128919963
93,384682.8038472933
94,88029.05092026838
95,86936.81275346859
96,27538.39874617742
97,136011.76512358352
98,145522.4758811844
99,157798.120525955
100,10740.567837644596
101,355154.05163165246
102,222712.916368092
103,579.4368211399383
104,76450.46248978651
105,87454.41126589783
106,114799.32821111084
107,102289.33431510082
108,22974.14554268113
109,86488.71154922599
110,124642.63803020488
111,43160.46732800175
112,21521.56701196938
113,44367.166322433375
114,544809.856553179
115,161019.9841789717
116,170662.9447339003
117,403694.10756541725
118,2509.9408209942408
119,50653.22779519157
120,72049.26399709971
121,240289.35075695635
122,360548.66664910136
123,400687.29415642406
124,281699.8981498041
125,23327.2887015054
126,296725.77950410685
127,128244.58346477433
128,760991.2015152468
129,66763.4292082108
130,11413.770428845693
131,158672.34635574554
132,155682.28250955988
133,190925.32304271846
134,272053.2420870301
135,10539.815079018059
136,9936.846014705128
137,455999.270351232
138,193159.2232436751
139,292693.9404241874
140,292015.86861012597
141,81069.42814057894
142,13431.222562721832
143,315574.33355484245
144,30688.546408094997
145,187979.43846442425
146,476197.6855886692
147,176447.93136350127
148,26056.74740326165
149,247265.89481086447
150,144058.2698320457
151,166445.09655046114
152,208371.76590682886
153,70788.78792037941
154,3840.5682295675206
155,132708.21294431548
156,78868.36506923984
157,128476.24528199341
158,180898.4764125431
159,34394.57898727671
160,120855.37320313799
161,383475.5339933894
162,156219.36080423623
163,162648.49670085727
164,51145.04206308893
165,155983.8588489528
166,114729.35021928314
167,265622.00379307324
168,75345.39679204591
169,468710.0456061693
170,71456.91980680633
171,116504.76231129223
172,347813.3193882198
173,165312.19405514287
174,168786.92153208645
175,103837.09663308656
176,117829.735079204
177,268845.5420463262
178,196186.46710073933
179,46344.46295871014
180,22366.445565357597
181,36239.94237967773
182,445668.38799789496
183,18215.921413952696
184,136190.85412207944
185,108018.6852414951
186,17232.5676537839
187,12158.782999941897
188,301764.5891680089
189,140740.94030579584
190,396015.7409570557
191,309731.9274542315
192,77609.14587774829
193,468427.46292781376
194,54815.56824080422
195,80166.54491035025
196,51690.25342089223
197,577278.0153439125
198,364505.9659438135
199,215043.6009968917
200,311084.29544885666
201,112616.08847481351
202,110130.0317557169
203,139392.8303925279
204,130573.09128974844
205,392472.30165207473
206,55520.41184829718
207,656827.6858524574
208,211700.9060995655
