f_idx,power
1,691.4938301298897
2,763.0687911088943
3,760.1602506184054
4,741.47760267556
5,780.109993807035
6,746.828174330703
7,643.6522569987003
8,835.2754534933018
9,857.1057735422105
10,742.7775108907526
11,736.1614347870651
12,690.4949839619518
13,666.5842700843939
14,706.6788029075367
15,851.8963574095262
16,769.7578710219263
17,759.450566443387
18,742.624106473996
19,776.8187246267971
20,699.7220902965985
21,711.578478820093
22,789.1263647511129
23,694.2439183411698
24,776.9108682284979
25,715.6743118780307
26,713.9594135240302
27,722.3887918962828
28,730.8247623679983
29,826.7009658931626
30,827.7732406388538
31,769.7731900183292
32,837.0979224782
33,722.74385993561
34,734.2980063200943
35,781.3798381701116
36,769.6131171754522
37,777.5935208174271
38,792.7371865824149
39,697.3404237181975
40,787.4024734768262
41,790.4937662189735
42,788.5842166047835
43,889.0938743419592
44,826.9107228156344
45,822.5705580156897
46,748.8327460124556
47,734.291812720554
48,735.5621820502014
49,838.1723190939526
50,853.5752337300507
51,725.8637167323097
52,808.6178109887037
53,807.0368505549723
54,920.549524033873
55,832.979068462187
56,716.2226657376501
57,736.4708380835057
58,780.2724116785504
59,784.1287722766456
60,736.7576194776458
61,710.9306207559047
62,877.3053675155141
63,761.8370166147184
64,942.3219827654457
65,837.126410155572
66,761.3738482275457
67,891.9733581970472
68,840.1196622831999
69,753.5812402378685
70,880.0022049306903
71,682.7612476614255
72,839.915057595549
73,821.9393915197722
74,698.7456752929405
75,822.1793015786416
76,782.7031086615566
77,728.8029613740107
78,773.016076248972
79,767.1487728346084
80,878.3313233458038
81,726.7690653236037
82,795.7786100414457
83,843.1457545888142
84,748.9624641202731
85,731.4980021770077
86,749.7922724309285
87,782.2057639731712
88,680.3790335076803
89,814.0703444188105
90,862.9250987655835
91,745.781803893444
92,836.8113108229221
93,787.8078468140013
94,809.5640961544011
95,748.767630743575
96,756.6600929517222
97,692.898073977041
98,766.1973581177011
99,752.1904557742689
100,761.7533283907119
101,780.3717683369615
102,926.6807426028648
103,737.9400948711143
104,851.431934817317
105,828.9379947743655
106,908.7982858913224
107,893.4845342417514
108,1061.323622515626
109,848.3781971784655
110,710.8370291765301
111,845.3910249271702
112,749.7696796447933
113,686.8584394576559
114,767.6334210771053
115,897.4831844886724
116,796.8668551627053
117,761.3664914017601
118,688.5086119496166
119,809.8712439207225
120,798.7445470815954
121,820.4191996884282
122,707.0910073238571
123,809.3436965972115
124,742.692167105286
125,844.3485596698997
126,726.5828120130992
127,716.2317505716669
128,827.8486549012457
129,713.0439727937212
130,743.0379434692718
131,780.8888206766301
132,809.5010393301847
133,743.4605096658515
134,761.6267946328287
135,742.5218292109438
136,808.8445969454384
137,716.4127421875835
138,733.2891190641068
139,805.0688638569201
140,847.4083938758774
141,741.9865897932247
142,801.3332148968361
143,796.0117712697944
144,797.8311727357243
145,861.7166178568358
146,726.9462826752153
147,775.5275706139221
